編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSOMLOLRHPFFAV18DA,,69.45,Ｈ２集合住宅,ＲＣ造,109年7月24日,三層,三層 見其他登記事項
RPSOMLOLRHPFFAV18DA,,12.17,共有部分,ＲＣ造,109年7月24日,三層,
RPVNMLSLIIPFFAV97DA,1,240.14,Ｈ２住宅、樓梯間,鋼筋混凝土造,109年4月10日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPWNMLSLIIPFFAV08DA,1,242.59,Ｈ２住宅、樓梯間,鋼筋混凝土造,109年4月10日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPPQMLNLRHPFFAV97DA,,53.34,Ｈ２集合住宅,ＲＣ造,109年7月24日,三層,一層 見其他登記事項
RPPQMLNLRHPFFAV97DA,,9.34,共有部分,ＲＣ造,109年7月24日,三層,
RPRNMLOLJIPFFAV27DA,35,100.52,住家用,加強磚造,74年9月2日,二層,一層 二層
RPWNMLLJKIPFFAV37DA,25,161.66,住家用,鋼骨混凝土造,84年7月13日,三層,一層 二層 三層 見其他登記事項
RPVNMLQKJIPFFAV77DA,1,232.41,Ｈ２住宅,ＲＣ造,108年10月7日,三層,一層 二層 三層 見其他登記事項
RPOOMLNJKIPFFAV86DA,46,46.92,住家用,鐵筋水泥磚,63年7月12日,一層,一層
RPPNMLOJKIPFFAV96DA,41,118.13,住家用,加強磚造,69年2月4日,二層,一層 二層 騎樓
RPUNMLRJKIPFFAV77DA,,88.40,Ｈ２集合住宅,ＲＣ造,109年3月3日,五層,五層 見其他登記事項
RPUNMLRJKIPFFAV77DA,,.34,Ｇ３店舖、機房,ＲＣ造,109年3月3日,五層,
RPUNMLRJKIPFFAV77DA,,15.22,樓梯間、昇降機間,ＲＣ造,109年3月3日,五層,
RPVNMLRJKIPFFAV87DA,1,88.40,Ｈ２集合住宅,ＲＣ造,109年3月3日,五層,二層 見其他登記事項
RPVNMLRJKIPFFAV87DA,1,.34,Ｇ３店舖、機房,ＲＣ造,109年3月3日,五層,
RPVNMLRJKIPFFAV87DA,1,15.22,樓梯間、昇降機間,ＲＣ造,109年3月3日,五層,
