鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A1-09F,31.26,住,,,1091007,土地1建物1車位2,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,198.83,3,2,2,有,無,11000000,65205,坡道平面,76.14,3000000,,RPTOMLKMKIPFFKD56CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A1-10F,31.26,住,,,1090701,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.76,3,2,2,有,無,9870000,68058,坡道平面,38.07,1520000,,RPUOMLKMKIPFFKD66CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A1-11F,31.26,住,,,1090702,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.76,1,1,1,有,無,9820000,67650,坡道平面,38.07,1520000,,RPVOMLKMKIPFFKD76CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A1-12F,31.26,住,,,1090701,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.76,3,2,2,有,無,9820000,67650,坡道平面,38.07,1520000,,RPWOMLKMKIPFFKD86CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A1-13F,31.26,住,,,1090921,土地1建物1車位2,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,198.83,3,2,2,有,無,11030000,65776,坡道平面,76.14,2960000,,RPOPMLKMKIPFFKD78CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A2-02F,31.26,住,,,1091203,土地1建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.78,3,2,2,有,無,8960000,60957,坡道平面,38.07,1480000,,RPQPMLKMKIPFFKD98CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A2-03F,31.26,住,,,1090630,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.78,3,2,2,有,無,9600000,65520,坡道平面,38.07,1560000,,RPVPMLKMKIPFFKD86CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A2-04F,31.26,住,,,1090925,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.78,3,2,2,有,無,9600000,66172,坡道平面,38.07,1480000,,RPWPMLQLJHGGFKD09CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A2-05F,31.26,住,,,1090604,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.78,3,2,2,有,無,9680000,66498,坡道平面,38.07,1520000,,RPSQMLQLJHGGFKD78CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A2-07F,31.26,住,,,1090608,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.78,3,2,2,有,無,9970000,68862,坡道平面,38.07,1520000,,RPPRMLQLJHGGFKD58CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A2-06F,31.26,住,,,1090602,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.78,3,2,2,有,無,9700000,66661,坡道平面,38.07,1520000,,RPQRMLQLJHGGFKD68CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A2-08F,31.26,住,,,1090701,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.78,3,2,2,有,無,9980000,69269,坡道平面,38.07,1480000,,RPRRMLQLJHGGFKD78CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A2-09F,31.26,住,,,1090710,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.78,3,2,2,有,無,9900000,67965,坡道平面,38.07,1560000,,RPTRMLQLJHGGFKD98CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A2-10F,31.26,住,,,1090620,土地1建物1車位2,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,198.85,3,2,2,有,無,11020000,65031,坡道平面,76.14,3040000,,RPVRMLQLJHGGFKD56CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A2-11F,31.26,住,,,1090731,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.78,3,2,2,有,無,9950000,68373,坡道平面,38.07,1560000,,RPWRMLQLJHGGFKD66CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A2-12F,31.26,住,,,1090701,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.78,3,2,2,有,無,9880000,67802,坡道平面,38.07,1560000,,RPOSMLQLJHGGFKD58CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A2-13F,31.26,住,,,1090629,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.78,3,2,2,有,無,9710000,66417,坡道平面,38.07,1560000,,RPPSMLQLJHGGFKD68CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A3-02F,31.26,住,,,1090722,土地1建物1車位1,,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.65,3,2,2,有,無,9300000,63795,坡道平面,38.07,1480000,,RPQSMLQLJHGGFKD78CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A3-03F,31.26,住,,,1090917,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.65,3,2,2,有,無,9440000,64285,坡道平面,38.07,1560000,,RPRSMLQLJHGGFKD88CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A3-04F,31.26,住,,,1090810,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.65,3,2,2,有,無,9300000,63795,坡道平面,38.07,1480000,,RPPPMLRLJHGGFKD48CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A3-05F,31.26,住,,,1090729,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.65,3,2,2,有,無,9360000,64285,坡道平面,38.07,1480000,,RPSPMLRLJHGGFKD78CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A3-06F,31.26,住,,,1090611,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.65,3,2,2,有,無,9580000,65427,坡道平面,38.07,1560000,,RPTPMLRLJHGGFKD88CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A3-07F,31.26,住,,,1090713,土地1建物1車位2,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,198.72,3,2,2,有,無,10770000,63061,坡道平面,76.14,3040000,,RPPQMLRLJHGGFKD58CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A3-08F,31.26,住,,,1090602,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.65,3,2,2,有,無,9650000,65998,坡道平面,38.07,1560000,,RPQQMLRLJHGGFKD68CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A3-09F,31.26,住,,,1090629,土地1建物1車位2,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,198.72,3,2,2,有,無,11050000,65345,坡道平面,76.14,3040000,,RPRQMLRLJHGGFKD78CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A3-12F,31.26,住,,,1090720,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.65,3,2,2,有,無,9900000,68364,坡道平面,38.07,1520000,,RPXQMLRLJHGGFKD76CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A3-13F,31.26,住,,,1090908,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.65,3,2,2,有,無,9750000,66814,坡道平面,38.07,1560000,,RPORMLRLJHGGFKD58CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A5-02F,31.26,住,,,1090708,土地1建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.7,3,2,2,有,無,9380000,64421,坡道平面,38.07,1480000,,RPQRMLRLJHGGFKD78CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A5-03F,31.26,住,,,1090922,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.7,3,2,2,有,無,9620000,66379,坡道平面,38.07,1480000,,RPRRMLRLJHGGFKD88CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A5-04F,31.26,住,,,1090902,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.7,3,2,2,有,無,9590000,66134,坡道平面,38.07,1480000,,RPSRMLRLJHGGFKD98CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A5-05F,31.26,住,,,1090814,土地1建物1車位2,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,198.77,3,2,2,有,無,10880000,63280,坡道平面,76.14,3120000,,RPTRMLRLJHGGFKD09CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A3-10F,31.26,住,,,1090923,土地1建物1車位2,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,198.72,3,2,2,有,無,10880000,64611,坡道平面,76.14,2960000,,RPSQMLRLJHGGFKD98DB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A3-11F,31.26,住,,,1090810,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.65,3,2,2,有,無,9880000,67874,坡道平面,38.07,1560000,,RPVQMLRLJHGGFKD66DB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A5-06F,31.26,住,,,1090603,土地1建物1車位2,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,198.77,3,2,2,有,無,10850000,63035,坡道平面,76.14,3120000,,RPOOMLSLJHGGFKD38CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A5-07F,31.26,住,,,1090731,土地1建物1車位2,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,198.77,3,2,2,有,無,10800000,63280,坡道平面,76.14,3040000,,RPPOMLSLJHGGFKD48CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A5-08F,31.26,住,,,1090612,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.7,3,2,2,有,無,9780000,67031,坡道平面,38.07,1560000,,RPQOMLSLJHGGFKD58CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A5-09F,31.26,住,,,1090612,土地1建物1車位2,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,198.77,3,2,2,有,無,10990000,64829,坡道平面,76.14,3040000,,RPROMLSLJHGGFKD68CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A5-10F,31.26,住,,,1090820,土地1建物1車位2,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,198.77,3,2,2,有,無,11000000,64585,坡道平面,76.14,3080000,,RPTOMLSLJHGGFKD88CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A5-11F,31.26,住,,,1090810,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.7,3,2,2,有,無,9880000,67846,坡道平面,38.07,1560000,,RPUOMLSLJHGGFKD98CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A5-12F,31.26,住,,,1090605,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.7,3,2,2,有,無,9650000,66297,坡道平面,38.07,1520000,,RPVOMLSLJHGGFKD09CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街A5-13F,31.26,住,,,1090902,土地1建物1車位2,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,198.77,3,2,2,有,無,10800000,63606,坡道平面,76.14,3000000,,RPWOMLSLJHGGFKD56CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B1-03F,23.24,住,,,1090910,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.61,2,2,1,有,無,7380000,63753,坡道平面,39.32,1560000,,RPXPMLSLJHGGFKD76CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B1-04F,23.24,住,,,1090605,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.36,2,2,1,有,無,7300000,63753,坡道平面,38.07,1480000,,RPOQMLSLJHGGFKD58CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B1-05F,23.24,住,,,1090814,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.61,2,2,1,有,無,7400000,64410,坡道平面,39.32,1520000,,RPPQMLSLJHGGFKD68CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B1-06F,23.24,住,,,1090619,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.36,2,2,1,有,無,7470000,65177,坡道平面,38.07,1520000,,RPRQMLSLJHGGFKD88CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B1-07F,23.24,住,,,1090911,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.36,2,2,1,有,無,7500000,65506,坡道平面,38.07,1520000,,RPTQMLSLJHGGFKD09CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B1-08F,23.24,住,,,1090804,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.36,2,2,1,有,無,7530000,65834,坡道平面,38.07,1520000,,RPUQMLSLJHGGFKD56CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B1-09F,23.24,住,,,1090605,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.26,2,2,1,有,無,7650000,67477,坡道平面,36.97,1490000,,RPVQMLSLJHGGFKD66CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B1-10F,23.24,住,,,1091012,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.36,2,2,1,有,無,7600000,66601,坡道平面,38.07,1520000,,RPWQMLSLJHGGFKD76CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B1-11F,23.24,住,,,1090908,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.36,2,2,1,有,無,7650000,67587,坡道平面,38.07,1480000,,RPORMLSLJHGGFKD68CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B1-12F,23.24,住,,,1090701,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.36,2,2,1,有,無,7460000,65506,坡道平面,38.07,1480000,,RPPRMLSLJHGGFKD78CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B1-13F,23.24,住,,,1090917,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.61,2,2,1,有,無,7530000,65834,坡道平面,39.32,1520000,,RPQRMLSLJHGGFKD88CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B2-02F,23.24,住,,,1090713,土地1建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.57,2,2,1,有,無,7420000,64918,坡道平面,38.07,1480000,,RPRRMLSLJHGGFKD98CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B2-03F,23.24,住,,,1090817,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.57,2,2,1,有,無,7490000,65683,坡道平面,38.07,1480000,,RPWOMLTLJHGGFKD66CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B2-04F,23.24,住,,,1090609,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.57,2,2,1,有,無,7400000,64699,坡道平面,38.07,1480000,,RPXOMLTLJHGGFKD76CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B2-05F,23.24,住,,,1090723,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.57,2,2,1,有,無,7560000,66011,坡道平面,38.07,1520000,,RPOPMLTLJHGGFKD58CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B2-06F,23.24,住,,,1090623,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.57,2,2,1,有,無,7500000,65792,坡道平面,38.07,1480000,,RPPPMLTLJHGGFKD68CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B2-07F,23.24,住,,,1090729,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.57,2,2,1,有,無,7680000,67322,坡道平面,38.07,1520000,,RPQPMLTLJHGGFKD78CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B2-09F,23.24,住,,,1090609,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.57,2,2,1,有,無,7800000,68634,坡道平面,38.07,1520000,,RPSNMLLJKHGGFKD87CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B2-10F,23.24,住,,,1090814,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.57,2,2,1,有,無,7650000,66995,坡道平面,38.07,1520000,,RPVNMLLJKHGGFKD18CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B2-11F,23.24,住,,,1090803,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.82,2,2,1,有,無,7700000,67104,坡道平面,39.32,1560000,,RPWNMLLJKHGGFKD28CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B2-12F,23.24,住,,,1090611,土地1建物1車位2,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,167.64,2,2,1,有,無,8790000,62404,坡道平面,76.14,3080000,,RPXNMLLJKHGGFKD38CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B2-13F,23.24,住,,,1090720,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.57,2,2,1,有,無,7600000,66885,坡道平面,38.07,1480000,,RPOOMLLJKHGGFKD57CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B3-02F,23.24,住,,,1090911,土地1建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.72,2,2,1,有,無,7580000,66302,坡道平面,39.32,1520000,,RPQOMLLJKHGGFKD77CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B3-03F,23.24,住,,,1090907,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.47,2,2,1,有,無,7440000,65208,坡道平面,38.07,1480000,,RPROMLLJKHGGFKD87CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B3-04F,23.24,住,,,1090610,土地1建物1車位2,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,167.54,2,2,1,有,無,8660000,61926,坡道平面,76.14,3000000,,RPTOMLLJKHGGFKD08CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B3-05F,23.24,住,,,1090702,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.47,2,2,1,有,無,7500000,64989,坡道平面,38.07,1560000,,RPUOMLLJKHGGFKD18CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B3-06F,23.24,住,,,1090720,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.47,2,2,1,有,無,7600000,66521,坡道平面,38.07,1520000,,RPTPMLLJKHGGFKD18CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B3-07F,23.24,住,,,1090717,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.47,2,2,1,有,無,7690000,67505,坡道平面,38.07,1520000,,RPUPMLLJKHGGFKD28CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B3-08F,23.24,住,,,1090918,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.47,2,2,1,有,無,7550000,66411,坡道平面,38.07,1480000,,RPXPMLLJKHGGFKD58CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B3-09F,23.24,住,,,1090911,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.47,2,2,1,有,無,7690000,67505,坡道平面,38.07,1520000,,RPPQMLLJKHGGFKD87CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B3-10F,23.24,住,,,1090929,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.47,2,2,1,有,無,7760000,68709,坡道平面,38.07,1480000,,RPQQMLLJKHGGFKD97CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B3-11F,23.24,住,,,1090909,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.72,2,2,1,有,無,7800000,68271,坡道平面,39.32,1560000,,RPRQMLLJKHGGFKD08CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B3-12F,23.24,住,,,1090813,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.47,2,2,1,有,無,7600000,66958,坡道平面,38.07,1480000,,RPQNMLMJKHGGFKD77CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B3-13F,23.24,住,,,1090828,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.47,2,2,1,有,無,7680000,67396,坡道平面,38.07,1520000,,RPRNMLMJKHGGFKD87CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B5-02F,23.24,住,,,1090812,土地1建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.4,2,2,1,有,無,7420000,65039,坡道平面,38.07,1480000,,RPSNMLMJKHGGFKD97CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B5-03F,23.24,住,,,1090901,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.65,2,2,1,有,無,7380000,63725,坡道平面,39.32,1560000,,RPTNMLMJKHGGFKD08CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B5-04F,23.24,住,,,1090609,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.4,2,2,1,有,無,7300000,63725,坡道平面,38.07,1480000,,RPUNMLMJKHGGFKD18CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B5-05F,23.24,住,,,1090603,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.4,2,2,1,有,無,7360000,64382,坡道平面,38.07,1480000,,RPVNMLMJKHGGFKD28CB
永康區,房地(土地+建物)+車位,臺南市永康區勝利街B5-06F,23.24,住,,,1090609,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.4,2,2,1,有,無,7350000,64272,坡道平面,38.07,1480000,,RPWNMLMJKHGGFKD38CB
