鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
松山區,建物,臺北市松山區敦化南路一段1號1樓,0.0,其他,,,1091209,土地0建物1車位0,一層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,,825.98,0,0,0,無,無,有,821700,995,,0.0,0,,RPVPMLLLKIPFFDA58CC
松山區,建物,臺北市松山區敦化南路一段1號2樓,0.0,其他,,,1091209,土地0建物1車位0,二層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,,538.24,0,0,0,無,無,有,244800,455,,0.0,0,,RPWPMLLLKIPFFDA68CC
信義區,建物,臺北市信義區永吉路30巷28弄10號3樓,0.0,住,,,1091209,土地0建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1000715,158.22,3,2,2,有,無,有,53500,338,,0.0,0,,RPRQMLLLKIPFFDA28CC
松山區,建物,臺北市松山區八德路二段399號5樓之10,0.0,商,,,1091208,土地0建物1車位0,五層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0950823,31.67,1,1,2,有,無,有,23000,726,,0.0,0,,RPSQMLLLKIPFFDA38CC
萬華區,建物,臺北市萬華區中華路二段４１６巷８４號,0.0,住,,,1091216,土地0建物1車位0,一層,14,店面(店鋪),見其他登記事項,鋼筋混凝土造,1010625,93.94,0,0,0,無,有,無,34000,362,,0.0,0,內含車位一個，惟須抽籤後方能確認位置,RPQNMLLLKIPFFBA67CC
萬華區,建物,臺北市萬華區西園路二段254巷2號3樓,0.0,商,,,1091215,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750224,102.72999999999999,3,2,2,有,無,有,30000,292,,0.0,0,,RPWNMLLLKIPFFBA28CC
大同區,建物,臺北市大同區大龍街２９６號,0.0,住,,,1091201,土地0建物1車位0,一層,2,店面(店鋪),,加強磚造,,68.39,1,1,1,有,無,無,60000,877,,0.0,0,租期內含免租裝潢期。,RPQOMLLLKIPFFBA77CC
大同區,建物,臺北市大同區雙連街75號9樓之2,0.0,商,,,1091130,土地0建物1車位1,九層,15,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060726,174.71,3,2,2,有,無,有,68000,389,坡道平面,33.85,0,,RPUOMLLLKIPFFBA18CC
萬華區,建物,臺北市萬華區峨眉街5號3樓之1,0.0,商,,,1091211,土地0建物2車位0,三層,6,辦公商業大樓,商業用,鋼筋混凝土造,0761105,88.16,2,1,1,有,無,有,32270,366,,0.0,0,,RPOPMLLLKIPFFBA67CC
中正區,建物,臺北市中正區信義路二段261號3樓之2,0.0,商,,,1091210,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1070702,53.03,0,1,1,有,無,有,37000,698,,0.0,0,,RPQPMLLLKIPFFBA87CC
大同區,建物,臺北市大同區南京西路62號十五樓之2、十五樓之三,0.0,其他,,,1091202,土地0建物2車位0,十五層,17,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1060117,287.28,0,0,0,無,有,有,230000,801,,0.0,0,租賃範圍不含車位，且無法區分車位面積。；含管理費、稅金或水電等費用。；,RPUPMLLLKIPFFBA28CC
中正區,建物,臺北市中正區和平西路一段11號6樓,0.0,商,,,1091203,土地0建物0車位0,六層,11,套房(1房1廳1衛),商業用,鋼筋混凝土造,,22.9,1,0,1,有,無,有,10000,437,,0.0,0,,RPTNMLLLKIPFFAA87CC
中正區,建物,臺北市中正區廈門街75號12樓,0.0,商,,,1091130,土地0建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071023,171.92,3,2,2,有,無,有,65000,378,坡道平面,34.71,0,,RPXNMLLLKIPFFAA28CC
中正區,建物,臺北市中正區師大路170號4樓之6,0.0,住,,,1091117,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0670117,86.21000000000001,2,2,1,有,有,無,25000,290,,0.0,0,,RPSOMLLLKIPFFAA87CC
中正區,建物,臺北市中正區和平西路二段11號3樓,0.0,住,,,1091122,土地0建物1車位0,三層,12,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0780522,135.55,4,2,2,有,無,有,34000,251,,0.0,0,,RPTOMLLLKIPFFAA97CC
中正區,建物,臺北市中正區南昌路二段89號10樓,0.0,商,,,1091208,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080124,58.17,2,1,1,有,無,有,38000,653,,0.0,0,,RPVOMLLLKIPFFAA18CC
大同區,建物,臺北市大同區承德路一段35號六樓之1,0.0,商,,,1091202,土地0建物1車位1,六層,12,辦公商業大樓,商業用,鋼筋混凝土造,0781109,190.82999999999998,3,0,2,有,有,無,78000,409,升降機械,0.0,0,,RPRPMLLLKIPFFBA08DC
南港區,房地(土地+建物),臺北市南港區園區街32號8樓之3,29.74,住,,,1091123,土地1建物1車位0,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020521,95.21,1,1,1,有,有,有,18000,189,,0.0,0,,RPTQMLLLKIPFFDA58DC
士林區,建物,臺北市士林區天母西路13巷7之2號七樓,0.0,商,,,1091219,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0731113,151.99,3,2,4,有,有,有,60000,395,,0.0,0,,RPSPMLLLKIPFFEA38CC
北投區,建物,臺北市北投區中山路1之7號7樓之10,12.4,其他,,,1091205,土地0建物1車位0,七層,8,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0670404,69.64,2,1,1,有,無,無,21000,302,,0.0,0,,RPTPMLLLKIPFFEA48CC
北投區,建物,臺北市北投區懷德街75巷33號9樓,0.0,住,,,1091130,土地0建物1車位0,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000608,215.4,4,2,2,有,有,有,75000,348,,0.0,0,,RPUPMLLLKIPFFEA58CC
士林區,建物,臺北市士林區天母西路３號一樓之５８,0.0,其他,,,1091202,土地0建物1車位0,一層,11,店面(店鋪),商業用,鋼筋混凝土造,0670125,25.939999999999998,0,0,0,無,有,無,28000,1079,,0.0,0,租期內含免租裝潢期。前三個月為租金優惠期。,RPOQMLLLKIPFFEA08CC
大安區,建物,臺北市大安區光復南路240巷9號2樓,0.0,商,,,1091117,土地0建物1車位0,二層,12,辦公商業大樓,住家用,鋼筋混凝土造,,191.28,0,0,0,無,無,無,80000,418,,0.0,0,租金包含5%營業稅。,RPQNMLLLKIPFFFA08CC
大安區,建物,臺北市大安區仁愛路四段314號2樓之7,9.93,其他,,,1091110,土地0建物1車位0,二層,14,辦公商業大樓,商業用,鋼筋混凝土造,0701223,95.49,0,0,0,無,無,有,45000,471,,0.0,0,,RPSNMLLLKIPFFFA28CC
大安區,建物,臺北市大安區和平東路二段95號12樓之1,0.0,商,,,1091209,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.04,4,2,2,有,無,有,59000,421,,0.0,0,,RPVOMLLLKIPFFFA68CC
大安區,建物,臺北市大安區建國南路一段279巷22號3樓,0.0,住,,,1091209,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0760216,87.33,3,2,2,有,無,有,35000,401,,0.0,0,,RPUNMLMLKIPFFFA58CC
大安區,建物,臺北市大安區新生南路二段18號,42.0,住,,,1090413,土地0建物1車位0,一層,9,華廈(10層含以下有電梯),見其他登記事項,鋼骨鋼筋混凝土造,0941109,287.39,0,0,0,無,有,無,136224,474,,0.0,0,,RPORMLMLKIPFFFA38CC
士林區,建物,臺北市士林區中山北路六段290巷7弄43號4樓,0.0,住,,,1091210,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0690522,138.66,3,2,2,有,有,有,60000,433,,0.0,0,續租。；,RPSNMLMLKIPFFEA28CC
士林區,房地(土地+建物)+車位,臺北市士林區台北市士林區忠義街62號4樓,160.51,住,,,1091212,土地1建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050905,243.25,3,2,2,有,有,有,131500,541,坡道平面,34.65,0,,RPUNMLMLKIPFFEA48CC
北投區,建物,臺北市北投區自強街46巷16號四樓,0.0,住,,,1091215,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610721,102.22,3,2,2,有,無,有,30000,293,,0.0,0,住宅及都市更新中心108年社會住宅包租代管第二期計畫,RPPOMLMLKIPFFEA08CC
士林區,建物,臺北市士林區中山北路五段512號9樓,103.1,商,,,1091208,土地0建物1車位6,九層,12,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1040518,857.94,0,0,0,無,有,有,320000,373,坡道平面,219.3,0,,RPVOMLMLKIPFFEA68CC
文山區,建物,臺北市文山區辛亥路4段128之5號4樓,0.0,其他,,,1091211,土地0建物1車位2,四層,18,辦公商業大樓,見其他登記事項,見其他登記事項,1060602,474.31,1,0,2,有,有,有,83442,176,坡道機械,53.69,0,,RPPNMLMLKIPFFAA57CC
文山區,建物,臺北市文山區政大一街115號2樓,0.0,住,,,1091123,土地0建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020131,147.16,3,2,2,有,有,有,34000,231,坡道平面,0.0,0,租金含管理費、車位,RPXOMLMLKIPFFAA48CC
文山區,建物,臺北市文山區景興路202巷17號三樓之3,0.0,商,,,1091221,土地0建物1車位0,三層,15,套房(1房1廳1衛),商業用,鋼筋混凝土造,0811006,38.47,1,1,1,有,無,有,17000,442,,0.0,0,,RPPPMLMLKIPFFAA77CC
大同區,建物,臺北市大同區市民大道一段205號7樓之9,0.0,其他,,,1091207,土地0建物1車位0,七層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980724,83.26,2,1,1,有,無,有,42500,510,,0.0,0,,RPQNMLMLKIPFFBA77CC
信義區,建物,臺北市信義區信義路五段126號14樓之2,0.0,其他,,,1091208,土地0建物1車位0,十四層,25,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0931130,108.06,1,1,1,有,有,有,86700,802,,0.0,0,續租。；含管理費、稅金或水電等費用。；,RPUPMLMLKIPFFDA58CC
中山區,建物,臺北市中山區新生北路二段68巷9號6樓之9,0.0,商,,,1091201,土地0建物1車位0,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971229,71.64,2,2,1,有,有,有,47500,663,,0.0,0,續租。；,RPXNMLMLKIPFFCA58CC
中山區,建物,臺北市中山區民權西路9巷22號3樓之7,0.0,商,,,1091201,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011112,80.21000000000001,1,2,1,有,有,有,45000,561,,0.0,0,續租。；含管理費、稅金或水電等費用。；,RPOOMLMLKIPFFCA77CC
中山區,建物,臺北市中山區中山北路二段72巷9號4樓,0.0,商,,,1091207,土地0建物1車位0,四層,10,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970429,54.03,1,1,1,有,有,有,30000,555,,0.0,0,含管理費、稅金或水電等費用。；,RPROMLMLKIPFFCA08CC
中山區,建物,臺北市中山區民生東路三段1號7+8樓,0.0,商,,,1091201,土地0建物2車位0,見其他登記事項,12,辦公商業大樓,商業用,鋼筋混凝土造,0771028,446.42,0,0,0,無,無,無,200000,448,,0.0,0,,RPTOMLMLKIPFFCA28CC
中山區,建物,臺北市中山區民權西路11號3樓之2,0.0,商,,,1091201,土地0建物1車位0,三層,14,辦公商業大樓,商業用,鋼筋混凝土造,0801114,108.28,0,0,0,無,無,無,43800,405,,0.0,0,,RPUOMLMLKIPFFCA38CC
中山區,建物,臺北市中山區中山北路二段118號14樓之2,0.0,商,,,1091212,土地0建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080227,69.9,2,2,1,有,有,有,60000,858,,0.0,0,含管理費、稅金或水電等費用。；,RPVOMLMLKIPFFCA48CC
中山區,建物,臺北市中山區基湖路１２０巷３０弄１號四樓,0.0,住,,,1091202,土地0建物1車位1,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0900103,198.57,3,2,2,有,有,有,57110,288,坡道平面,36.97,0,,RPRPMLMLKIPFFCA18CC
內湖區,建物,臺北市內湖區大湖街１３１巷２弄２號十一樓,0.0,商,,,1091129,土地0建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851231,159.31,3,2,2,有,有,有,38000,239,坡道平面,42.24,0,,RPSPMLMLKIPFFCA28CC
中山區,建物,臺北市中山區松江路206號3樓之1,0.0,商,,,1091215,土地0建物1車位0,三層,14,辦公商業大樓,商業用,鋼筋混凝土造,0661222,93.46,0,0,0,無,無,無,32000,342,,0.0,0,,RPSQMLMLKIPFFCA38CC
中山區,建物,臺北市中山區松江路184巷26弄6號5樓之1,0.0,住,,,1091108,土地0建物1車位1,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971202,112.14,2,1,1,有,有,有,52972,472,坡道平面,0.0,0,租金含管理費、車位,RPXQMLMLKIPFFCA88CC
中山區,建物,臺北市中山區新生北路三段68巷10號四樓之4,0.0,商,,,1091110,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0851011,36.69,1,1,1,有,無,有,19000,518,,0.0,0,,RPORMLMLKIPFFCA08CC
中山區,建物,臺北市中山區新生北路二段62巷12號7樓之1,0.0,商,,,1091126,土地0建物1車位0,七層,19,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1050322,178.41,4,2,2,有,有,有,83000,465,,0.0,0,,RPQRMLMLKIPFFCA28CC
中山區,建物,臺北市中山區民權東路二段32號10樓,0.0,商,,,1091201,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020206,197.61,3,2,2,有,有,有,88000,445,,0.0,0,,RPWRMLMLKIPFFCA88CC
中山區,建物,臺北市中山區南京東路二段１０８號七樓之２,0.0,商,,,1091204,土地0建物1車位0,七層,18,套房(1房1廳1衛),住家用,見其他登記事項,0990917,49.95,1,1,1,有,有,有,24000,480,,0.0,0,含稅。,RPPNMLNLKIPFFCA87CC
中山區,建物,臺北市中山區民權東路二段７１巷２５號,0.0,住,,,1091204,土地0建物1車位0,一層,4,店面(店鋪),住家用,加強磚造,0571113,62.32,0,1,1,有,無,無,32000,513,,0.0,0,含增建或未登記建物。；租賃期間含免租金裝潢期。,RPRNMLNLKIPFFCA08CC
南港區,建物,臺北市南港區興南街５２巷２５之１號,0.0,住,,,1091204,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0701208,78.96000000000001,2,2,1,有,無,有,22000,279,,0.0,0,含增建或未登記建物。；,RPSNMLNLKIPFFDA28CC
信義區,建物,臺北市信義區基隆路1段398號7樓之2、7樓之3,0.0,商,,,1091223,土地0建物1車位0,七層,13,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0960816,112.41000000000001,0,0,0,無,有,有,50000,445,,0.0,0,,RPXNMLNLKIPFFDA78CC
南港區,建物,臺北市南港區興華路146號11樓,0.0,住,,,1091221,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980325,151.88,4,2,2,有,有,有,54490,359,,0.0,0,租金含稅價,RPSPMLNLKIPFFDA48CC
信義區,建物,臺北市信義區忠孝東路五段６６９號十樓之１,0.0,住,,,1091125,土地0建物1車位0,十層,10,辦公商業大樓,商業用,鋼筋混凝土造,0811006,110.71,0,0,0,無,有,有,57000,515,,0.0,0,,RPTPMLNLKIPFFDA58CC
大同區,建物,臺北市大同區重慶北路三段166號,0.0,商,,,1091211,土地0建物0車位0,二層,2,套房(1房1廳1衛),,加強磚造,,29.39,1,0,1,有,無,有,12888,439,,0.0,0,此為分租套房，房號205，第二層共分5間此間面積約29.39平方公尺,RPUNMLNLKIPFFBA28CC
大同區,建物,臺北市大同區民權西路237之1號4樓之5,0.0,其他,,,1091223,土地0建物1車位3,四層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080625,320.02,4,2,3,有,有,有,71697,224,坡道機械,59.01,0,,RPWNMLNLKIPFFBA48CC
大同區,建物,臺北市大同區民權西路237之1號10樓,0.0,其他,,,1091223,土地0建物1車位3,十層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080625,290.93,4,2,2,有,有,有,73810,254,坡道機械,59.01,0,,RPXNMLNLKIPFFBA58CC
大同區,建物,臺北市大同區重慶北路2段45號11樓之5,0.0,商,,,1091129,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0720916,26.439999999999998,1,0,1,有,有,有,11000,416,,0.0,0,台北市都發局社會住宅包租代管計畫,RPOPMLNLKIPFFBA87CC
萬華區,建物,臺北市萬華區昆明街235號2樓,0.0,商,,,1091211,土地0建物1車位0,二層,11,辦公商業大樓,商業用,鋼筋混凝土造,0881224,292.9,0,0,2,有,有,無,90000,307,,0.0,0,租金含稅價,RPPPMLNLKIPFFBA97CC
中正區,建物,臺北市中正區漢口街一段71號5樓,79.0,商,,,1091223,土地0建物1車位0,全,5,透天厝,,加強磚造,,89.67,0,0,0,無,無,有,24500,273,,0.0,0,,RPTPMLNLKIPFFBA38CC
中正區,建物,臺北市中正區南昌路二段８９號九樓之３,0.0,商,,,1091204,土地0建物1車位0,九層,14,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080124,52.019999999999996,2,1,1,有,有,有,32000,615,,0.0,0,含增建或未登記建物。；,RPQNMLNLKIPFFAA77CC
文山區,建物,臺北市文山區木柵路二段7巷4號二樓,0.0,商,,,1091218,土地0建物1車位0,二層,3,公寓(5樓含以下無電梯),住家用,加強磚造,0571120,94.3,3,2,1,有,無,有,18000,191,,0.0,0,台北市都發局社會住宅包租代管計畫,RPOOMLNLKIPFFAA67CC
中正區,建物,臺北市中正區詔安街26巷10弄6號四樓,0.0,住,,,1091215,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,,76.19,2,2,1,有,無,有,18000,236,,0.0,0,台北市都發局社會住宅包租代管計畫,RPUOMLNLKIPFFAA28CC
文山區,建物,臺北市文山區景興路３００之３號,0.0,商,,,1091203,土地0建物1車位0,見其他登記事項,27,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1090110,77.81,0,2,1,有,有,無,34056,438,,0.0,0,,RPWOMLNLKIPFFAA48CC
大安區,建物,臺北市大安區安和路二段60號19樓,0.0,住,,,1091201,土地0建物1車位0,十九層,19,辦公商業大樓,住家用,鋼骨鋼筋混凝土造,,162.09,0,0,0,無,無,無,68000,420,,0.0,0,,RPRNMLNLKIPFFFA38CC
大安區,建物,臺北市大安區和平東路一段１８５號８樓之１,0.0,商,,,1091204,土地0建物1車位0,八層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970519,32.56,0,1,1,有,有,有,20000,614,,0.0,0,含增建或未登記建物。；租金含管理費。,RPUNMLNLKIPFFFA68CC
大安區,建物,臺北市大安區大安路一段81號,0.0,商,,,1090529,土地0建物1車位0,見其他登記事項,7,店面(店鋪),商業用,鋼筋混凝土造,0760107,278.44,0,0,0,無,無,無,480000,1724,,0.0,0,,RPWNMLNLKIPFFFA88CC
大安區,建物,臺北市大安區羅斯福路三段125號11樓之1,0.0,商,,,1091218,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,78.62,2,1,1,有,有,無,26000,331,,0.0,0,,RPXOMLNLKIPFFFA09CC
大安區,建物,臺北市大安區敦化南路二段１８０號十七樓,0.0,其他,,,1091208,土地0建物1車位0,十七層,21,辦公商業大樓,住家用,鋼筋混凝土造,0781014,225.29,3,1,1,有,有,有,110000,488,,0.0,0,房屋用途做辦公室使用。租賃期間含免租金裝潢期。,RPWOMLOLKIPFFFA09CC
大安區,房地(土地+建物)+車位,臺北市大安區仁愛路三段5巷1弄5號7樓,68.95,住,,,1091118,土地1建物1車位2,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871229,316.36,3,3,3,有,有,有,118000,450,坡道平面,74.14,0,含增建或未登記建物。；含管理費、稅金或水電等費用。；,RPOPMLOLKIPFFFA38CC
士林區,建物,臺北市士林區中山北路六段290巷46之1號4樓,35.0,住,,,1091215,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730425,118.97,3,2,2,有,無,無,25000,210,,0.0,0,,RPXNMLOLKIPFFEA98CC
士林區,建物,臺北市士林區德行西路88號2樓,10.97,住,,,1091116,土地0建物1車位0,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090427,41.09,1,1,1,有,有,有,25000,608,,0.0,0,含管理費、稅金或水電等費用。；,RPOOMLOLKIPFFEA18CC
北投區,建物,臺北市北投區東華街2段26號7樓,0.0,住,,,1091125,土地0建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020923,173.42,3,2,2,有,有,有,79000,456,坡道機械,24.0,0,含管理費、稅金或水電等費用。；,RPSOMLOLKIPFFEA58CC
士林區,建物,臺北市士林區中山北路五段829巷46號4樓,0.0,住,,,1091218,土地0建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030411,443.61,4,2,3,有,有,有,118000,266,坡道平面,134.89,1500,租金不含車位、不含管理費,RPVPMLOLKIPFFEA98CC
北投區,房地(土地+建物),臺北市北投區石牌路一段99號,32.5,商,,,1091210,土地1建物1車位0,一層,4,店面(店鋪),住家用,鋼筋混凝土造,0631017,81.3,0,0,0,無,無,無,65000,800,,0.0,0,,RPWPMLOLKIPFFEA09CC
文山區,建物,臺北市文山區羅斯福路六段４３１號九樓之１,0.0,商,,,1091208,土地0建物1車位0,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000704,98.53999999999999,2,2,1,有,有,有,34000,345,,0.0,0,租金含管理費。,RPOOMLOLKIPFFAA77CC
文山區,建物,臺北市文山區萬安街７２之１號,0.0,其他,,,1091207,土地0建物1車位0,一層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0720728,96.77000000000001,3,2,1,有,有,有,24000,248,,0.0,0,租金含管理費。,RPOPMLOLKIPFFAA87CC
大同區,建物,臺北市大同區長安西路１５０號七樓之１,0.0,商,,,1091205,土地0建物1車位0,七層,14,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0951014,218.79000000000002,2,1,1,有,有,有,83000,379,,0.0,0,含稅。租賃期間含免租金裝潢期。,RPSNMLOLKIPFFBA18CC
中正區,房地(土地+建物)+車位,臺北市中正區重慶南路一段2號地下一層、地下二層及地下三至五層19個坡道平面式車位,376.57,商,,,1091201,土地1建物3車位19,見其他登記事項,22,店面(店鋪),商業用,見其他登記事項,0831221,4667.12,0,0,0,無,有,有,1500000,321,坡道平面,995.41,0,,RPVNMLOLKIPFFBA48CC
萬華區,建物,臺北市萬華區青年路３０巷４之５號,0.0,住,,,1091208,土地0建物1車位0,一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0760316,108.17,3,2,2,有,有,有,28000,259,,0.0,0,,RPTOMLOLKIPFFBA38CC
松山區,建物,臺北市松山區光復北路35號9樓之1及37號9樓之1,0.0,其他,,,1091112,土地0建物1車位0,十層,12,辦公商業大樓,見使用執照,鋼筋混凝土造,0820414,254.44,0,0,0,無,無,有,109148,429,,0.0,0,本案二戶登記層次為九層、十層，分層租賃範圍僅此二戶的第十層部分含公設約254.44平方公尺（76.97坪）。（本案現況無法依比例分算面積,RPWNMLOLKIPFFDA78CC
信義區,建物,臺北市信義區松山路445號,0.0,商,,,1091216,土地0建物1車位0,一層,4,店面(店鋪),,加強磚造,,70.46,0,0,0,無,無,無,65000,923,,0.0,0,,RPVOMLOLKIPFFDA78CC
松山區,房地(土地+建物),臺北市松山區敦化南路一段100巷25號1樓,452.0,住,,,1091201,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700730,149.75,0,0,0,無,無,無,95000,634,,0.0,0,,RPSPMLOLKIPFFDA58CC
信義區,建物,臺北市信義區松德路２５７號,0.0,住,,,1091130,土地0建物1車位0,一層,5,店面(店鋪),商業用,鋼筋混凝土造,,90.91,0,1,1,有,無,無,70382,774,,0.0,0,,RPUPMLOLKIPFFDA78CC
內湖區,建物,臺北市內湖區大湖街１３１巷２號八樓,0.0,商,,,1091205,土地0建物1車位0,八層,11,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960702,46.1,1,1,1,有,有,有,20000,434,,0.0,0,含增建或未登記建物。；,RPQNMLOLKIPFFCA08CC
中山區,建物,臺北市中山區吉林路428號,0.0,住,,,1091204,土地0建物0車位0,三層,4,套房(1房1廳1衛),住家用,加強磚造,0580410,24.95,1,0,1,有,無,有,12300,493,,0.0,0,此為分租套房，第三層共分成3間，一間平均面積約為24.95平方公尺。,RPVNMLOLKIPFFCA58CC
中山區,建物,臺北市中山區龍江路２６２號七樓,0.0,住,,,1091205,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0710623,165.91,3,2,2,有,無,有,54000,325,,0.0,0,,RPOOMLOLKIPFFCA97CC
中山區,建物,臺北市中山區中山北路1段92號3樓之2,0.0,商,,,1091210,土地0建物1車位0,三層,12,辦公商業大樓,商業用,鋼筋混凝土造,0770401,161.23000000000002,1,0,0,無,有,無,49500,307,,0.0,0,續租。；含管理費、稅金或水電等費用。；,RPSPMLOLKIPFFCA48CC
內湖區,建物,臺北市內湖區成功路五段45巷16號2樓,0.0,住,,,1091223,土地0建物1車位1,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990121,233.38,4,2,2,有,有,有,57910,248,坡道平面,0.0,0,租金含車位、不含管理費,RPUPMLOLKIPFFCA68CC
中山區,房地(土地+建物),臺北市中山區龍江路124巷10號1樓,2045.0,住,,,1091105,土地1建物1車位0,見其他登記事項,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0880524,98.99,0,0,0,無,無,無,43000,434,,0.0,0,,RPXPMLOLKIPFFCA98CC
內湖區,建物,臺北市內湖區基湖路10巷48號6樓,0.0,其他,,,1091125,土地0建物1車位2,六層,8,辦公商業大樓,工業用,鋼筋混凝土造,0880415,367.5,3,1,0,有,有,有,124000,337,坡道平面,74.76,0,,RPPQMLOLKIPFFCA28CC
內湖區,建物,臺北市內湖區文湖街２１巷１５弄９號三樓,0.0,住,,,1091207,土地0建物1車位1,見其他登記事項,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770202,191.57,4,2,3,有,無,有,36500,191,坡道平面,33.39,0,,RPRQMLOLKIPFFCA48CC
中山區,建物,臺北市中山區民權東路二段１３５巷１６號四樓之４,0.0,住,,,1091207,土地0建物1車位0,四層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0720829,45.150000000000006,1,0,1,有,有,有,10500,233,,0.0,0,租金含管理費。,RPWNMLPLKIPFFCA78CC
