編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRNMLTJKIPFFAW77DA,,234.79,停車空間、集合住宅,鋼筋混凝土造,109年6月12日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPUNMLTJKIPFFAW08DA,,234.79,停車空間、集合住宅,鋼筋混凝土造,109年6月12日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPSNMLTJKIPFFAW87DA,27,179.55,住家用,鋼筋混凝土加強磚造,82年8月9日,三層,一層 二層 三層 陽台 騎樓
RPRNMLNKJIPFFAW17DA,,55.19,集合住宅,鋼筋混凝土造,109年8月17日,五層,四層 陽台
RPRNMLNKJIPFFAW17DA,,9.35,集合住宅：本共有部分之項目計無障礙電梯、梯廳、安全梯間、無障礙樓梯、機房（電信）、甲梯等６項。,鋼筋混凝土造,109年8月17日,五層,
RPPNMLRJKIPFFAW37DA,,40.42,集合住宅,鋼筋混凝土造,109年4月8日,十層,七層 陽台 雨遮
RPPNMLRJKIPFFAW37DA,,20.66,店舖、集合住宅、本建物共有部分之項目有車道、排風機房、緊急昇降機、客梯兼無障礙電梯、廢水池、消防幫浦室、蓄水池、甲梯、進風機房、防空避難室兼停車空間、電信機房、乙梯、梯廳、汙物處理室、台電受電室、設備空間、機械室、停車空間、迴轉空間、發電機室、排煙室、消防設備空間、雨遮、陽台、管委會空間等共計２５項。,鋼筋混凝土造,109年4月8日,十層,
RPSNMLLKKIPFFAW17DA,,237.90,停車空間、集合住宅,鋼筋混凝土造,109年6月12日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPWNMLLKKIPFFAW57DA,3,79.77,集合住宅,鋼筋混凝土造,106年12月4日,三層,一層
RPWNMLLKKIPFFAW57DA,3,5.61,共有部分：本共有部分之項目有樓梯間１項。,鋼筋混凝土造,106年12月4日,三層,
RPVNMLLKKIPFFAW47DA,,234.79,停車空間、集合住宅,鋼筋混凝土造,109年6月12日,四層,一層 二層 三層 四層 陽台 見其他登記事項
