鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
吉安鄉,建物,花蓮縣吉安鄉昌隆三街66號6樓之1,0.0,住,,,1091110,土地0建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840222,98.85,2,2,2,有,無,有,13500,137,,0.0,0,,RPRNMLLKKIPFFAU96CC
花蓮市,建物,花蓮縣花蓮市國民七街53號8樓11,0.0,住,,,1091201,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831115,62.989999999999995,2,1,1,有,有,有,11000,175,,0.0,0,,RPSNMLLKKIPFFAU07CC
花蓮市,房地(土地+建物),花蓮縣花蓮市東興路319號,97.0,住,,,1091201,土地1建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,0940819,248.52,5,2,4,有,無,無,19000,76,,0.0,0,,RPTNMLLKKIPFFAU17CC
吉安鄉,建物,花蓮縣吉安鄉自立路二段23號,0.0,住,,,1091123,土地1建物0車位0,見其他登記事項,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,1030617,37.95,1,1,1,有,無,無,6000,158,,0.0,0,,RPWNMLLKKIPFFAU47CC
吉安鄉,建物,花蓮縣吉安鄉自立路二段23號,0.0,住,,,1091122,土地1建物0車位0,見其他登記事項,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,1030617,37.95,1,1,1,有,無,無,7000,184,,0.0,0,,RPXNMLLKKIPFFAU57CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉慶豐六街165號,16.5,住,,,1091201,土地1建物1車位0,二層,2,套房(1房1廳1衛),住家用,鋼筋混凝土造,0740813,17.5,1,0,1,有,無,有,5500,314,,0.0,0,,RPSOMLLKKIPFFAU17CC
花蓮市,土地,功學段27地號,87.74,農,,,1091201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,15000,171,,0.0,0,,RPUOMLLKKIPFFAU37CC
花蓮市,建物,花蓮縣花蓮市中興路196號,0.0,住,,,1091207,土地0建物0車位0,二層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,1001202,26.0,1,0,1,有,無,有,7000,269,,0.0,0,,RPWOMLOKKIPFFAU97DC
花蓮市,房地(土地+建物),花蓮縣花蓮市中華路21號3樓,195.0,住,,,1091210,土地2建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0891018,107.06,3,2,2,有,無,有,6000,56,,0.0,0,,RPROMLPKKIPFFAU47CC
花蓮市,房地(土地+建物),花蓮縣花蓮市建昌路3巷8號,70.0,住,,,1091117,土地1建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,0850521,183.46,4,2,3,有,無,無,16000,87,,0.0,0,,RPOOMLQKKIPFFAU27CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國聯五路131號二樓之五,3.67,商,,,1091127,土地1建物1車位0,二層,9,套房(1房1廳1衛),住家用,鋼筋混凝土造,0831007,29.259999999999998,0,0,1,有,無,有,5500,188,,0.0,0,,RPQOMLQKKIPFFAU47CC
花蓮市,房地(土地+建物),花蓮縣花蓮市華泰街33號五樓3,22.44,住,,,1091202,土地1建物0車位0,見其他登記事項,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860827,121.88999999999999,3,2,2,有,有,無,16500,135,,0.0,0,含管理費、稅金或水電等費用。；,RPROMLQKKIPFFAU57CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國興一街95號五樓之十四,15.04,其他,,,1091205,土地1建物1車位0,五層,8,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0810930,90.36000000000001,2,1,2,有,有,有,10000,111,,0.0,0,,RPSOMLQKKIPFFAU67CC
