編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPPMLSJKIPFFBK56DA,,129.69,住家用,鋼筋混凝土造,109年10月5日,五層,三層 陽台
RPPPMLSJKIPFFBK56DA,,20.58,本共有部分之項目有停車空間（室內１４輛）等一項。,鋼筋混凝土造,109年10月5日,五層,
RPPPMLSJKIPFFBK56DA,,21.88,本共有部分之項目有梯廳、機道、樓梯間等三項。,鋼筋混凝土造,109年10月5日,五層,
RPXOMLSJKIPFFBK27DA,,50.22,住家用,鋼筋混凝土造,109年10月5日,五層,二層 陽台
RPXOMLSJKIPFFBK27DA,,50.22,住家用,鋼筋混凝土造,109年10月5日,五層,二層 陽台
RPXOMLSJKIPFFBK27DA,,10.29,本共有部分之項目有停車空間（室內１４輛）等一項。,鋼筋混凝土造,109年10月5日,五層,
RPXOMLSJKIPFFBK27DA,,10.29,本共有部分之項目有停車空間（室內１４輛）等一項。,鋼筋混凝土造,109年10月5日,五層,
RPXOMLSJKIPFFBK27DA,,8.44,本共有部分之項目有梯廳、機道、樓梯間等三項。,鋼筋混凝土造,109年10月5日,五層,
RPXOMLSJKIPFFBK27DA,,8.44,本共有部分之項目有梯廳、機道、樓梯間等三項。,鋼筋混凝土造,109年10月5日,五層,
RPSNMLTJKIPFFBK76DA,,100.84,住家用,鋼筋混凝土造,109年10月5日,五層,三層 陽台
RPSNMLTJKIPFFBK76DA,,20.58,本共有部分之項目有停車空間（室內１４輛）等一項。,鋼筋混凝土造,109年10月5日,五層,
RPSNMLTJKIPFFBK76DA,,16.98,本共有部分之項目有梯廳、機道、樓梯間等三項。,鋼筋混凝土造,109年10月5日,五層,
RPPNMLTJKIPFFBK09DA,2,219.01,住家用,鋼筋混凝土造,107年12月10日,四層,一層 二層 三層 四層 陽台
RPWOMLSJKIPFFBK17DA,30,161.06,住工用,鋼筋混凝土造,79年12月1日,2,一層 二層 陽台 平台 屋頂突出物
RPTNMLTJKIPFFBK86DA,,130.78,住家用,鋼筋混凝土造,109年10月5日,五層,四層 陽台
RPTNMLTJKIPFFBK86DA,,20.58,本共有部分之項目有停車空間（室內１４輛）等一項。,鋼筋混凝土造,109年10月5日,五層,
RPTNMLTJKIPFFBK86DA,,22.13,本共有部分之項目有梯廳、機道、樓梯間等三項。,鋼筋混凝土造,109年10月5日,五層,
RPWNMLTJKIPFFBK17DA,,99.72,住家用,鋼筋混凝土造,109年10月5日,五層,四層 陽台
RPWNMLTJKIPFFBK17DA,,20.58,本共有部分之項目有停車空間（室內１４輛）等一項。,鋼筋混凝土造,109年10月5日,五層,
RPWNMLTJKIPFFBK17DA,,16.79,本共有部分之項目有梯廳、機道、樓梯間等三項。,鋼筋混凝土造,109年10月5日,五層,
RPRNMLTJKIPFFCK76DA,23,332.84,伴唱遊藝場,鋼架有墻,86年12月8日,一層,一層 騎樓
RPXNMLTJKIPFFBK27DA,,100.84,住家用,鋼筋混凝土造,109年10月5日,五層,四層 陽台
RPXNMLTJKIPFFBK27DA,,20.58,本共有部分之項目有停車空間（室內１４輛）等一項。,鋼筋混凝土造,109年10月5日,五層,
RPXNMLTJKIPFFBK27DA,,16.98,本共有部分之項目有梯廳、機道、樓梯間等三項。,鋼筋混凝土造,109年10月5日,五層,
RPQNMLTJKIPFFBK56DA,,50.22,住家用,鋼筋混凝土造,109年10月5日,五層,三層 陽台
RPQNMLTJKIPFFBK56DA,,50.22,住家用,鋼筋混凝土造,109年10月5日,五層,三層 陽台
RPQNMLTJKIPFFBK56DA,,10.29,本共有部分之項目有停車空間（室內１４輛）等一項。,鋼筋混凝土造,109年10月5日,五層,
RPQNMLTJKIPFFBK56DA,,10.29,本共有部分之項目有停車空間（室內１４輛）等一項。,鋼筋混凝土造,109年10月5日,五層,
RPQNMLTJKIPFFBK56DA,,8.44,本共有部分之項目有梯廳、機道、樓梯間等三項。,鋼筋混凝土造,109年10月5日,五層,
RPQNMLTJKIPFFBK56DA,,8.44,本共有部分之項目有梯廳、機道、樓梯間等三項。,鋼筋混凝土造,109年10月5日,五層,
RPQNMLKKJIPFFDK48DA,12,186.46,住家用,鋼筋混凝土造,98年1月15日,三層,一層 二層 三層 陽台 平台 雨遮 見其他登記事項
RPSNMLOJKIPFFDK09DA,4,55.81,住家用,ＲＣ造、鋼骨造,105年4月14日,十二層,八層 陽台
RPSNMLOJKIPFFDK09DA,4,11.54,電梯機房、水箱、樓梯間,ＲＣ造、鋼骨造,105年4月14日,十二層,
RPSNMLOJKIPFFDK09DA,4,31.30,停車空間、防空避難室、樓梯間,ＲＣ造、鋼骨造,105年4月14日,十二層,
RPRNMLTJKIPFFBK66DA,,99.72,住家用,鋼筋混凝土造,109年10月5日,五層,三層 陽台
RPRNMLTJKIPFFBK66DA,,20.58,本共有部分之項目有停車空間（室內１４輛）等一項。,鋼筋混凝土造,109年10月5日,五層,
RPRNMLTJKIPFFBK66DA,,16.79,本共有部分之項目有梯廳、機道、樓梯間等三項。,鋼筋混凝土造,109年10月5日,五層,
RPRPMLOLRHPFFFK57DA,1,83.30,集合住宅,鋼筋混凝土造,108年9月10日,十二層,六層 陽台
RPRPMLOLRHPFFFK57DA,1,55.85,防空避難室間停車空間、汙水雨水機房、電信室、台電配電場所、發電機房、垃圾間、管委會使用空間、車道,鋼筋混凝土造,108年9月10日,十二層,
RPRPMLOLRHPFFFK57DA,1,20.22,梯間、機械室、水箱,鋼筋混凝土造,108年9月10日,十二層,
RPPNMLTJKIPFFDK66DA,16,177.38,住宅、停車空間,鋼筋混凝土造,94年2月1日,三層,一層 二層 三層 陽台 平台 雨遮 見其他登記事項
RPSOMLMJJIPFFFK09DA,1,51.92,店鋪,鋼筋混凝土造,108年9月10日,十二層,一層 陽台
RPSOMLMJJIPFFFK09DA,1,48.11,防空避難室間停車空間、汙水雨水機房、電信室、台電配電場所、發電機房、垃圾間、管委會使用空間、車道,鋼筋混凝土造,108年9月10日,十二層,
RPSOMLMJJIPFFFK09DA,1,12.65,梯間、機械室、水箱,鋼筋混凝土造,108年9月10日,十二層,
RPVOMLRJKIPFFDK17DA,26,81.96,住家用,鋼筋混凝土造,84年1月6日,十層,三層 陽台
RPVOMLRJKIPFFDK17DA,26,26.49,防空避難室，停車場，機械室，水箱，梯間,鋼筋混凝土造,84年1月6日,十層,
RPRNMLOJJIPFFFK09DA,1,83.30,集合住宅,鋼筋混凝土造,108年9月10日,十二層,二層 陽台
RPRNMLOJJIPFFFK09DA,1,55.85,防空避難室間停車空間、汙水雨水機房、電信室、台電配電場所、發電機房、垃圾間、管委會使用空間、車道,鋼筋混凝土造,108年9月10日,十二層,
RPRNMLOJJIPFFFK09DA,1,20.22,梯間、機械室、水箱,鋼筋混凝土造,108年9月10日,十二層,
RPOPMLSJKIPFFBK09DA,,100.84,住家用,鋼筋混凝土造,109年10月5日,五層,二層 陽台
RPOPMLSJKIPFFBK09DA,,20.58,本共有部分之項目有停車空間（室內１４輛）等一項。,鋼筋混凝土造,109年10月5日,五層,
RPOPMLSJKIPFFBK09DA,,16.98,本共有部分之項目有梯廳、機道、樓梯間等三項。,鋼筋混凝土造,109年10月5日,五層,
RPRNMLLKJIPFFFK88DA,2,4.53,管委會空間,鋼筋混凝土造,107年9月13日,十三層,
RPRNMLLKJIPFFFK88DA,2,135.13,集合住宅,鋼筋混凝土造,107年9月13日,十三層,八層 陽台 雨遮
RPRNMLLKJIPFFFK88DA,2,77.07,防空避難室兼停車場、台電配電室、消防機房、梯廳,鋼筋混凝土造,107年9月13日,十三層,
RPSOMLRLJIPFFFK17DA,,76.44,店舖、住宅,鋼筋混凝土造,109年7月22日,十二層,一層 見其他登記事項
RPSOMLRLJIPFFFK17DA,,50.77,門廳、管委會、停車空間、電信機器室、防空避難室,鋼筋混凝土造,109年7月22日,十五層,
RPSOMLRLJIPFFFK17DA,,19.02,樓梯間、水箱、機械室,鋼筋混凝土造,109年7月22日,十五層,
RPTNMLRLJIPFFFK17DA,,73.46,住家用,鋼筋混凝土造,109年7月22日,十五層,十二層 陽台
RPTNMLRLJIPFFFK17DA,,48.62,門廳、管委會、停車空間、電信機器室、防空避難室,鋼筋混凝土造,109年7月22日,十五層,
RPTNMLRLJIPFFFK17DA,,16.68,樓梯間、水箱、機械室,鋼筋混凝土造,109年7月22日,十五層,
RPUNMLRLJIPFFFK27DA,,106.43,住家用,鋼筋混凝土造,109年7月22日,十五層,四層 陽台
RPUNMLRLJIPFFFK27DA,,55.46,門廳、管委會、停車空間、電信機器室、防空避難室,鋼筋混凝土造,109年7月22日,十五層,
RPUNMLRLJIPFFFK27DA,,23.71,樓梯間、水箱、機械室,鋼筋混凝土造,109年7月22日,十五層,
RPSOMLLJKIPFFFK09DA,,58.99,住家用,鋼筋混凝土造,109年7月22日,十二層,十一層 陽台
RPSOMLLJKIPFFFK09DA,,45.30,門廳、管委會、停車空間、電信機器室、防空避難室,鋼筋混凝土造,109年7月22日,十五層,
