編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPWNMLRJKIPFFBC78DA,37,104.66,住家用,鋼筋混凝土造,72年11月11日,五層,五層 陽台
RPOOMLRJKIPFFBC08DA,3,103.04,集合住宅,鋼筋混凝土造,106年10月18日,十五層,十四層 陽台 雨遮
RPOOMLRJKIPFFBC08DA,3,55.64,本共有部分之項目有公設空間、門廳、防空避難室兼停車空間、停車空間、社區中心、機械室、游泳池及管委會辦公室等共八項,鋼筋混凝土造,106年10月18日,十五層,
RPOOMLRJKIPFFBC08DA,3,21.04,本共有部分之項目有電梯間、樓梯間、蓄水池及水箱等共四項,鋼筋混凝土造,106年10月18日,十五層,
RPOOMLRJKIPFFBC08DA,3,.66,本共有部分之項目有台電配電室共一項,鋼筋混凝土造,106年10月18日,十五層,
RPVNMLTJKIPFFBC88DA,25,23.35,商業用,鋼筋混凝土造,84年12月5日,三層,水箱 地下層
RPVNMLTJKIPFFBC88DA,25,151.26,住家用,鋼筋混凝土造,84年12月5日,三層,一層 二層 三層 陽台 水箱 露台 花台 雨遮
RPQOMLRJKIPFFBC28DA,31,130.35,住家用,鋼筋混凝土造,78年6月29日,五層,四層 陽台
RPPNMLOJKIPFFCC87DA,2,30.31,本共有部分之項目有公共服務空間、戶外安全梯、儲藏室、排煙室、梯廳、無障礙樓梯、管委會使用空間、雨遮、陽台、服務台、車道、排煙室兼梯廳、（排風室）機電設備空間、機電設備空間（發電機室）、防空避難室兼停車空間、（進風室）機電設備空間、垃圾車停車位、垃圾集中場、機械室、（電信室）機電設備空間、Ｂ棟水箱、機電設備空間（消防幫浦室）、Ａ棟水箱、停車空間、樓電梯間、消防水池、水箱共二十七項。,鋼筋混凝土造,108年1月2日,十五層,
RPVNMLRJKIPFFCC78DA,7,60.26,集合住宅,鋼筋混凝土造,102年3月29日,十二層,十層 陽台 雨遮
RPVNMLRJKIPFFCC78DA,7,25.46,本共有部分之項目有安全梯、電梯、供行動不便者使用電梯、門廳、梯廳、公共服務空間、陽台、出入口雨遮、排風、男廁、女廁、消防水箱、供管委會使用空間、機房、水錶、電錶室、受電箱室、電錶間、水電、台電配電室、污水、進風、發電機室、泳池機房、電信機房、垃圾儲存空間、受電箱通道、防空避難室兼停車空間、獎勵停車位、法定停車位、變電室、消防泵浦室及停車空間等３３項,鋼筋混凝土造,102年3月29日,十三層,
RPWNMLOJJIPFFCC48DA,23,1.55,共用部份,鋼筋混凝土造,86年5月8日,十一層,
RPWNMLOJJIPFFCC48DA,23,70.33,住家用,鋼筋混凝土造,86年5月8日,十一層,九層 陽台 雨遮
RPWNMLOJJIPFFCC48DA,23,10.72,共用部份,鋼筋混凝土造,86年5月8日,十一層,
RPWNMLOJJIPFFCC48DA,23,.79,共用部份,鋼筋混凝土造,86年5月8日,十一層,
RPPOMLMJJIPFFCC67DA,2,50.84,集合住宅,鋼筋混凝土造,107年10月9日,七層,一層
