編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUPMLLKKIPFFAO86CC,10,37.58,店舖,鋼筋混凝土造,99年8月9日,十五層,
RPUPMLLKKIPFFAO86CC,10,6.98,共有部分,鋼筋混凝土造,99年8月9日,十五層,
RPUPMLLKKIPFFAO86CC,10,8.47,共有部分,鋼筋混凝土造,99年8月9日,十五層,
RPWNMLQKKIPFFAO57EC,39,148.05,住家用,加強磚造,70年12月26日,二層,
RPXPMLLKKIPFFAO17CC,10,44.31,店舖,鋼筋混凝土造,99年8月9日,十五層,
RPXPMLLKKIPFFAO17CC,10,8.33,共有部分,鋼筋混凝土造,99年8月9日,十五層,
RPXPMLLKKIPFFAO17CC,10,10.05,共有部分,鋼筋混凝土造,99年8月9日,十五層,
RPQPMLRKKIPFFAO07CC,25,10.34,共有部分,鋼筋混凝土造,84年8月18日,五層,
RPQPMLRKKIPFFAO07CC,25,77.49,住家用,鋼筋混凝土造,84年8月18日,五層,
RPSPMLMLKIPFFAO86CC,17,126.34,集合住宅,鋼筋混凝土造,93年2月10日,十層,
RPSPMLMLKIPFFAO86CC,17,66.66,防空避難室兼停車空間等共同使用部份,鋼筋混凝土造,93年2月10日,十一層,
RPSQMLRKKIPFFAO47DC,12,46.66,補習班,鋼筋混凝土造,97年12月22日,四層,
RPPOMLSKKIPFFAO96CC,27,82.98,住家用,鋼筋混凝土造,82年9月27日,七層,
RPPOMLSKKIPFFAO96CC,27,11.30,共有部分,鋼筋混凝土造,82年9月27日,七層,
RPPOMLSKKIPFFAO96CC,27,6.62,共有部分,鋼筋混凝土造,82年9月27日,000,
RPVOMLNLKIPFFAO17CC,23,16.60,住家用,鋼筋混凝土造,87年6月15日,四層,
RPOPMLNLKIPFFAO56CC,23,16.60,住家用,鋼筋混凝土造,87年6月15日,四層,
RPTPMLNLKIPFFAO07CC,38,91.53,住家用,鋼筋混凝土造,71年10月21日,五層,
RPPPMLSLKIPFFAO37EC,43,65.96,住家用,鋼筋混凝土造,66年9月21日,四層,
RPUOMLKMKIPFFAO86CC,,15.65,住家用,鋼筋混凝土造,,七層,
RPUOMLKMKIPFFAO86CC,,5.94,共有部分,鋼筋混凝土造,,七層,
RPOPMLKMKIPFFAO09DC,1,51.89,集合住宅,鋼筋混凝土造,109年5月12日,二十一層,
RPOPMLKMKIPFFAO09DC,1,26.22,共有部分,鋼筋混凝土造,109年5月12日,二十一層,
RPOPMLKMKIPFFAO09DC,1,.01,辦公室（廳）,鋼筋混凝土造,109年5月12日,二十一層,
