鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
梧棲區,房地(土地+建物),臺中市梧棲區中華路二段128號三樓之3,18.56,其他,,,1091217,土地1建物1車位0,三層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090805,80.27,2,2,1,有,有,有,13800,172,,0.0,0,,RPTRMLOLKIPFFFB56CC
烏日區,房地(土地+建物)+車位,臺中市烏日區環河北路216號5樓之3,18.82,住,,,1091215,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080812,162.92000000000002,3,2,2,有,有,有,27000,166,坡道平面,38.21,0,,RPUOMLOLKIPFFIB66CC
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路五段112號19樓之3,21.26,住,,,1091217,土地1建物1車位1,十九層,25,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060925,161.45999999999998,2,2,2,有,有,有,26000,161,坡道平面,31.04,0,,RPVOMLOLKIPFFIB76CC
大里區,房地(土地+建物),臺中市大里區大明路107號8樓,15.14,商,,,1091217,土地1建物1車位0,八層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0830521,122.45,3,2,2,有,無,有,16100,131,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPPNMLPLKIPFFIB78CC
大里區,房地(土地+建物),臺中市大里區長興一街8號十樓之2,18.21,商,,,1091205,土地1建物1車位0,十層,23,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071106,126.46,3,2,2,有,有,有,17000,134,,0.0,0,,RPXNMLPLKIPFFIB96CC
豐原區,房地(土地+建物),臺中市豐原區富陽路70號,92.55,住,,,1091205,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0981002,219.18,3,3,3,有,無,有,22000,100,,0.0,0,,RPOOMLPLKIPFFDB28CC
南區,房地(土地+建物),臺中市南區工學北路86號5樓之37,1.72,商,,,1091225,土地1建物1車位0,五層,18,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0850506,28.64,1,0,0,無,有,有,6200,216,,0.0,0,,RPQNMLPLKIPFFAB08CC
南區,房地(土地+建物),臺中市南區復興路二段34號7樓之18,2.82,商,,,1091214,土地1建物1車位0,七層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0830526,45.67,1,0,0,無,無,有,8000,175,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPSNMLPLKIPFFAB28CC
南區,房地(土地+建物)+車位,臺中市南區復興路二段38之12號11樓,9.47,商,,,1091214,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850715,109.27000000000001,3,2,2,有,無,有,16200,148,坡道機械,0.0,0,因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費、車位租金，管理費、停車位費用為承租人另行支付。.,RPQOMLPLKIPFFAB18CC
西區,房地(土地+建物),臺中市西區大全街37-5號203室,4.95,住,,,1091126,土地1建物0車位0,二層,5,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0900215,20.13,1,0,1,有,無,有,9000,447,,0.0,0,租賃期間自109/11/28日起至110/11/30日止合計共1年3天,RPUOMLPLKIPFFAB58CC
西區,房地(土地+建物),臺中市西區大全街37-5號605室,4.19,住,,,1091127,土地1建物0車位0,五層,5,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0900215,17.06,1,0,1,有,無,有,7500,440,,0.0,0,租賃期間自109/11/29日起至110/11/30日止合計共1年2天,RPVOMLPLKIPFFAB68CC
太平區,房地(土地+建物),臺中市太平區中山路二段81號,85.36,,鄉村區,乙種建築用地,1091127,土地1建物1車位0,全,2,透天厝,住商用,加強磚造,0660112,99.2,2,1,1,有,無,無,19000,192,,0.0,0,,RPOOMLPLKIPFFJB88CC
豐原區,建物,臺中市豐原區中正路454號,0.0,住,,,1091207,土地0建物1車位0,見其他登記事項,4,店面(店鋪),住商用,鋼筋混凝土造,0710130,150.15,0,0,0,無,無,無,36000,240,,0.0,0,,RPXNMLPLKIPFFDB56DC
大雅區,房地(土地+建物),臺中市大雅區中清路四段76號,402.06,住,,,1091127,土地5建物5車位0,全,3,透天厝,住商用,鋼筋混凝土造,0690328,597.56,0,0,0,無,無,有,90000,151,,0.0,0,含增建或未登記建物。；含稅月租9萬,RPUNMLPLKIPFFHB66DC
北區,建物,臺中市北區三民路三段３２６號,0.0,商,,,1091130,土地0建物1車位0,一層,28,店面(店鋪),見其他登記事項,鋼筋混凝土造,1050717,193.70000000000002,1,1,1,有,有,無,53180,275,,0.0,0,租金含管理費。,RPSSMLPLKIPFFBB88CC
北屯區,房地(土地+建物),臺中市北屯區同平巷11之1之2號,62.54,住,,,1091201,土地1建物1車位0,見其他登記事項,6,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0830131,162.18,1,2,1,有,無,有,11000,68,,0.0,0,,RPTSMLPLKIPFFBB98CC
北屯區,房地(土地+建物),臺中市北屯區中清路二段1250巷158弄28號2樓,25.66,住,,,1091201,土地1建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830930,130.74,2,2,2,有,有,無,12500,96,,0.0,0,,RPQTMLPLKIPFFBB78CC
北區,房地(土地+建物),臺中市北區太原五街15號6樓,16.76,住,,,1091224,土地1建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811230,96.41,1,2,2,有,有,有,13000,135,,0.0,0,,RPXTMLPLKIPFFBB86CC
北區,房地(土地+建物),臺中市北區一中街50號10樓之一,106.09,住,,,1091206,土地1建物1車位0,十層,,住宅大樓(11層含以上有電梯),,,,106.09,3,2,2,有,無,有,24000,226,,0.0,0,,RPOUMLPLKIPFFBB68CC
南屯區,房地(土地+建物)+車位,臺中市南屯區文心南五路一段393號6樓之2,22.33,住,,,1091218,土地1建物1車位1,六層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080611,88.34,2,2,2,有,無,有,16700,189,坡道平面,0.0,0,社會住宅包租代管案件租金市價打9折。因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費、車位租金，管理費、停車位費用為承租人另行支付。,RPXNMLPLKIPFFCB98CC
南屯區,房地(土地+建物)+車位,臺中市南屯區文心南五路一段393號4樓之1,22.33,住,,,1091214,土地1建物1車位1,四層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080611,126.61,3,2,2,有,無,有,18900,149,坡道平面,0.0,0,因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費、車位租金，管理費、停車位費用為承租人另行支付。.,RPPOMLPLKIPFFCB28CC
西屯區,房地(土地+建物),臺中市西屯區國祥街24號5樓之1,29.75,住,,,1091218,土地1建物1車位0,五層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850615,142.05,3,2,2,有,無,有,17100,120,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPSOMLPLKIPFFCB58CC
西屯區,房地(土地+建物),臺中市西屯區青海路二段408號11樓之5,11.08,其他,,,1091130,土地1建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090619,89.78,2,1,1,有,有,有,21500,239,,0.0,0,包租代管案件租金市價打9折。因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費、車位租金，管理費、停車位費用為承租人另行支付 。,RPPPMLPLKIPFFCB38CC
西屯區,建物,臺中市西屯區文心路二段５６６之１５號十九樓之１,0.0,住,,,1091208,土地0建物1車位0,十九層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941110,121.57,3,2,2,有,有,有,25000,206,,0.0,0,,RPPQMLPLKIPFFCB48CC
南屯區,建物,臺中市南屯區黎明路二段７１巷３２弄７號六樓,0.0,住,,,1091208,土地0建物1車位0,六層,8,套房(1房1廳1衛),住家用,鋼筋混凝土造,0821120,76.06,1,1,1,有,有,有,11000,145,,0.0,0,租金含管理費。,RPVQMLPLKIPFFCB09CC
西屯區,房地(土地+建物),臺中市西屯區臺灣大道四段925號12樓之11室,47.92,住,,,1091222,土地1建物0車位0,十二層,28,辦公商業大樓,見其他登記事項,見其他登記事項,0810701,142.15,0,0,0,無,有,有,20000,141,,0.0,0,,RPTNMLSLKIPFFCB88CC
南屯區,房地(土地+建物),臺中市南屯區黎明路二段420號六樓之1,12.69,住,,,1091201,土地1建物1車位0,六層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850612,93.13,2,2,2,有,有,有,21400,230,,0.0,0,,RPUNMLSLKIPFFCB98CC
西屯區,房地(土地+建物),臺中市西屯區寧夏西四街7號八樓之18,3.69,商,,,1091201,土地1建物1車位0,八層,8,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0790430,24.869999999999997,1,0,1,有,無,有,8500,342,,0.0,0,,RPROMLSLKIPFFCB78CC
南屯區,房地(土地+建物),臺中市南屯區大聖街6號,631.0,住,,,1091221,土地1建物1車位0,見其他登記事項,9,店面(店鋪),見其他登記事項,鋼筋混凝土造,0870602,189.31,4,1,2,有,無,有,48000,254,,0.0,0,,RPWRMLSLKIPFFCB96CC
西屯區,房地(土地+建物),臺中市西屯區寧夏西四街7號八樓之12,3.69,商,,,1091201,土地1建物1車位0,八層,8,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0790430,45.28,1,0,1,有,無,有,12000,265,,0.0,0,,RPXRMLSLKIPFFCB07CC
南屯區,房地(土地+建物),臺中市南屯區大墩七街473號,832.84,住,,,1091216,土地1建物2車位0,見其他登記事項,2,廠辦,見其他登記事項,見其他登記事項,0930115,691.23,0,0,0,無,無,無,250000,362,,0.0,0,,RPSSMLSLKIPFFCB66CC
西屯區,建物,臺中市西屯區逢甲路14號,0.0,住,,,1091228,土地0建物1車位0,一層,5,店面(店鋪),商業用,鋼筋混凝土造,0690621,190.14,0,0,0,無,無,無,170000,894,,0.0,0,,RPUSMLSLKIPFFCB86CC
北區,房地(土地+建物),臺中市北區進化路393巷9之4號,19.18,住,,,1091219,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700423,68.49,3,2,2,有,無,有,11000,161,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPROMLSLKIPFFBB68CC
太平區,房地(土地+建物),臺中市太平區宜昌路326號3樓之3,4.29,住,,,1091201,土地1建物1車位0,三層,12,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0821231,26.56,1,1,1,有,有,有,5000,188,,0.0,0,,RPPOMLSLKIPFFJB76DC
太平區,房地(土地+建物),臺中市太平區宜昌路326號10樓之1,5.02,住,,,1091225,土地1建物1車位0,十層,12,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0821231,31.63,1,1,1,有,有,有,5500,174,,0.0,0,,RPQOMLSLKIPFFJB86DC
潭子區,房地(土地+建物),臺中市潭子區興華一路499號,87.13,住,,,1091130,土地1建物1車位0,見其他登記事項,1,店面(店鋪),見其他登記事項,見其他登記事項,1080625,52.25,0,1,1,有,無,有,10000,191,,0.0,0,,RPRNMLSLKIPFFHB56CC
南區,房地(土地+建物),臺中市南區德吉街178號,84.0,住,,,1091210,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0930407,194.82,5,2,3,有,無,無,30000,154,,0.0,0,,RPTNMLSLKIPFFAB78DC
南區,房地(土地+建物),臺中市南區工學北路86號9樓之53,1.65,商,,,1091228,土地1建物1車位0,九層,18,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0850506,28.549999999999997,1,0,0,無,有,有,6500,228,,0.0,0,,RPSNMLSLKIPFFAB58CC
東區,房地(土地+建物),臺中市東區十甲路431號11樓之1,8.34,住,,,1091214,土地1建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830322,67.03999999999999,2,2,1,有,有,有,15500,231,,0.0,0,,RPUNMLSLKIPFFAB78CC
南區,房地(土地+建物),臺中市南區德吉街178號,84.0,住,,,1091210,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0930407,194.82,5,2,3,有,無,有,30000,154,,0.0,0,,RPVNMLSLKIPFFAB88CC
南區,房地(土地+建物),臺中市南區興大路190號4樓之16,10.88,住,,,1091223,土地1建物1車位0,四層,10,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1071015,51.010000000000005,1,0,1,有,有,有,9900,194,,0.0,0,臺中市包租代管案件租金市價打9折。,RPXNMLSLKIPFFAB09CC
東區,房地(土地+建物),臺中市東區立德街149號2樓之2,27.0,住,,,1091210,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760701,89.87,3,2,2,有,無,有,12600,140,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPUOMLSLKIPFFAB88CC
西區,房地(土地+建物),臺中市西區大全街37-5號205室,4.19,住,,,1091129,土地1建物0車位0,二層,5,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0900215,17.06,1,0,1,有,無,有,8000,469,,0.0,0,租賃期間自109/12/01日起至110/08/31日止合計共9個月,RPXOMLSLKIPFFAB56CC
南區,房地(土地+建物),臺中市南區建成路1567號5樓之13,2.37,商,,,1091216,土地1建物1車位0,五層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0840718,27.699999999999996,1,0,1,有,無,有,6200,224,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPWPMLSLKIPFFAB56CC
西區,房地(土地+建物)+車位,臺中市西區臺灣大道二段262號9樓,6.13,商,,,1091207,土地1建物1車位1,九層,23,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070910,181.86,3,2,2,有,有,有,60166,331,坡道平面,0.0,0,含管理費、稅金或水電等費用。；,RPXRMLSLKIPFFAB86CC
西區,房地(土地+建物),臺中市西區五權三街210號,190.0,住,,,1091223,土地2建物1車位0,全,5,透天厝,見使用執照,鋼筋混凝土造,0881207,732.91,0,0,0,無,無,有,105000,143,,0.0,0,,RPTTMLSLKIPFFAB66CC
豐原區,房地(土地+建物),臺中市豐原區中正路695巷25號九樓,9.77,住,,,1091210,土地1建物1車位0,九層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820208,97.33,3,2,2,有,有,有,14000,144,,0.0,0,,RPSNMLSLKIPFFDB88CC
豐原區,房地(土地+建物)+車位,臺中市豐原區圓環西路66號八樓之3,21.34,住,,,1091223,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061221,154.94,3,2,2,有,無,有,17100,110,坡道平面,0.0,0,因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費、車位租金，管理費、停車位費用為承租人另行支付。,RPUNMLSLKIPFFDB09CC
清水區,房地(土地+建物)+車位,臺中市清水區港都路161號十三樓之5,19.9,商,,,1091205,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090724,180.97,3,2,2,有,有,有,19165,121,坡道平面,31.69,1165,,RPQNMLSLKIPFFFB88CC
中區,建物,臺中市中區中山路29號,194.8,商,,,1091229,土地0建物1車位0,見其他登記事項,3,店面(店鋪),工商用,見其他登記事項,,324.92,0,0,0,無,無,無,150000,462,,0.0,0,,RPOPMLTLKIPFFAB48CC
東區,建物,臺中市東區一心街241號10樓之2,0.0,商,,,1091211,土地0建物1車位0,十層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1020205,104.07,3,1,2,有,無,有,20000,192,,0.0,0,108年度台中市政府包租代管計畫,RPTPMLTLKIPFFAB98CC
太平區,建物,臺中市太平區新興二街136號3樓之1,0.0,住,,,1091211,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030106,122.82,3,1,2,有,無,有,17500,142,,0.0,0,108年度台中市政府包租代管計畫,RPROMLTLKIPFFJB96CC
南區,房地(土地+建物),臺中市南區工學北路86號10樓之17,1.72,商,,,1091230,土地1建物1車位0,十層,18,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0850506,28.549999999999997,1,0,0,無,有,有,8600,301,,0.0,0,,RPQNMLKMKIPFFAB67CC
中區,房地(土地+建物),臺中市中區仁愛街18號6樓之5,10.0,商,,,1091222,土地2建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680402,63.65,2,1,1,有,有,有,10080,158,,0.0,0,臺中市包租代管案件租金市價打9折。,RPRNMLKMKIPFFAB77CC
東區,建物,臺中市東區一心街２４５號二樓之二,0.0,商,,,1091213,土地0建物1車位1,二層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1020205,85.22999999999999,2,2,1,有,有,有,15500,182,坡道機械,11.25,0,租金含管理費。,RPTNMLKMKIPFFAB97CC
烏日區,建物,臺中市烏日區興祥街41巷37號,0.0,住,,,1091203,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0700415,169.34,3,2,3,有,無,有,20000,118,,0.0,0,108年度台中市政府包租代管計畫,RPRNMLKMKIPFFIB58CC
北區,房地(土地+建物),臺中市北區進化北路317號4樓之8,5.7,商,,,1091215,土地2建物1車位0,四層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,66.37,1,0,0,無,有,有,15000,226,,0.0,0,,RPVNMLKMKIPFFBB28CC
北區,房地(土地+建物),臺中市北區進化北路317號16樓之25,5.37,商,,,1091218,土地2建物1車位0,十六層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,68.07,1,0,0,無,有,有,15000,220,,0.0,0,,RPWNMLKMKIPFFBB38CC
北區,建物,臺中市北區華美街二段82號2樓之8,0.0,住,,,1091210,土地0建物1車位0,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780613,49.3,1,0,1,有,無,有,8500,172,,0.0,0,108年度台中市政府包租代管計畫,RPOOMLKMKIPFFBB67CC
北屯區,建物,臺中市北屯區僑孝街35號6樓,0.0,住,,,1091211,土地0建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840605,123.47999999999999,3,2,2,有,無,有,18000,146,,0.0,0,108年度台中市政府包租代管計畫,RPQOMLKMKIPFFBB87CC
北屯區,房地(土地+建物),臺中市北屯區文心路四段528號十四樓之3,5.92,商,,,1091222,土地1建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970130,53.510000000000005,1,1,1,有,有,有,14000,262,,0.0,0,,RPOPMLKMKIPFFBB77CC
西屯區,建物,臺中市西屯區四川一街3之3號,0.0,住,,,1091202,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711217,113.01,3,2,2,有,無,有,19500,173,,0.0,0,108年度台中市政府包租代管計畫,RPUNMLKMKIPFFCB28CC
西屯區,建物,臺中市西屯區至善路126號5樓之2,0.0,住,,,1091203,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820920,20.01,1,0,1,有,無,有,5000,250,,0.0,0,108年度台中市政府包租代管計畫,RPVNMLKMKIPFFCB38CC
西屯區,車位,臺中市西屯區文心路三段6號等公共設施,0.0,,,,1091201,土地0建物0車位1,,,其他,,,,18.99,0,0,0,有,有,無,1500,,坡道機械,0.0,1500,,RPROMLKMKIPFFCB08CC
西屯區,建物,臺中市西屯區福聯街15巷9號10樓之30,0.0,住,,,1091209,土地0建物1車位0,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830908,21.7,1,0,1,有,無,有,4000,184,,0.0,0,108年度台中市政府包租代管計畫,RPSOMLKMKIPFFCB18CC
西屯區,建物,臺中市西屯區臺灣大道三段６６０號十二樓之３,3359.0,商,,,1091231,土地0建物1車位0,十二層,19,辦公商業大樓,見其他登記事項,見其他登記事項,0920129,138.65,0,0,0,無,無,無,49651,358,,0.0,0,,RPXNMLLMKIPFFCB68CC
西屯區,房地(土地+建物),臺中市西屯區大弘街11號5樓之1,18.23,住,,,1091203,土地1建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820629,94.55,3,2,2,有,無,無,15000,159,,0.0,0,,RPQPMLLMKIPFFCB18CC
北區,房地(土地+建物)+車位,臺中市北區天津路二段49巷14號4樓,28.85,住,,,1091207,土地1建物1車位1,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830430,187.29000000000002,3,2,2,有,有,無,24500,131,坡道平面,0.0,2500,,RPRRMLLMKIPFFBB38CC
大里區,房地(土地+建物),臺中市大里區東明路139號,92.0,住,,,1091207,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,0701025,155.14,5,2,4,有,無,無,20200,130,,0.0,0,,RPPSMLLMKIPFFIB98CC
烏日區,房地(土地+建物),臺中市烏日區榮和路202號,118.5,住,,,1091227,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0960518,285.57,0,0,0,無,無,無,40000,140,,0.0,0,,RPSWMLLMKIPFFIB07CC
南區,房地(土地+建物),臺中市南區工學北路86號13樓之13,3.42,商,,,1091231,土地1建物1車位0,十三層,18,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850506,57.03,1,1,1,有,有,有,10000,175,,0.0,0,,RPQOMLLMKIPFFAB87CC
大里區,房地(土地+建物)+車位,臺中市大里區祥興路527號8樓之5,18.65,住,,,1091203,土地1建物1車位1,八層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080530,94.94,2,1,1,有,有,有,23000,242,坡道平面,29.78,0,,RPWSMLMJJHGGFIB48CC
烏日區,房地(土地+建物)+車位,臺中市大里區三榮十五路一號,25.39,住,,,1100101,土地1建物1車位1,一層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1031227,112.64,2,2,2,有,有,無,26000,231,坡道平面,29.95,0,,RPQNMLMJJHGGFIB47DC
西屯區,房地(土地+建物),臺中市西屯區文華路14號,118.0,商,,,1091208,土地1建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0801113,236.0,0,0,0,無,無,無,160000,678,,0.0,0,含增建或未登記建物。；,RPVNMLNJJHGGFCB47DC
南區,房地(土地+建物)+車位,臺中市南區大慶街二段6-16巷81號16樓之2,14.68,住,,,1091222,土地1建物1車位1,十六層,16,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0840525,127.00999999999999,3,2,2,有,有,有,16000,126,坡道機械,0.0,0,每月16000元含管理費,RPPNMLNJJHGGFAB56CC
南屯區,房地(土地+建物),臺中市南屯區市政南二路162號五樓,29.3,住,,,1091225,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820713,129.9,3,2,2,有,無,有,12000,92,,0.0,0,,RPRNMLNJJHGGFCB96CC
南屯區,房地(土地+建物)+車位,臺中市南屯區公益路二段615之1號八樓之11,16.3,住,,,1091207,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880429,159.82,3,2,2,有,有,有,28000,175,坡道平面,0.0,0,每月租金28000元含管理費,RPSNMLNJJHGGFCB07CC
西屯區,房地(土地+建物)+車位,臺中市西屯區青海路二段240-6號8樓之5,10.73,商,,,1091216,土地1建物1車位1,八層,22,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060731,70.54,2,2,1,有,有,有,28000,397,坡道機械,15.41,0,,RPUOMLOJJHGGFCB47CC
西屯區,房地(土地+建物),臺中市西屯區文心路二段566之16號二十樓之2,6.67,住,,,1091220,土地1建物1車位0,二十層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941110,99.14,2,1,1,有,有,有,20000,202,,0.0,0,,RPVOMLOJJHGGFCB57CC
西屯區,房地(土地+建物)+車位,臺中市西屯區福誠路100號7樓之3,14.96,住,,,1091205,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090731,64.53,1,1,1,有,有,有,18000,279,坡道機械,12.36,0,,RPWOMLOJJHGGFCB67CC
西屯區,房地(土地+建物)+車位,臺中市西屯區福誠路100號10F11,15.02,住,,,1091231,土地1建物1車位1,十層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090731,64.49,1,1,1,有,有,有,20000,310,坡道機械,12.36,0,,RPXOMLOJJHGGFCB77CC
西屯區,房地(土地+建物)+車位,臺中市西屯區福誠路100號８F12,14.68,住,,,1091229,土地1建物1車位1,八層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090731,62.85,1,1,1,有,有,有,20000,318,坡道機械,12.36,0,,RPOPMLOJJHGGFCB96CC
西屯區,房地(土地+建物)+車位,臺中市西屯區福誠路100號5F3,15.18,住,,,1091218,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090731,64.53,1,1,1,有,有,有,20000,310,坡道機械,13.34,0,,RPQPMLOJJHGGFCB17CC
西屯區,房地(土地+建物)+車位,臺中市西屯區福誠路100號5F11,15.02,住,,,1091215,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090731,64.49,1,1,1,有,無,有,20000,310,坡道機械,12.36,0,,RPSPMLOJJHGGFCB37CC
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩十六街38號之1五樓,16.14,住,,,1091210,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810721,112.97,3,2,2,有,有,有,22000,209,坡道機械,12.29,1000,,RPTPMLOJJHGGFCB47CC
西屯區,建物,臺中市西屯區甘州二街27號4樓之3,0.0,住,,,1091217,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740406,83.6,3,2,1,有,無,有,12000,144,,0.0,0,,RPQQMLOJJHGGFCB27CC
西屯區,建物,臺中市西屯區國安一路210巷3號2樓之1,0.0,住,,,1091210,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850615,142.05,3,2,2,有,有,有,18000,127,,0.0,0,住宅及都市更新中心社會住宅包租代管計畫,RPRQMLOJJHGGFCB37CC
南屯區,建物,臺中市南屯區向心路109號4樓之27,0.0,住,,,1091224,土地0建物1車位0,四層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861216,45.8,1,1,1,有,有,有,12000,262,,0.0,0,住宅及都市更新中心社會住宅包租代管計畫,RPSQMLOJJHGGFCB47CC
