編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLOKKIPFFBJ98CC,1,250.51,辦公室,鋼骨造,108年9月6日,三層,
RPSNMLOKKIPFFBJ98CC,1,88.23,住商用,鋼骨造,108年9月6日,三層,
RPSNMLOKKIPFFBJ98CC,1,83.87,辦公室,鋼骨造,108年9月6日,三層,
RPWPMLOKKIPFFBJ96CC,13,119.27,住家用,鋼筋混凝土造,96年12月7日,十四層,
RPWPMLOKKIPFFBJ96CC,13,20.71,共用部分,鋼筋混凝土造,96年12月7日,十四層,
RPWPMLOKKIPFFBJ96CC,13,91.82,共用部分,鋼筋混凝土造,96年12月7日,十四層,
RPWPMLOKKIPFFBJ96CC,13,.07,管理員室,鋼筋混凝土造,96年12月7日,十四層,
RPWOMLOKKIPFFBJ86CC,9,44.44,住商用,鋼筋混凝土造,101年4月9日,五層,
RPUNMLPKKIPFFDJ86CC,5,20.27,住宅、停車空間、樓梯間,鋼筋混凝土造,104年8月21日,四層,
RPQOMLOKKIPFFBJ88CC,11,52.11,商業用,鋼筋混凝土造,99年2月8日,十八層,
RPQOMLOKKIPFFBJ88CC,11,48.01,共用部分,鋼筋混凝土造,99年2月8日,十八層,
RPPOMLOKKIPFFBJ78CC,3,99.28,住家用,鋼筋混凝土造,106年10月30日,十四層,
RPPOMLOKKIPFFBJ78CC,3,73.21,本共有部分之項目有防空避難室兼停車空間、停車空間、管委會空間、梯間、機房、水箱等六項,鋼筋混凝土造,106年10月30日,十四層,
RPTNMLRKKIPFFDJ96CC,12,38070.91,防空避難室、停車空間、工廠、辦公室、機械室,鋼骨鋼筋混凝土造,98年4月5日,七層,
RPTNMLRKKIPFFDJ96CC,12,19.29,守衛室,鋼骨鋼筋混凝土造,98年4月5日,一層,
RPTNMLRKKIPFFDJ96CC,12,430.21,機械室,鋼骨鋼筋混凝土造,98年4月5日,二層,
RPTNMLRKKIPFFDJ96CC,12,648.54,機械室,鋼骨鋼筋混凝土造,98年4月5日,三層,
RPTNMLRKKIPFFDJ96CC,12,91.88,儲藏室,鋼骨鋼筋混凝土造,98年4月5日,一層,
RPTNMLRKKIPFFDJ96CC,9,6600.23,倉庫、守衛室、機械室,鋼骨造、鋼筋混凝土造,100年10月13日,七層,
RPTNMLRKKIPFFDJ96CC,9,6469.84,工廠、機械室,鋼骨造、鋼筋混凝土造,100年10月13日,七層,
RPTNMLRKKIPFFDJ96CC,9,5488.35,工廠、機械室,鋼骨造、鋼筋混凝土造,100年10月13日,七層,
RPTNMLRKKIPFFDJ96CC,9,5437.52,工廠、機械室,鋼骨造、鋼筋混凝土造,100年10月13日,七層,
RPTNMLRKKIPFFDJ96CC,9,5423.45,工廠、機械室,鋼骨造、鋼筋混凝土造,100年10月13日,七層,
RPTNMLRKKIPFFDJ96CC,9,2970.54,附屬辦公室、機械室,鋼骨造、鋼筋混凝土造,100年10月13日,七層,
RPTNMLRKKIPFFDJ96CC,12,630.03,儲藏室,鋼骨鋼筋混凝土造,98年4月5日,一層,
RPWOMLOKKIPFFCJ96CC,28,78.96,住家用,鋼筋混凝土造,82年1月6日,六層,
RPWOMLOKKIPFFCJ96CC,28,25.50,共用部分,鋼筋混凝土造,82年1月6日,六層,
RPUUMLRKKIPFFBJ57CC,11,52.11,商業用,鋼筋混凝土造,99年2月8日,十八層,
RPUUMLRKKIPFFBJ57CC,11,48.01,共用部分,鋼筋混凝土造,99年2月8日,十八層,
RPRNMLRKKIPFFDJ76CC,,58.50,住家用,鋼筋混凝土造,,四層,
RPPOMLRKKIPFFBJ09CC,11,205.80,住家用,鋼筋混凝土造,98年6月26日,十五層,
RPPOMLRKKIPFFBJ09CC,11,59.09,共用部分,鋼筋混凝土造,98年6月26日,十五層,
RPPOMLRKKIPFFBJ09CC,11,88.58,共用部分,鋼筋混凝土造,98年6月26日,十五層,
RPPOMLRKKIPFFBJ09CC,11,.14,住家用,鋼筋混凝土造,98年6月26日,十五層,
