編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTNMLOLKHHGFAX96DA,31,92.92,住家用,鋼筋混凝土加強磚造,79年12月1日,二層,一層 二層
RPRNMLNJLHHGFAX56DA,38,.32,集合住宅,鋼筋混凝土造,73年6月29日,五層,一層
RPRNMLNJLHHGFAX56DA,38,85.85,集合住宅,鋼筋混凝土造,73年6月29日,五層,一層
RPQNMLRJJHHGFAX66DA,32,117.66,住家用,鋼筋混凝土加強磚造,79年5月19日,二層,一層 二層 電梯樓梯間
RPPNMLSKJHHGFAX76DA,57,41.52,住商用,鋼筋加強造,53年7月31日,二層,一層 二層
RPTNMLOKJHHGFAX76DA,,64.35,住家用,造,,一層,一層 見其他登記事項
RPQOMLQJJHHGFAX66DA,6,258.69,住家用,鋼筋混凝土造,105年3月29日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPTNMLTKJHHGFAX27DA,14,178.01,住家用,鋼筋混凝土造,97年1月22日,二層,一層 二層 陽台 屋頂突出物
RPRNMLRKKHHGFAX96DA,28,169.78,住家用,鋼筋混凝土造,82年10月27日,六層,三層 見其他登記事項
RPRNMLRKKHHGFAX96DA,28,60.12,避難室、電梯間,鋼筋混凝土造,82年10月27日,六層,
RPVNMLLKKHHGFAX76DA,27,258.19,住家用,鋼筋混凝土造,83年8月24日,三層,一層 二層 三層 電梯樓梯間 見其他登記事項
RPRNMLMLKHHGFAX56DA,33,128.63,住家用,鋼筋混凝土加強磚造,78年5月27日,二層,一層 二層 電梯樓梯間 夾層
RPVNMLQLJHHGFAX27DA,32,142.17,住家用,鋼筋混凝土造,78年10月11日,七層,二層
RPVNMLQLJHHGFAX27DA,32,33.05,機械室，水箱，地下室,鋼筋混凝土造,78年10月11日,七層,
RPVNMLQLJHHGFAX27DA,32,18.10,電梯間,鋼筋混凝土造,78年10月11日,七層,
RPSNMLPKKIGGFAX96EA,12,233.87,住家用,鋼筋混凝土造,99年4月2日,三層,一層 二層 三層 見其他登記事項
RPPOMLMJLHHGFAX98DA,26,157.66,住家用,鋼筋混凝土造,85年4月1日,三層,一層 二層 三層 見其他登記事項
RPTNMLQKKIGGFAX07DA,28,122.20,住家用,鋼筋混凝土造,83年5月9日,七層,五層 見其他登記事項
RPTNMLQKKIGGFAX07DA,28,2.25,梯間,鋼筋混凝土造,83年5月9日,七層,
RPTNMLQKKIGGFAX07DA,28,10.90,電梯間,鋼筋混凝土造,83年5月9日,七層,
RPTNMLQKKIGGFAX07DA,28,23.28,機械室、避難室,鋼筋混凝土造,83年5月9日,七層,
RPOOMLRLKIGGFAX86DA,51,96.38,住家用,鋼筋混凝土加強磚造,60年1月20日,二層,一層 二層
RPSNMLOKKIGGFAX76DA,3,51.84,集合住宅,鋼筋混凝土造,108年4月18日,六層,六層 見其他登記事項
RPSNMLOKKIGGFAX76DA,3,18.99,共用部份,鋼筋混凝土造,108年4月18日,六層,
RPPOMLOLKIGGFAX66DA,45,89.88,住家用,鋼筋混凝土加強磚造,65年9月30日,二層,一層 二層
RPQNMLQKKIGGFAX86EA,,66.12,住家用,造,7年0月0日,一層,一層
RPRNMLNJKIGGFAX09DA,41,87.02,住家用,鋼筋混凝土加強磚造,70年3月5日,二層,一層 二層 電梯樓梯間
RPUNMLKMKIGGFAX86EA,54,96.71,住家用,鐵筋加強造,56年7月10日,三層,一層 二層 三層
RPPNMLNJJHHGFAX88EA,49,76.40,住家用,加強磚造,62年3月1日,二層,一層 二層
RPRNMLPJJHHGFAX56DA,37,122.80,住家用,鋼筋混凝土造,73年6月21日,三層,一層 二層 三層
SPSNMLPJJHHGFAX86EA,4,359.07,老人養護中心、消防水池,鋼筋混凝土造,106年11月16日,一層,一層 地下一層 見其他登記事項
RPSNMLPJJHHGFAX76EA,4,359.07,老人養護中心、消防水池,鋼筋混凝土造,106年11月16日,一層,一層 地下一層 見其他登記事項
RPWNMLTLKIGGFAX77DA,26,107.23,住家用,鋼筋混凝土造,85年3月8日,十層,五層 見其他登記事項
RPWNMLTLKIGGFAX77DA,26,28.71,停車場、梯間、機械房、蓄水池、電樓梯間、走道（１～１０樓）,鋼筋混凝土造,85年3月8日,十層,
RPUNMLOJJHHGFAX76DA,39,66.43,住家用,鋼筋混凝土加強磚造,72年3月15日,一層,一層
RPXNMLQJJHHGFAX27DA,,4.11,住家用,造,,一層,一層 見其他登記事項
RPTNMLLKJHHGFAX56EA,32,138.40,農舍,鋼筋混凝土加強磚造,79年4月11日,二層,一層 二層 電梯樓梯間
RPWNMLLKJHHGFAX76DA,27,110.82,集合住宅,鋼筋混凝土造,84年1月19日,五層,三層 見其他登記事項
RPWNMLLKJHHGFAX76DA,27,13.04,見其他登記事項,鋼筋混凝土造,84年1月19日,五層,
RPQOMLOLKIGGFAX76DA,16,190.99,住家用,鋼筋混凝土造,95年5月1日,三層,一層 二層 三層 陽台 電梯樓梯間
RPVNMLNKJHHGFAX86DA,8,549.63,住家用,鋼筋混凝土造,102年8月29日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPQNMLMKJHHGFAX88DA,42,103.32,住家用,鋼筋混凝土加強磚造,69年4月1日,二層,一層 二層 電梯樓梯間
RPRNMLTKJHHGFAX07DA,27,6.29,避難室,鋼筋混凝土造,84年1月28日,七層,
RPRNMLTKJHHGFAX07DA,27,9.08,電樓梯間,鋼筋混凝土造,84年1月28日,七層,
RPRNMLTKJHHGFAX07DA,27,88.06,住家用,鋼筋混凝土造,84年1月28日,七層,四層 見其他登記事項
RPQNMLMJJHHGFAX78DA,38,108.00,住家用,補強紅磚造,73年5月29日,二層,一層 二層 電梯樓梯間 夾層
RPUNMLMLJHHGFAX76DA,42,103.24,住家用,鋼筋混凝土加強磚造,68年7月28日,二層,一層 二層
RPSOMLRKJHHGFAX07DA,6,302.95,住家用,鋼筋混凝土造,104年7月8日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPPNMLPLJHHGFAX56DA,1,219.33,住家用,鋼筋混凝土造,110年1月8日,三層,一層 二層 三層 見其他登記事項
RPUNMLQLJHHGFAX17DA,31,80.80,住家用,鋼筋混凝土加強磚造,79年12月1日,二層,一層 二層
RPUNMLRJKHHGFAX17DA,,276.40,住家用,鋼筋混凝土造,110年11月16日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPVNMLPLJHHGFAX17DA,,29.75,住家用,造,36年0月0日,一層,一層
RPTOMLLKJHHGFAX56DA,12,32.74,住家用,加強磚造,98年7月24日,一層,一層
RPPNMLMKKHHGFAX88DA,28,169.78,住家用,鋼筋混凝土造,82年10月27日,六層,五層 見其他登記事項
RPPNMLMKKHHGFAX88DA,28,60.12,避難室、電梯間,鋼筋混凝土造,82年10月27日,六層,
RPPNMLTJKHHGFAX86DA,,731.03,宿舍,鋼筋混凝土造,110年12月16日,五層,一層 二層 三層 四層 五層 見其他登記事項 見其他登記事項
RPWNMLQKKHHGFAX37DA,,83.74,住家用,造,,一層,一層
RPOOMLQKKHHGFAX66DA,15,108.28,商業用,鋼筋混凝土造,95年7月10日,十四層,一層
RPOOMLQKKHHGFAX66DA,15,68.81,共用部份,鋼筋混凝土造,95年7月10日,十四層,
RPTNMLLLKHHGFAX66DA,2,51.12,集合住宅,鋼筋混凝土造,109年5月5日,五層,二層 見其他登記事項
RPTNMLLLKHHGFAX66DA,2,16.55,共用部份,鋼筋混凝土造,109年5月5日,五層,
RPXNMLLLKHHGFAX07DA,,86.90,集合住宅,鋼筋混凝土造,110年10月22日,五層,三層 見其他登記事項
RPXNMLLLKHHGFAX07DA,,48.11,共用部份,鋼筋混凝土造,110年10月22日,五層,
RPWNMLLLKHHGFAX96DA,,86.16,集合住宅,鋼筋混凝土造,110年10月22日,五層,三層 見其他登記事項
RPWNMLLLKHHGFAX96DA,,46.64,共用部份,鋼筋混凝土造,110年10月22日,五層,
RPPNMLPLKHHGFAX66DA,2,53.43,集合住宅,鋼筋混凝土造,109年5月5日,五層,二層 見其他登記事項
RPPNMLPLKHHGFAX66DA,2,17.32,共用部份,鋼筋混凝土造,109年5月5日,五層,
RPOOMLLLKHHGFAX88DA,5,289.54,住家用,鋼筋混凝土造,105年12月13日,三層,一層 二層 三層 見其他登記事項
RPQNMLMJLHHGFAX09EA,39,82.40,住家用,鋼筋混凝土造,72年1月18日,二層,一層 二層
RPQOMLMJLHHGFAX09DA,26,217.52,住家用,鋼筋混凝土造,84年7月14日,四層,一層 二層 三層 四層 見其他登記事項
RPRNMLPJKIGGFAX66DA,25,256.43,住家用,鋼筋混凝土造,86年3月20日,四層,一層 二層 三層 四層 電梯樓梯間 見其他登記事項
RPPNMLRJKIGGFAX76EA,,4.23,住家用,造,29年0月0日,一層,一層
RPRNMLPLJIGGFAX76DA,20,131.39,住家用,加強磚造,90年12月14日,二層,一層 二層
RPPNMLNKKIGGFAX98DA,30,99.58,住家用,鋼筋混凝土造,80年10月12日,五層,二層 三層
RPPOMLOKKIGGFAX56DA,15,375.98,住家用,加強磚造,96年5月22日,二層,一層 二層 陽台 水箱 電梯樓梯間
RPXNMLOKKIGGFAX27DA,1,227.23,住家用,鋼筋混凝土造,110年5月4日,三層,一層 二層 三層 見其他登記事項
RPWNMLKLKIGGFAX86DA,5,231.18,住家用,鋼筋混凝土造,105年6月22日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPUNMLTJKIGGFAX37DA,8,203.91,住家用,鋼筋混凝土造,102年12月13日,四層,一層 二層 三層 四層 見其他登記事項
RPSNMLRKKIGGFAX07DA,43,81.00,住家用,鋼筋混凝土加強磚造,68年1月16日,二層,一層 二層
RPSNMLKMJIGGFAX09DA,7,310.91,住家用,鋼筋混凝土造,103年9月22日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPUNMLNLJIGGFAX86DA,2,388.62,住商用,鋼骨構造,108年6月21日,三層,一層 二層 三層 見其他登記事項
RPSNMLOLJIGGFAX76DA,25,235.10,住家用,鋼筋混凝土造,85年11月5日,三層,一層 二層 三層 見其他登記事項
RPQNMLPJJHHGFAX09DA,,47.42,見其他登記事項,鋼筋混凝土造,,五層,
RPQNMLPJJHHGFAX09DA,27,155.02,住家用,鋼筋混凝土造,84年1月10日,五層,二層 夾層 見其他登記事項
RPUNMLNKJHHGFAX76DA,,253.76,住家用,鋼筋混凝土造,110年11月8日,三層,一層 二層 三層 見其他登記事項
RPROMLRKJHHGFAX96DA,5,92.15,集合住宅,鋼筋混凝土造,106年3月28日,十層,一層 見其他登記事項
RPROMLRKJHHGFAX96DA,5,64.83,共同使用,鋼筋混凝土造,106年3月28日,十層,
RPVNMLSKJHHGFAX37DA,10,152.86,農舍,鋼筋混凝土造,101年5月23日,二層,一層 二層 見其他登記事項 見其他登記事項
RPPNMLQKKIGGFAX76EA,,38.67,住家用,造,8年0月0日,一層,一層
RPQOMLRKJHHGFAX86DA,47,363.90,住商用,鋼筋混凝土加強磚造,64年1月14日,四層,一層 二層 三層 四層 地下層
RPQNMLNLKIGGFAX56DA,59,114.14,住商用,鋼筋混凝土加強空心磚造,51年8月10日,三層,一層 二層 三層
RPPNMLQJJHHGFAX56EA,24,198.17,住家用,鋼筋混凝土造,86年9月10日,三層,一層 二層 三層 電梯樓梯間 見其他登記事項
RPQNMLLKJHHGFAX78DA,37,149.23,住家用,鋼筋混凝土加強磚造,73年8月13日,二層,一層 二層 電梯樓梯間 夾層
RPRNMLOKKIGGFAX76EA,21,227.36,住家用,鋼筋混凝土造,89年10月11日,四層,一層 二層 三層 四層 見其他登記事項
RPVNMLQKKIGGFAX27DA,43,70.00,住商用,鋼筋混凝土造,67年8月24日,三層,一層 二層 三層 地下層
RPTNMLKLJHHGFAX09DA,,80.71,集合住宅,鋼筋混凝土造,110年10月22日,五層,五層 見其他登記事項 見其他登記事項
RPTNMLKLJHHGFAX09DA,,45.26,共用部份,鋼筋混凝土造,110年10月22日,五層,
RPTNMLPLJHHGFAX96DA,,94.68,集合住宅,鋼筋混凝土造,110年10月22日,五層,二層 見其他登記事項
RPTNMLPLJHHGFAX96DA,,46.73,共用部份,鋼筋混凝土造,110年10月22日,五層,
RPPNMLMKJHHGFAX78DA,,86.16,集合住宅,鋼筋混凝土造,110年10月22日,五層,四層 見其他登記事項
RPPNMLMKJHHGFAX78DA,,46.64,共用部份,鋼筋混凝土造,110年10月22日,五層,
RPTOMLRKJHHGFAX17DA,,57.36,集合住宅,鋼筋混凝土造,110年10月22日,五層,五層 見其他登記事項 見其他登記事項
RPTOMLRKJHHGFAX17DA,,31.31,共用部份,鋼筋混凝土造,110年10月22日,五層,
RPUNMLTLKIGGFAX57DA,1,224.11,住家用,鋼筋混凝土造,110年3月17日,三層,一層 二層 三層 見其他登記事項
