編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPOMLSKKHHGFAI18EA,25,28.72,共有部份,鋼筋混凝土造,86年7月9日,九層,
RPROMLRKKHHGFAI28EA,8,210.92,住宅、辦公室、樓梯間,鋼筋混凝土構造,102年9月17日,三層,一層 二層 三層 陽台 見其他登記事項
RPQNMLQKKHHGFAI87DA,29,37.29,住家用,鋼筋混凝土造,81年8月24日,七層,七層 陽台
RPQNMLQKKHHGFAI87DA,29,8.51,共有部份,鋼筋混凝土造,81年8月24日,七層,
RPTNMLSKKHHGFAI38DA,25,14.36,共有部份,鋼筋混凝土造,86年7月9日,九層,
RPSNMLSKKHHGFAI28DA,25,14.36,共有部份,鋼筋混凝土造,86年7月9日,九層,
RPSOMLMLKHHGFAI87DA,33,55.37,停車場、台電受電室、避難室,鋼筋混凝土造,78年1月17日,七層,一層 騎樓 地下層
RPSOMLMLKHHGFAI87DA,33,.21,共有部份,鋼筋混凝土造,78年1月17日,七層,
RPOOMLMLKHHGFAI47DA,4,3.31,本共有部分之項目有機械室、樓梯間及水箱等３項,鋼筋混凝土構造,107年8月2日,五層,
RPQNMLMLKHHGFAI57DA,23,54.98,住家用,鋼筋混凝土造,88年4月21日,十四層,五層 陽台
RPOOMLMLKHHGFAI47DA,4,9.62,集合住宅,鋼筋混凝土構造,107年8月2日,五層,三層 陽台
RPQNMLMLKHHGFAI57DA,23,24.01,共有部份,鋼筋混凝土造,88年4月21日,十四層,
RPROMLNLKHHGFAI87DA,1,88.89,集合住宅,鋼筋混凝土構造,110年3月9日,十五層,十四層 陽台
RPROMLNLKHHGFAI87DA,1,25.58,本共有部分之項目有樓梯間、梯廳兼排煙室、水錶室、電梯機房及水箱等５項,鋼筋混凝土構造,110年3月9日,十五層,
RPROMLNLKHHGFAI87DA,1,50.38,本共有部分之項目有機房、樓梯間、水箱、停車空間、梯廳兼排煙室、發電機房、台電配電室、防空避難室兼停車空間、管委會使用空間、車道、資源回收室、門廳及管道間等１３項,鋼筋混凝土構造,110年3月9日,十五層,
RPUOMLMLKHHGFAI08DA,33,55.37,停車場、台電受電室、避難室,鋼筋混凝土造,78年1月17日,七層,一層 騎樓 地下層
RPUOMLMLKHHGFAI08DA,33,.21,共有部份,鋼筋混凝土造,78年1月17日,七層,
RPOOMLOLKHHGFAI77EA,86,90.03,住商用,鋼筋混凝土造,25年7月1日,三層,一層 二層 三層
RPOOMLOLKHHGFAI77EA,86,49.41,住商用,木造,25年7月1日,三層,一層 二層 三層
RPTNMLPKKHHGFAI08DA,28,87.69,住商用,鋼筋混凝土造,83年7月18日,十二層,十二層 陽台
RPTNMLPKKHHGFAI08DA,28,15.57,共有部份,鋼筋混凝土造,83年7月18日,十二層,
RPTNMLPKKHHGFAI08DA,28,7.40,共有部份,鋼筋混凝土造,83年7月18日,十二層,
RPPNMLPLKHHGFAI87EA,6,74.76,集合住宅,鋼筋混凝土構造,105年5月10日,十四層,五層 陽台 雨遮
RPPNMLPLKHHGFAI87EA,6,26.42,本共有部分之項目有停車空間、消防機房、排風機房、排煙室、機房、電錶室、樓梯間、防空避難室兼停車空間、水箱、台電受電室、緊急發電機房、電信室、外廊管委會使用空間、門廳等１４項,鋼筋混凝土構造,105年5月10日,十四層,
RPPNMLPLKHHGFAI87EA,6,18.62,本共有部份之項目計有：梯廳兼排煙室、樓梯間、水箱、水錶室、電梯機房等五項。,鋼筋混凝土構造,105年5月10日,十四層,
RPWNMLPKKHHGFAI38DA,29,83.77,住家用,鋼筋混凝土造,82年3月25日,六層,四層 陽台 花台
RPWNMLPKKHHGFAI38DA,29,.34,住家用,鋼筋混凝土造,82年3月25日,六層,地下層
RPWNMLPKKHHGFAI38DA,29,20.01,共有部份,鋼筋混凝土造,82年3月25日,七層,
RPWNMLPKKHHGFAI38DA,29,.07,共有部份,鋼筋混凝土造,82年3月25日,七層,
RPWNMLPKKHHGFAI38DA,29,30.34,共有部份,鋼筋混凝土造,82年3月25日,六層,
RPXOMLOLKHHGFAI58DA,28,45.31,共有部份,鋼筋混凝土造,82年11月8日,八層,
RPXOMLOLKHHGFAI58DA,28,106.77,住家用,鋼筋混凝土造,82年11月8日,八層,八層 陽台 花台
RPRNMLOLKHHGFAI87DA,29,5.74,共有部份,鋼筋混凝土造,82年6月9日,十六層,
RPRNMLOLKHHGFAI87DA,29,7.51,共有部份,鋼筋混凝土造,82年6月9日,十六層,
RPRNMLOLKHHGFAI87DA,29,34.87,住家用,鋼筋混凝土造,82年6月9日,十六層,四層 陽台
RPPNMLLJLHHGFAI37EA,22,103.71,集合住宅,鋼筋混凝土造,89年1月11日,十二層,七層 陽台
RPPNMLLJLHHGFAI37EA,22,20.46,共有部份,鋼筋混凝土造,89年1月11日,十二層,
RPPNMLLJLHHGFAI37EA,22,21.29,共有部份,鋼筋混凝土造,89年1月11日,十二層,
RPWNMLMJLHHGFAI08DA,31,44.02,住商用,鋼筋混凝土造,80年5月8日,五層,一層 二層 三層 四層 五層 騎樓
RPPOMLMJLHHGFAI47DA,27,210.50,住家用,鋼筋混凝土造,84年4月21日,四層,一層 二層 三層 四層 陽台 平台 地下層
RPSOMLQKKHHGFAI18DA,17,108.26,住家用,鋼筋混凝土造,93年11月3日,十四層,十三層 陽台
RPSOMLQKKHHGFAI18DA,17,75.38,共有部份,鋼筋混凝土造,93年11月3日,十四層,
RPRNMLMJLHHGFAI57DA,31,201.64,住家用,鋼筋混凝土造,80年1月19日,四層,一層 二層 三層 四層 陽台 平台 夾層
RPQNMLKKKHHGFAI27DA,26,66.49,住家用,鋼筋混凝土造,84年10月13日,八層,五層 陽台
RPQNMLKKKHHGFAI27DA,26,26.39,共有部份,鋼筋混凝土造,84年10月13日,八層,
RPQOMLMJLHHGFAI67EA,17,128.11,住家用,鋼筋混凝土造,93年10月28日,十四層,十三層 陽台
RPQOMLMJLHHGFAI67EA,17,80.73,共有部份,鋼筋混凝土造,93年10月28日,十四層,
RPWOMLMJLHHGFAI18DA,29,3.41,共有部份,鋼筋混凝土造,82年6月9日,十二層,
RPWOMLMJLHHGFAI18DA,29,5.28,共有部份,鋼筋混凝土造,82年6月9日,十二層,
RPWOMLMJLHHGFAI18DA,29,18.24,住家用,鋼筋混凝土造,82年6月9日,十二層,三層 陽台
RPWNMLNJLHHGFAI28EA,40,39.86,住家用,鋼筋混凝土造,71年4月14日,二層,一層 二層
RPTNMLOJLHHGFAI08EA,37,165.74,住家用,加強磚造,73年10月19日,二層,一層 二層 電梯樓梯間
RPQOMLNJLHHGFAI67DA,29,4.49,共有部份,鋼筋混凝土造,81年9月3日,七層,
RPQOMLNJLHHGFAI67DA,29,11.14,共有部份,鋼筋混凝土造,81年9月3日,七層,
RPQOMLNJLHHGFAI67DA,29,30.45,住家用,鋼筋混凝土造,81年9月3日,七層,四層 陽台
RPPNMLOJLHHGFAI57DA,48,76.45,住家用,木造,62年9月10日,二層,一層 二層
RPOQMLRJLHHGFAI08DA,45,77.95,住家用,鋼筋混凝土加強磚造,66年2月7日,二層,一層 二層
