編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUNMLOKKHHGFBG97DA,25,19.30,共有部份,鋼筋混凝土造,85年10月14日,十層,
RPUNMLOKKHHGFBG97DA,25,10.26,共有部份,鋼筋混凝土造,85年10月14日,十層,
RPUNMLOKKHHGFBG97DA,25,85.66,住家用,鋼筋混凝土造,85年10月14日,十層,九層 陽台
RPQOMLRKKHHGFAG87DA,2,225.38,住宅、樓梯間,鋼筋混凝土造,109年5月1日,三層,一層 二層 三層 陽台 騎樓 見其他登記事項
RPUNMLLLKHHGFBG77DA,1,105.10,集合住宅,鋼筋混凝土造,110年7月14日,六層,五層 陽台
RPUNMLLLKHHGFBG77DA,1,64.83,本共有部分之項目有：停車空間、防空避難室、機械室、樓梯間、電梯間、梯廳、水箱等７項,鋼筋混凝土造,110年7月14日,六層,
RPROMLLLKHHGFBG57DA,14,76.43,集合住宅,鋼筋混凝土造,97年6月25日,十三層,六層 陽台
RPROMLLLKHHGFBG57DA,14,58.43,共有部份,鋼筋混凝土造,97年6月25日,十三層,
RPROMLLLKHHGFBG57DA,14,.78,共有部份,鋼筋混凝土造,97年6月25日,十三層,
RPQQMLMLKHHGFBG77DA,1,124.27,住家用,鋼筋混凝土造,110年5月3日,三層,一層 二層 三層 陽台
RPTOMLQKKHHGFAG08DA,28,88.06,住家用,鋼筋混凝土造,82年11月5日,六層,五層 陽台
RPTOMLQKKHHGFAG08DA,28,10.70,梯間、通道、受電室、水箱,鋼筋混凝土造,82年11月5日,六層,
RPQNMLOKKHHGFBG57DA,5,41.51,一般事務所,鋼筋混凝土造,106年6月28日,十一層,三層 陽台 雨遮
RPQNMLOKKHHGFBG57DA,5,34.38,本共有部分項目：防空避難室停車空間、梯廳、電梯、安全梯、門廳、管委會使用空間、電梯間、機房、水箱、外廊、陽台。,鋼筋混凝土造,106年6月28日,十一層,
RPQNMLOKKHHGFBG57DA,5,7.01,本共有部分項目：梯廳。,鋼筋混凝土造,106年6月28日,十一層,
RPWOMLTJLHHGFBG88EA,25,118.36,住家用,鋼筋混凝土造,86年5月6日,四層,三層 四層 陽台
RPWOMLTJLHHGFBG88EA,25,10.54,共有部份,鋼筋混凝土造,86年5月6日,四層,
RPWOMLTJLHHGFBG88EA,25,.00,共有部份,鋼筋混凝土造,86年5月6日,四層,
RPWOMLTJLHHGFBG88EA,25,14.00,共有部份,鋼筋混凝土造,86年5月6日,四層,
RPXOMLLLKHHGFAG18EA,27,67.70,鄉村住宅,鋼筋混凝土造,84年5月24日,十一層,三層 陽台
RPXOMLLLKHHGFAG18EA,27,21.37,共同使用部份（防空避難室．停車場．門廳．梯間．通道．守衛室）,鋼筋混凝土造,84年5月24日,十二層,
RPXOMLLLKHHGFAG18EA,27,.66,屋頂突出物．梯間．通道．水箱．共同使用部份,鋼筋混凝土造,84年5月24日,十二層,
RPXOMLLLKHHGFAG18EA,27,.66,屋頂突出物．梯間．通道．水箱．共同使用部份,鋼筋混凝土造,84年5月24日,十二層,
RPXOMLLLKHHGFAG18EA,27,13.63,共同使用部份（通道．梯間）,鋼筋混凝土造,84年5月24日,十二層,
RPVNMLNLKHHGFAG08EA,55,61.02,住商用,鋼筋混凝土加強磚造,55年11月15日,二層,一層 二層
RPVNMLNLKHHGFAG08EA,49,124.78,住商用,鋼筋混凝土加強磚造,61年10月20日,三層,一層 二層 三層 騎樓
RPPNMLMJLHHGFAG17DA,7,140.78,住家用,鋼筋混凝土造,104年7月21日,三層,一層 二層 三層 陽台 見其他登記事項
RPXNMLLJLHHGFBG97DA,27,77.18,住家用,鋼筋混凝土造,84年1月28日,七層,一層 平台
RPXNMLLJLHHGFBG97DA,27,6.94,樓梯間,鋼筋混凝土造,84年1月28日,七層,
RPXNMLLJLHHGFBG97DA,27,17.97,共有部份,鋼筋混凝土造,84年1月28日,七層,
RPSOMLLJLHHGFBG57DA,4,127.76,集合住宅,鋼筋混凝土造,107年1月23日,十四層,十層 陽台 雨遮
RPSOMLLJLHHGFBG57DA,4,89.47,本共有部分項目：防空避難室兼停車空間、蓄水池、緊急發電機室兼消防泵浦室、管委會使用空間、騎樓、停車空間、台電配電室、機房、車道、公共空間、樓梯間、電梯間、水箱、機械室等１４項。,鋼筋混凝土造,107年1月23日,十四層,
RPRNMLRLKHHGFBG08DA,7,398.16,農舍,鋼筋混凝土造,104年4月8日,三層,一層 二層 三層 陽台
RPTOMLMLKHHGFAG77DA,27,103.05,住家含梯間,鋼筋混凝土造,84年3月15日,四層,一層 二層 三層 四層 陽台
RPVNMLLJLHHGFAG67DA,23,200.04,住家用,鋼筋混凝土造,87年11月10日,四層,一層 二層 三層 四層 見其他登記事項
RPVNMLLJLHHGFAG67DA,23,22.55,停車場、車道、共同使用部份,鋼筋混凝土造,87年11月10日,四層,
RPOOMLNLKHHGFBG47DA,1,166.51,住家用,鋼筋混凝土造,109年10月29日,三層,一層 二層 三層 陽台
RPPNMLLJLHHGFBG17DA,6,124.87,集合住宅,鋼筋混凝土造,105年5月27日,四層,二層 陽台
RPPNMLLJLHHGFBG17DA,6,34.55,共有部份,鋼筋混凝土造,105年5月27日,四層,
RPPNMLRLKHHGFAG77DA,1,68.86,住家用,鋼筋混凝土造,109年10月30日,七層,二層 陽台
RPPNMLRLKHHGFAG77DA,1,24.82,住家用,鋼筋混凝土造,109年10月30日,七層,
RPRPMLPLKHHGFAG97DA,16,186.38,住家用,鋼筋混凝土造,94年12月14日,三層,一層 二層 三層 陽台
RPQNMLLJLHHGFBG27DA,28,36.72,住家用,鋼筋混凝土造,82年11月11日,七層,二層 陽台
RPQNMLLJLHHGFBG27DA,28,15.87,共有部份,鋼筋混凝土造,82年11月11日,七層,
RPXPMLNJLHHGFBG38DA,28,33.78,共有部份,鋼筋混凝土造,83年4月18日,六層,
RPXPMLNJLHHGFBG38DA,28,95.99,住家用,鋼筋混凝土造,83年4月18日,六層,五層 陽台
RPXOMLNJLHHGFBG28DA,38,6.30,共有部份,鋼筋混凝土造,73年4月26日,四層,
RPXOMLNJLHHGFBG28DA,38,37.80,住家用,鋼筋混凝土造,73年4月24日,四層,四層
RPWOMLMJLHHGFBG08DA,5,268.17,住宅、樓梯間,鋼筋混凝土造,106年3月31日,三層,一層 二層 三層 陽台 見其他登記事項 見其他登記事項
RPWNMLNJLHHGFAG08EA,28,23.64,水箱、電機室、防空避難室、屋頂突出物、﹙公共設施﹚電梯間、樓梯間,鋼筋混凝土造,82年10月9日,見其他登記事項,
RPWNMLNJLHHGFAG08EA,28,97.08,住家用,鋼筋混凝土造,82年10月9日,九層,九層
RPVOMLMJLHHGFAG87DA,28,89.61,住家用,鋼筋混凝土造,83年8月2日,八層,四層 陽台 雨遮
RPVOMLMJLHHGFAG87DA,28,23.19,共同使用防空避難室、停車場、梯間、走道及車道,鋼筋混凝土造,83年8月2日,八層,
RPROMLNJLHHGFAG57DA,6,206.93,住家用,鋼筋混凝土造,105年3月1日,三層,一層 二層 三層 陽台
RPTNMLNJLHHGFAG77EA,8,107.86,集合住宅,鋼筋混凝土造,102年10月15日,十三層,十層 陽台 雨遮
RPTNMLNJLHHGFAG77EA,8,27.10,本共有部分之項目有：停車空間、機電設備、門廳、公共設施、樓梯間等５項,鋼筋混凝土造,102年10月15日,十三層,
RPTNMLNJLHHGFAG77EA,8,14.45,本共有部分之項目有：梯間、機械室、水箱等３項,鋼筋混凝土造,102年10月15日,十三層,
RPXOMLMJLHHGFBG18DA,3,48.19,集合住宅,鋼筋混凝土造,108年1月3日,十五層,五層 陽台 雨遮
RPXOMLMJLHHGFBG18DA,3,39.23,本共有部分之項目有：停車空間、機電設備空間、水箱、梯廳、供管委員會使用空間、樓電梯間、機房等７項,鋼筋混凝土造,108年1月3日,十五層,
RPXOMLOJLHHGFBG38DA,27,54.40,住家用,鋼筋混凝土造,83年8月16日,十層,八層 陽台
RPXOMLOJLHHGFBG38DA,27,13.32,共有部份,鋼筋混凝土造,83年8月16日,十層,
RPXOMLOJLHHGFBG38DA,27,6.26,共有部份,鋼筋混凝土造,83年8月16日,十層,
RPTOMLOJLHHGFBG97DA,1,151.88,住家用,鋼筋混凝土造,110年5月18日,三層,一層 二層 三層 陽台
RPWNMLRJLHHGFBG48DA,26,81.14,住家用,鋼筋混凝土造,85年6月5日,六層,六層 陽台
RPWNMLRJLHHGFBG48DA,26,9.30,共有部份,鋼筋混凝土造,85年6月5日,六層,
RPWNMLRJLHHGFBG48DA,26,15.18,共有部份,鋼筋混凝土造,85年6月5日,六層,
RPRNMLSJLHHGFAG97DA,28,171.75,住家用,鋼筋混凝土造,82年10月22日,三層,一層 二層 三層 陽台 見其他登記事項
RPPNMLRJLHHGFAG67DA,29,207.88,住家用,鋼筋混凝土造,82年1月18日,五層,一層 二層 三層 四層 五層 見其他登記事項
RPROMLMLKHHGFAG57DA,39,84.97,住家用,鋼筋混凝土造,72年5月18日,五層,五層
RPSNMLRJLHHGFBG08DA,30,16.25,共有部份,鋼筋混凝土造,80年11月21日,七層,
RPSNMLRJLHHGFBG08DA,30,111.51,住家、防空避難室,鋼筋混凝土造,80年11月21日,七層,一層 二層 陽台 平台 騎樓 地下層
RPOQMLOLKHHGFBG77DA,27,219.43,鄉村住宅．停車場,鋼筋混凝土造,84年3月14日,四層,一層 二層 三層 四層 陽台 平台
RPVNMLRJLHHGFBG38DA,30,19.57,防空避難室．停車場,鋼筋混凝土造,80年8月26日,七層,地下層
RPVNMLRJLHHGFBG38DA,30,143.46,住家用,鋼筋混凝土造,80年8月26日,七層,一層 二層 陽台 平台
RPVNMLRJLHHGFBG38DA,30,3.30,共有部份,鋼筋混凝土造,80年8月26日,七層,
RPVNMLRJLHHGFBG38DA,30,5.34,共有部份,鋼筋混凝土造,80年8月26日,七層,
RPUNMLOJLHHGFBG97DA,8,203.62,住宅、停車空間、樓梯間,鋼筋混凝土造,102年8月30日,三層,一層 二層 三層 陽台 見其他登記事項
RPTOMLRJLHHGFAG28EA,40,94.05,住家用,鋼筋混凝土造,70年12月15日,五層,四層 陽台
RPTQMLSJLHHGFBG68EA,,213.23,住宅、樓梯間、水箱室,鋼筋混凝土造,110年11月8日,三層,一層 二層 三層 陽台 見其他登記事項
RPUNMLSJLHHGFBG38DA,1,46.66,集合住宅,鋼筋混凝土造,110年7月1日,二十二層,十一層 陽台
RPUNMLSJLHHGFBG38DA,1,45.60,本共有部分之項目有：停車空間、消防機械室、排煙室、機械室、台電配電室、發電機房、防災中心、無頂蓋採光井、門廳、梯廳、特別安全梯、樓梯間、水錶室、安全梯、消防中繼機房、消防中繼水箱、電梯機房、水箱等１８項。,鋼筋混凝土造,110年7月1日,二十二層,
RPUNMLSJLHHGFBG38DA,1,.24,本共有部分之項目有：管理室等１項。,鋼筋混凝土造,110年7月1日,二十二層,
RPRNMLRJLHHGFBG97DA,3,126.84,集合住宅,鋼筋混凝土造,108年7月26日,十五層,八層 陽台
RPRNMLRJLHHGFBG97DA,3,54.86,本共有部分之項目有：自來水蓄水池、排煙室、汙水處理機房、消防機房、樓梯間、緊急升降機兼無障礙電梯、管道間、樓電梯間、停車空間、台電配電場所、機房、電信室、垃圾處理室、管理員室、發電機室、機電空間、人行道系統、服務性車位、垃圾裝卸車位、會議室、健身房、韻律室、戶外安全梯、管理委員會使用空間、公共管道間、公共服務空間、走道、雨遮、入口大廳等２９項。,鋼筋混凝土造,108年7月26日,十五層,
RPRNMLRJLHHGFBG97DA,3,29.60,本共有部分之項目有：排煙室、緊急升降機間無障礙電梯、梯廳、管道間、管理委員會使用空間、樓梯間、戶外安全梯、公共管道間、電梯、走道、機電空間、電梯機房、水箱等１３項,鋼筋混凝土造,108年7月26日,十五層,
RPWOMLOJLHHGFBG28DA,29,117.67,住家用,鋼筋混凝土造,82年8月3日,十六層,三層 陽台 花台
RPWOMLOJLHHGFBG28DA,29,11.75,共有部份,鋼筋混凝土造,82年8月3日,十六層,
RPWOMLOJLHHGFBG28DA,29,15.68,共有部份,鋼筋混凝土造,82年8月3日,十六層,
RPXNMLSJLHHGFBG68DA,27,38.06,住家用,鋼筋混凝土造,83年12月12日,十四層,十三層 陽台
RPXNMLSJLHHGFBG68DA,27,20.12,共有部份,鋼筋混凝土造,83年12月12日,十四層,
RPUQMLSJLHHGFBG68DA,32,258.61,住家用,鋼筋混凝土造,79年1月9日,三層,一層 二層 三層 騎樓 走廊 見其他登記事項
