編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLRKKHHGFCJ48DA,28,69.83,住家用,鋼筋混凝土造,82年11月16日,六層,二層 陽台 花台
RPSNMLRKKHHGFCJ48DA,28,5.01,共有部分,鋼筋混凝土造,82年11月16日,六層,
RPSNMLRKKHHGFCJ48DA,28,10.38,共有部分,鋼筋混凝土造,82年11月16日,六層,
RPQNMLTJKHHGFDJ48DA,28,12.37,梯間,鋼筋混凝土造,83年6月16日,九層,
RPQNMLTJKHHGFDJ48DA,28,1.54,共有部分,鋼筋混凝土造,83年6月16日,九層,
RPQNMLTJKHHGFDJ48DA,28,1.54,共有部分,鋼筋混凝土造,83年6月16日,九層,
RPQNMLTJKHHGFDJ48DA,28,80.98,住家用,鋼筋混凝土造,83年6月16日,九層,八層 陽台
RPWPMLSJKHHGFBJ98DA,,100.28,住家用,加強磚造,,一層,一層
RPSOMLNLKHHGFBJ28EA,28,42.04,住家用,鋼筋混凝土造,82年11月4日,八層,八層 陽台
RPSOMLNLKHHGFBJ28EA,28,6.99,共有部分,鋼筋混凝土造,82年11月4日,八層,
RPSOMLNLKHHGFBJ28EA,28,2.37,共有部分,鋼筋混凝土造,82年11月4日,八層,
RPPNMLOLKHHGFCJ97DA,31,213.98,住家用,鋼筋混凝土造,79年10月15日,三層,一層 二層 三層 陽台 屋頂突出物
RPQNMLTJKHHGFBJ28DA,41,84.08,住家用,加強磚造,69年11月12日,四層,一層
RPTNMLPLKHHGFDJ58DA,53,154.66,住家用,加強磚造,58年5月5日,二層,一層 二層
RPRNMLTJKHHGFBJ38DA,42,106.31,住家用,加強磚造,69年7月12日,四層,一層
RPORMLLJLHHGFDJ97DA,29,126.84,住家用,加強磚造,82年3月10日,二層,一層 二層 陽台 平台 屋頂突出物
RPXNMLLJLHHGFCJ48EA,14,27.32,辦公室,鋼筋混凝土造,97年1月17日,七層,七層 陽台 雨遮
RPXNMLLJLHHGFCJ48EA,14,27.80,共有部分,鋼筋混凝土造,97年1月17日,七層,
RPXOMLOLKHHGFBJ78DA,26,164.99,住商用,加強磚造,85年3月25日,二層,一層 二層 陽台 屋頂突出物 騎樓
RPWNMLNLKHHGFBJ48DA,1,88.66,集合住宅,鋼筋混凝土造,110年6月1日,十五層,十四層 陽台
RPWNMLNLKHHGFBJ48DA,1,59.29,本共有部分之項目有停車空間、防空避難室兼停車空間、台電配電場所、管委會使用空間、樓梯間、水箱、電梯機房等七項。,鋼筋混凝土造,110年6月1日,十五層,
RPWNMLNLKHHGFBJ48DA,1,14.98,樓梯間,鋼筋混凝土造,110年6月1日,十五層,
RPQNMLPLKHHGFBJ08DA,,197.39,停車空間、集合住宅、樓梯間,鋼筋混凝土造,110年9月10日,四層,一層 二層 三層 四層 屋頂突出物
RPPOMLLJLHHGFDJ77DA,,223.69,集合住宅,鋼筋混凝土造,110年11月5日,四層,一層 二層 三層 四層 陽台
RPPPMLNLKHHGFBJ97DA,42,147.60,住家用,加強磚造,69年4月30日,二層,一層 二層 騎樓
RPSNMLPLKHHGFDJ48DA,18,73.48,住宅．機電設備空間,鋼筋混凝土造,93年5月15日,七層,七層 陽台 雨遮
RPSNMLPLKHHGFDJ48DA,18,25.03,防空避難室．停車空間,鋼筋混凝土造,93年5月15日,七層,
RPSNMLPLKHHGFDJ48DA,18,8.94,梯間,鋼筋混凝土造,93年5月15日,七層,
RPSNMLPLKHHGFDJ48DA,18,8.36,走道,鋼筋混凝土造,93年5月15日,七層,
RPUNMLRKKHHGFCJ68DA,17,35.93,住家用,鋼筋混凝土造,93年10月20日,五層,二層 陽台 雨遮
RPUNMLRKKHHGFCJ68DA,17,8.14,共有部分,鋼筋混凝土造,93年10月20日,五層,
SPUNMLRKKHHGFCJ78DA,17,40.52,住家用,鋼筋混凝土造,93年10月20日,五層,二層 陽台 雨遮
RPUNMLRKKHHGFCJ68DA,17,10.16,共有部分,鋼筋混凝土造,93年10月20日,五層,
SPUNMLRKKHHGFCJ78DA,17,9.15,共有部分,鋼筋混凝土造,93年10月20日,五層,
SPUNMLRKKHHGFCJ78DA,17,11.44,共有部分,鋼筋混凝土造,93年10月20日,五層,
RPSOMLQKKHHGFBJ38DA,13,.03,管理員室,鋼筋混凝土造,98年1月21日,十三層,一層
RPSOMLQKKHHGFBJ38DA,13,141.74,商業用,鋼筋混凝土造,98年1月21日,十三層,一層 二層 陽台 雨遮 見其他登記事項
RPSOMLQKKHHGFBJ38DA,13,27.88,共有部分,鋼筋混凝土造,98年1月21日,十三層,
RPSOMLQKKHHGFBJ38DA,13,15.60,共有部分,鋼筋混凝土造,98年1月21日,十三層,
RPSOMLQKKHHGFBJ38DA,13,24.04,共有部分,鋼筋混凝土造,98年1月21日,十三層,
RPXTMLNJLHHGFCJ56DA,25,65.76,住家用,鋼筋混凝土造,85年12月24日,十一層,八層 陽台 雨遮
RPPPMLNJLHHGFDJ08DA,,43.80,住家用,木石磚造〈磚石造〉,,一層,一層
RPXTMLNJLHHGFCJ56DA,25,11.25,共有部分,鋼筋混凝土造,85年12月24日,十二層,
RPXTMLNJLHHGFCJ56DA,25,4.11,共有部分,鋼筋混凝土造,85年12月24日,十二層,
RPXTMLNJLHHGFCJ56DA,25,21.18,共有部分,鋼筋混凝土造,85年12月24日,十二層,
RPXTMLNJLHHGFCJ56DA,25,5.41,共有部分,鋼筋混凝土造,85年12月24日,十一層,
RPWNMLNJLHHGFBJ48EA,14,40.47,商業用,鋼筋混凝土造,97年7月10日,七層,五層 陽台 雨遮
RPWNMLNJLHHGFBJ48EA,14,12.22,共有部分,鋼筋混凝土造,97年7月10日,七層,
RPRPMLQKKHHGFBJ38DA,14,54.77,住家用,鋼筋混凝土造,97年6月27日,十四層,三層 陽台 雨遮
RPRPMLQKKHHGFBJ38DA,14,.01,管理員室,鋼筋混凝土造,97年6月27日,十四層,一層
RPRPMLQKKHHGFBJ38DA,14,12.69,共有部分,鋼筋混凝土造,97年6月27日,十四層,
RPRPMLQKKHHGFBJ38DA,14,28.83,共有部分,鋼筋混凝土造,97年6月27日,十四層,
RPRPMLQKKHHGFBJ38DA,14,11.09,共有部分,鋼筋混凝土造,97年6月27日,14,
RPSOMLOLKHHGFBJ28DA,110,9.10,住家用,土造,0年10月15日,一層,一層
RPROMLNJLHHGFDJ18DA,30,3.07,樓梯間．突出物．水塔,鋼筋混凝土造,81年4月22日,五層,
RPROMLNJLHHGFDJ18DA,30,5.11,樓梯間．走道,鋼筋混凝土造,81年4月22日,五層,
RPROMLNJLHHGFDJ18DA,30,24.80,住家用,鋼筋混凝土造,81年4月22日,五層,一層 平台
RPWNMLRJLHHGFDJ09EA,15,186.78,住家用,鋼筋混凝土造,96年1月24日,四層,一層 二層 三層 四層 陽台 雨遮
RPXNMLRJLHHGFBJ98EA,,359.34,住宅、樓梯間,鋼筋混凝土造,110年10月1日,四層,一層 二層 三層 四層 陽台 屋頂突出物
RPWNMLOJLHHGFBJ58EA,26,55.71,住家用,鋼筋混凝土造,85年2月5日,五層,一層
RPWNMLOJLHHGFBJ58EA,26,47.72,住家用,鋼筋混凝土造,85年2月5日,五層,一層 平台
RPWNMLOJLHHGFBJ58EA,26,17.56,住家用,鋼筋混凝土造,85年2月5日,五層,
RPWNMLOJLHHGFBJ58EA,26,25.54,住家用,鋼筋混凝土造,85年2月5日,五層,
RPXNMLRJLHHGFDJ09DA,26,79.63,住家用,鋼筋混凝土造,84年8月30日,五層,四層 陽台
RPXNMLRJLHHGFDJ09DA,26,9.67,共有部分,鋼筋混凝土造,84年8月30日,五層,
RPXNMLRJLHHGFDJ09DA,26,1.39,共有部分,鋼筋混凝土造,84年8月30日,五層,
RPTOMLRJLHHGFBJ68EA,14,26.45,商業用,鋼筋混凝土造,97年6月9日,九層,四層 陽台 雨遮
RPTOMLRJLHHGFBJ68EA,14,.08,管理員室,鋼筋混凝土造,97年6月9日,九層,一層
RPTOMLRJLHHGFBJ68EA,14,7.55,共有部分,鋼筋混凝土造,97年6月9日,九層,
RPTOMLRJLHHGFBJ68EA,14,3.59,共有部分,鋼筋混凝土造,97年6月9日,九層,
RPTOMLRJLHHGFBJ68EA,14,9.09,共有部分,鋼筋混凝土造,97年6月9日,九層,
RPVOMLSJLHHGFBJ98EA,46,103.96,住家用,加強磚造,65年5月8日,二層,一層 二層
RPXOMLNJLHHGFDJ78DA,7,58.84,集合住宅,鋼筋混凝土造,104年1月29日,八層,四層 陽台 雨遮
RPXOMLNJLHHGFDJ78DA,7,16.03,本共有部分之項目有樓梯間、電梯機房、水箱等三項,鋼筋混凝土造,104年1月29日,八層,
RPXOMLNJLHHGFDJ78DA,7,34.37,本共有部分之項目有防空避難室兼停車空間、梯廳兼排煙室及管理委員會空間等二項,鋼筋混凝土造,104年1月29日,八層,
RPXNMLNKJHHGFDJ58DA,,153.34,住家用,加強磚造,,二層,一層 二層 騎樓
RPTNMLOKJHHGFBJ08DA,9,165.48,住家用,鋼筋混凝土造,102年5月16日,二十四層,十九層 陽台 雨遮
RPTNMLOKJHHGFBJ08DA,9,141.65,本共有部分之項目有防空避難兼停車空間、台電配電室、電信室、水箱、機械室、公共服務空間、梯間、電梯間、梯廳等九項。,鋼筋混凝土造,102年5月16日,二十四層,
RPTNMLNKJHHGFCJ18EA,,89.23,住商用,加強磚造,,二層,一層 二層
RPTNMLOKJHHGFBJ08DA,9,.82,本共有部分之項目有停車空間等一項。,鋼筋混凝土造,102年5月16日,二十四層,
RPWNMLQJJHHGFBJ48DA,40,100.30,住家用,加強磚造,71年4月13日,二層,一層 二層
RPXOMLMKJHHGFCJ58EA,,112.39,住家用,鋼筋混凝土造,,三層,一層 二層 三層 騎樓
RPSPMLOKJHHGFDJ38DA,17,80.38,住家用,鋼筋混凝土造,93年12月31日,六層,三層 陽台
RPSPMLOKJHHGFDJ38DA,17,17.88,梯間,鋼筋混凝土造,93年12月31日,六層,
RPSPMLOKJHHGFDJ38DA,17,25.47,停車空間,鋼筋混凝土造,93年12月31日,六層,
RPXNMLPJJHHGFCJ58DA,,195.74,住家用,鋼筋混凝土造,110年8月5日,四層,一層 二層 三層 四層 陽台
RPXOMLRKJHHGFDJ09DA,,164.11,住家用,鋼筋混凝土加強磚造,,三層,一層 二層 三層 陽台
RPUNMLLLJHHGFBJ97DA,42,155.40,住家用,加強磚造,68年8月2日,二層,一層 二層 騎樓
RPQNMLTKJHHGFDJ48DA,2,109.71,集合住宅,鋼筋混凝土造,109年1月22日,十四層,二層 陽台
RPQNMLTKJHHGFDJ48DA,2,23.49,共有部分,鋼筋混凝土造,109年1月22日,十四層,
RPQNMLTKJHHGFDJ48DA,2,80.67,共有部分,鋼筋混凝土造,109年1月22日,十四層,
RPWNMLMLJHHGFBJ38EA,15,55.44,商業用,鋼骨造,96年5月11日,五層,一層
RPWNMLMLJHHGFBJ38EA,15,33.21,共有部分,鋼骨造,96年5月11日,五層,
RPOPMLOLJHHGFBJ87DA,25,87.70,住家用,鋼筋混凝土造,86年5月12日,七層,七層 陽台 花台
RPOPMLOLJHHGFBJ87DA,25,20.50,共有部分,鋼筋混凝土造,86年5月12日,八層,
RPOPMLOLJHHGFBJ87DA,25,10.70,共有部分,鋼筋混凝土造,86年5月12日,七層,
RPQOMLMLJHHGFBJ87EA,46,107.60,住家用,加強磚造,64年12月2日,二層,一層 二層
RPSOMLMLJHHGFBJ97DA,16,.06,管理中心,鋼筋混凝土造,95年5月19日,十五層,一層
RPSOMLMLJHHGFBJ97DA,16,75.28,住家用,鋼筋混凝土造,95年5月19日,十五層,三層 陽台 雨遮
RPSOMLMLJHHGFBJ97DA,16,9.95,共有部分,鋼筋混凝土造,95年5月19日,十五層,
RPSOMLMLJHHGFBJ97DA,16,19.80,共有部分,鋼筋混凝土造,95年5月19日,十五層,
RPSOMLMLJHHGFBJ97DA,16,20.28,共有部分,鋼筋混凝土造,95年5月19日,十五層,
RPTNMLPLJHHGFDJ58EA,,191.90,住家用,加強磚造,,三層,一層 二層 三層
RPQOMLOLJHHGFBJ97DA,29,74.27,住家用,鋼筋混凝土造,81年11月17日,四層,二層 陽台
RPQOMLOLJHHGFBJ97DA,29,17.27,共有部分,鋼筋混凝土造,81年11月17日,四層,
RPRPMLPLJHHGFBJ38EA,4,86.65,住家用,鋼筋混凝土造,107年6月25日,十五層,七層 陽台 雨遮
RPRPMLPLJHHGFBJ38EA,4,80.15,本共有部分之項目有停車空間、梯廳、樓梯間、電梯間、車道、消防機房、污水機房、雨水回收機房、水箱、游泳池水箱、公共水箱、防空避難室兼停車空間、台電配電場所、電信室、電錶室、發電機室、機車停車區、配電箱區等１８項。,鋼筋混凝土造,107年6月25日,十五層,
RPRPMLPLJHHGFBJ38EA,4,33.77,本共有部分之項目有公共服務空間、樓梯間、電梯間、垃圾集中室、頂蓋型開放空間、排煙室、梯廳、車道、宅配室、社區小型游泳池（含ＳＰＡ池）、機房、消防水箱等１２項。,鋼筋混凝土造,107年6月25日,十五層,
RPSPMLPLJHHGFBJ48EA,7,66.95,辦公室,鋼筋混凝土造,104年6月4日,十層,四層 陽台
RPSPMLPLJHHGFBJ48EA,7,45.48,本共有部分之項目有防空避難室兼停車空間等一項。,鋼筋混凝土造,104年6月4日,十層,
RPSPMLPLJHHGFBJ48EA,7,24.84,本共有部分之項目有樓梯間、水箱、機房等三項。,鋼筋混凝土造,104年6月4日,十層,
RPXNMLPLJHHGFBJ68DA,1,47.73,集合住宅,鋼筋混凝土造,109年12月26日,二十四層,十四層 陽台 雨遮
RPXNMLPLJHHGFBJ68DA,1,56.33,本共有部分之項目有停車空間、排煙室、水箱室、消防機械室、梯間、地下室進排氣機房、雨汙水機房、安全梯、防空避難室兼停車空間、台電配電室、電錶室、發電機房、防災中心、管委會使用空間、車道、梯廳、特別安全梯、機械室、機房、電梯機房、消防中繼機房等二十一項。,鋼筋混凝土造,109年12月26日,二十四層,
RPQPMLQJJHHGFBJ08DA,6,.33,辦公室,鋼筋混凝土造,105年2月3日,十九層,一層
RPQPMLQJJHHGFBJ08DA,6,57.26,本共有部分之項目有防空避難室兼停車空間、消防機房、污水、雨水機房、水箱、排煙室、梯間、停車空間、發電機室、電信機房、中繼水箱、梯廳、台電配電室、防災中心、頂型開放空間、公共服務空間、垃圾室、設備室、工具室等十九項。,鋼筋混凝土造,105年2月3日,十九層,
RPQNMLPLJHHGFDJ18DA,14,.20,警衛室,鋼筋混凝土造,96年9月30日,一層,一層
RPRPMLQJJHHGFBJ18DA,6,.35,辦公室,鋼筋混凝土造,105年2月3日,十九層,一層
RPRPMLQJJHHGFBJ18DA,6,59.68,本共有部分之項目有防空避難室兼停車空間、消防機房、污水、雨水機房、水箱、排煙室、梯間、停車空間、發電機室、電信機房、中繼水箱、梯廳、台電配電室、防災中心、頂型開放空間、公共服務空間、垃圾室、設備室、工具室等十九項。,鋼筋混凝土造,105年2月3日,十九層,
RPQNMLPLJHHGFDJ18DA,14,270.10,集合住宅、停車空間、樓梯間,鋼筋混凝土造,96年9月30日,四層,一層 二層 三層 四層 陽台 屋頂突出物 雨遮
SPQPMLQJJHHGFBJ18DA,6,.33,辦公室,鋼筋混凝土造,105年2月3日,十九層,一層
SPQPMLQJJHHGFBJ18DA,6,57.26,本共有部分之項目有防空避難室兼停車空間、消防機房、污水、雨水機房、水箱、排煙室、梯間、停車空間、發電機室、電信機房、中繼水箱、梯廳、台電配電室、防災中心、頂型開放空間、公共服務空間、垃圾室、設備室、工具室等十九項。,鋼筋混凝土造,105年2月3日,十九層,
RPQPMLSKJHHGFDJ58DA,15,23.76,辦公室,鋼筋混凝土造,96年2月28日,六層,五層 雨遮
RPQPMLSKJHHGFDJ58DA,15,12.91,防空避難室、停車空間、梯間走道、機械房、水箱,鋼筋混凝土造,96年2月28日,六層,
RPQPMLSKJHHGFDJ58DA,15,.08,防空避難室、停車空間、梯間走道、機械房、水箱,鋼筋混凝土造,96年2月28日,六層,
RPQPMLSKJHHGFDJ58DA,15,.01,管理委員會使用空間,鋼筋混凝土造,96年2月28日,六層,夾層
RPTOMLLLJHHGFCJ08DA,17,22.46,住家用,鋼筋混凝土造,94年5月5日,十層,四層 陽台
RPTOMLLLJHHGFCJ08DA,17,8.06,共有部分,鋼筋混凝土造,94年5月5日,十層,
RPTOMLLLJHHGFCJ08DA,17,6.96,共有部分,鋼筋混凝土造,94年5月5日,十層,
RPUNMLRLJHHGFBJ68EA,47,251.55,店舖、住宅,加強磚造,63年11月22日,三層,一層 二層 三層 騎樓
RPRPMLTKJHHGFBJ68EA,23,.09,住家用,鋼筋混凝土造,87年10月2日,七層,一層 平台
RPRPMLTKJHHGFBJ68EA,23,93.75,住家用,鋼筋混凝土造,87年10月2日,七層,一層 平台
RPRPMLTKJHHGFBJ68EA,23,.00,共有部分,鋼筋混凝土造,87年10月2日,七層,
RPRPMLTKJHHGFBJ68EA,23,10.95,共有部分,鋼筋混凝土造,87年10月2日,七層,
