編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQPMLQKKHHGFCE87DA,8,165.44,住家用,鋼筋混凝土造,103年7月15日,二十九層,七層 陽台
RPQPMLQKKHHGFCE87DA,8,75.31,本共有部分之項目有防空避難室兼停車空間、停車空間、門廳、防災中心、管委會空間及垃圾儲存空間等６項。,鋼筋混凝土造,103年7月15日,二十九層,
RPQPMLQKKHHGFCE87DA,8,33.72,本共有部分之項目有樓梯間、中繼機房、機械室及水箱等４項。,鋼筋混凝土造,103年7月15日,二十九層,
RPXNMLQKKHHGFFE68DA,26,221.39,工業用,鋼骨鋼筋混凝土造．鋼筋混凝土結構造,85年4月16日,四層,一層 二層 三層 四層 陽台
RPXNMLRKKHHGFBE48EA,56,78.10,,加強磚造,55年5月27日,二層,一層 二層
RPPNMLTJKHHGFJE48DA,29,75.09,住家用,鋼筋混凝土造,82年6月11日,八層,五層 陽台
RPPNMLTJKHHGFJE48DA,29,29.85,住家用,鋼筋混凝土造,82年6月11日,八層,
RPWNMLPKKHHGFJE88DA,42,62.64,住家用,加強磚造,69年1月2日,二層,一層 二層
RPTQMLRJKHHGFDE38DA,38,44.59,,鋼筋混凝土造,72年11月5日,十二層,三層
RPQRMLQKKHHGFDE18DA,40,6.36,,鋼筋混凝土造,70年12月22日,十二層,
RPQRMLQKKHHGFDE18DA,40,25.50,,鋼筋混凝土造,70年12月22日,十二層,七層
RPQNMLRJKHHGFBE57DA,25,87.40,住家用,鋼筋混凝土造,86年4月21日,三十五層,十八層 陽台 花台
RPQNMLRJKHHGFBE57DA,25,25.97,見使用執照,鋼筋混凝土造,86年4月21日,三十五層,
RPPQMLQKKHHGFCE87DA,37,4.78,,鋼筋混凝土造,74年5月6日,099,
RPPQMLQKKHHGFCE87DA,37,4.56,見使用執照,鋼筋混凝土造,74年5月6日,五層,
RPPQMLQKKHHGFCE87DA,37,87.00,集合住宅,鋼筋混凝土造,74年5月6日,五層,二層 陽台
RPXNMLMJLHHGFLE88DA,55,61.25,住家用,加強磚造,56年1月15日,一層,一層
RPQNMLRKKHHGFHE28DA,25,37.14,住家用,鋼筋混凝土造,86年3月17日,八層,八層 陽台
RPQNMLRKKHHGFHE28DA,25,25.50,防空避難室　停車空間　樓梯間　機械室　水箱,鋼筋混凝土造,86年3月17日,八層,
RPRNMLMLKHHGFJE28EA,26,17.88,本共有部分之項目有防空避難室兼停車空間、樓梯間、機械室及水箱等五項。,鋼筋混凝土造,84年12月30日,十七層,
RPRNMLMLKHHGFJE28EA,26,68.35,住家用,鋼筋混凝土造,84年12月30日,十七層,五層 陽台
RPQQMLSKKHHGFBE18EA,26,117.71,住家用,鋼筋混凝土造,84年9月11日,二十六層,十二層 陽台 花台
