編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPWPMLKKKHHGFBK38DA,26,30.42,梯間，突出物，地下室,鋼筋混凝土造,85年6月10日,七層,
RPWPMLKKKHHGFBK38DA,26,82.25,住家用,鋼筋混凝土造,85年6月10日,七層,二層 陽台 花台
RPWPMLKKKHHGFBK38DA,26,3.45,停車空間,鋼筋混凝土造,85年6月10日,七層,
RPTNMLPKKHHGFDK58DA,18,15.79,住家用,鋼筋混凝土造,93年5月13日,三層,三層 陽台 雨遮
RPTNMLPKKHHGFDK58DA,18,4.97,樓梯間、走廊,鋼筋混凝土造,93年5月13日,三層,
RPVNMLRJKHHGFDK88DA,19,16.44,住家用,鋼筋混凝土造,92年7月16日,四層,三層 陽台 雨遮
RPVNMLRJKHHGFDK88DA,19,5.07,樓梯間,鋼筋混凝土造,92年7月16日,四層,
RPPOMLPKKHHGFBK08DA,29,58.35,住家用,鋼筋混凝土造,81年9月29日,,十六層 陽台
RPPOMLPKKHHGFBK08DA,29,40.31,公共設施,鋼筋混凝土造,81年9月29日,,
RPOQMLLLKHHGFFK28DA,25,38.56,停車空間，地下室,鋼筋混凝土造,86年1月29日,,地下一層
RPOQMLLLKHHGFFK28DA,25,3.94,地下室,鋼筋混凝土造,86年1月29日,,
RPPNMLPKKHHGFBK97DA,34,51.98,住家用,加強磚造,77年6月10日,,一層 二層 陽台 平台
RPRNMLMLKHHGFDK18DA,20,22.69,住家用,鋼筋混凝土造,91年4月18日,四層,四層 陽台 見其他登記事項
RPRNMLMLKHHGFDK18DA,20,9.09,樓梯間、走廊、配電室,鋼筋混凝土造,91年4月18日,四層,
RPRNMLPKKHHGFBK18DA,25,18.88,住家用,鋼筋混凝土造,85年10月30日,五層,五層 陽台
RPRNMLPKKHHGFBK18DA,25,8.31,停車空間，防空避難室，走道，屋頂突出物，機械室，機車，梯間,鋼筋混凝土造,85年10月30日,五層,
RPVNMLPKKHHGFDK78DA,18,15.79,住家用,鋼筋混凝土造,93年5月13日,三層,二層 陽台 雨遮
RPVNMLPKKHHGFDK78DA,18,4.97,樓梯間、走廊,鋼筋混凝土造,93年5月13日,三層,
RPTOMLRKKHHGFDK88DA,20,20.78,住家用,鋼筋混凝土造,91年4月17日,四層,一層 平台
RPTOMLRKKHHGFDK88DA,20,6.17,樓梯間、走廊、機械室,鋼筋混凝土造,91年4月17日,四層,
RPWNMLPLKHHGFFK56DA,6,80.56,集合住宅,鋼筋混凝土造,104年12月11日,十四層,六層 陽台 雨遮
RPWNMLPLKHHGFFK56DA,6,23.26,停車空間、防空避難室、委員會空間,鋼筋混凝土造,104年12月11日,十四層,
RPWNMLPLKHHGFFK56DA,6,22.74,樓梯間、電梯機房、水箱,鋼筋混凝土造,104年12月11日,十四層,
RPPNMLNKKHHGFDK97DA,1,193.49,住家用,鋼筋混凝土造,109年11月10日,三層,一層 二層 三層 見其他登記事項
RPPOMLMLKHHGFDK08DA,19,21.44,住家用,鋼筋混凝土造,92年3月31日,三層,一層 平台
RPPOMLMLKHHGFDK08DA,19,7.14,樓梯間,鋼筋混凝土造,92年3月31日,三層,
RPPOMLMJLHHGFBK77DA,33,127.79,住家用,加強磚造,78年4月6日,,一層 二層 陽台 平台 屋頂突出物
RPPNMLSLKHHGFCK48DA,28,103.07,住家用,鋼筋混凝土造,83年4月16日,五層,四層 陽台
RPPNMLSLKHHGFCK48DA,28,6.65,共同使用樓梯,鋼筋混凝土造,83年4月16日,五層,
RPRNMLOLKHHGFBK18DA,15,17.98,住家用,鋼筋混凝土造,96年7月16日,十層,三層 陽台
RPRNMLOLKHHGFBK18DA,15,10.19,共有部分,鋼筋混凝土造,96年7月16日,十層,
RPTNMLLLKHHGFDK28DA,20,52.67,住家用,鋼筋混凝土造,91年4月17日,四層,一層 雨遮
RPTNMLLLKHHGFDK28DA,20,5.02,樓梯間、走廊、配電室,鋼筋混凝土造,91年4月17日,四層,
