編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPROMLMJQHGGFGH58DA,22,87.82,住家用,鋼筋混凝土造,88年7月26日,十八層,十六層 陽台
RPROMLMJQHGGFGH58DA,22,31.28,共有部份,鋼筋混凝土造,88年7月26日,十八層,
RPROMLMJQHGGFGH58DA,22,14.72,共有部份,鋼筋混凝土造,88年7月26日,十八層,
RPSRMLQJQHGGFAH78DA,26,33.62,停車場,鋼筋混凝土造,84年2月25日,二十三層,地下一層
RPWOMLSJRHGGFCH76DA,14,594.35,儲藏室、機械室、停車空間、住宅、電梯間、樓梯間、水箱,鋼筋混凝土造,96年4月15日,四層,一層 二層 三層 四層 陽台 屋頂突出物 地下一層
RPWOMLSJRHGGFCH76DA,14,91.48,共用（住宅）,鋼筋混凝土造,96年4月15日,四層,
RPQOMLKKQHGGFDH08DA,26,25.98,住家用,鋼筋混凝土造,84年3月24日,十五層,十三層 陽台
RPQOMLKKQHGGFDH08DA,26,9.82,共有部份,鋼筋混凝土造,84年3月24日,十五層,
RPQOMLKKQHGGFDH08DA,26,5.54,共有部份,鋼筋混凝土造,84年3月24日,十五層,
RPPOMLLKQHGGFEH18DA,1,39.63,工業社區（社區住宅）,鋼筋混凝土造,109年12月29日,五層,二層 陽台
RPPOMLLKQHGGFEH18DA,1,11.65,共有部份,鋼筋混凝土造,109年12月29日,五層,
RPRRMLKKQHGGFBH28DA,17,18.94,住家用,鋼筋混凝土造,93年4月10日,十層,六層 陽台
RPRRMLKKQHGGFBH28DA,17,5.87,共有部份,鋼筋混凝土造,93年4月10日,十層,
RPRRMLKKQHGGFBH28DA,17,.81,共有部份,鋼筋混凝土造,93年4月10日,十層,
RPRRMLKKQHGGFBH28DA,17,2.46,共有部份,鋼筋混凝土造,93年4月10日,十層,
RPVNMLKKQHGGFAH28EA,31,34.77,停車空間,鋼筋混凝土造,79年10月27日,六層,地下層
RPVNMLQJQHGGFEH09DA,26,29.24,住家用,鋼筋混凝土造,84年2月11日,七層,五層 陽台
RPVNMLQJQHGGFEH09DA,26,36.98,共有部份,鋼筋混凝土造,84年2月11日,八層,
RPVNMLQJQHGGFEH09DA,26,4.70,共有部份,鋼筋混凝土造,84年2月11日,八層,
RPRPMLKKQHGGFBH08DA,8,35.47,本建物主要用途為：公共服務空間、管理員室、停車空間、電梯間、樓梯間、台電配電室、電信機房、污水處理設施、防空避難室兼停車空間、發電機室、消防泵浦室、水箱等十二項。,鋼筋混凝土造,102年2月20日,十層,
RPXNMLKKQHGGFDH68DA,38,111.56,住家用,加強磚造,72年8月1日,二層,一層 二層 陽台
RPTOMLMKQHGGFFH88EA,41,92.65,住家用,加強磚造,69年12月30日,四層,三層
RPQNMLQJQHGGFCH38DA,23,33.30,住家用,鋼筋混凝土造,87年4月7日,十四層,八層 陽台
RPQNMLQJQHGGFCH38DA,23,.43,共有部份,鋼筋混凝土造,87年4月7日,十四層,
RPQNMLQJQHGGFCH38DA,23,10.45,共有部份,鋼筋混凝土造,87年4月7日,十四層,
RPQNMLQJQHGGFCH38DA,23,.00,共同使用、停車空間,鋼筋混凝土造,87年4月7日,十四層,
RPQNMLQJQHGGFCH38DA,23,4.61,共同使用，停車空間,鋼筋混凝土造,87年4月7日,十四層,
RPPNMLQJQHGGFFH58DA,41,110.50,住家用,加強磚造,70年1月31日,三層,一層 二層
RPVPMLLKQHGGFAH48DA,29,55.69,住家用,鋼筋混凝土造,81年5月25日,五層,五層 陽台
RPVPMLLKQHGGFAH48DA,29,10.13,共有部份,鋼筋混凝土造,81年5月25日,五層,
RPVQMLKKQHGGFAH48DA,13,330.32,店舖、住宅（附屬停車空間、樓梯間）,鋼筋混凝土造,97年3月5日,四層,一層 二層 三層 四層 陽台 雨遮 地下一層 見其他登記事項 見其他登記事項
RPXNMLNKQHGGFAH68DA,28,35.09,停車場,鋼筋混凝土造,82年8月20日,二十三層,地下三層
RPVQMLKKQHGGFAH48DA,13,37.80,共有部份,鋼筋混凝土造,97年3月5日,四層,
