鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
東區,建物,臺南市東區崇仁街７２號六樓,0.0,商,,,1091024,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960906,89.29,2,2,1,有,有,有,20000,224,,0.0,0,,RPVNMLMJJIPFFCD38CC
歸仁區,房地(土地+建物),臺南市歸仁區大仁街２１.２３號,220.0,住,,,1091102,土地2建物2車位0,見其他登記事項,2,店面(店鋪),住家用,加強磚造,0670101,234.23,8,4,4,有,無,有,58000,248,,0.0,0,,RPWOMLMJJIPFFID56CC
新市區,房地(土地+建物),臺南市新市區南昌街６號,83.12,其他,,,1091030,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,1021126,24.45,1,0,1,有,無,有,6500,266,,0.0,0,,RPWOMLMJJIPFFHD09CC
善化區,房地(土地+建物),臺南市善化區光復路６６號,595.52,其他,,,1091008,土地1建物1車位0,見其他登記事項,1,店面(店鋪),見其他登記事項,鋼骨鋼筋混凝土造,0960515,996.33,0,0,0,無,無,無,220000,221,,0.0,0,有裝潢免租期 109年11月1日到109年12月31日,RPXPMLMJJIPFFHD66CC
善化區,房地(土地+建物),臺南市善化區成功路３巷６０號,962.0,其他,,,1091008,土地1建物1車位0,全,3,透天厝,住家用,加強磚造,0650101,188.23,5,2,4,有,無,無,16000,85,,0.0,0,租賃期間從109年11月15日,RPOQMLMJJIPFFHD48CC
永康區,建物,臺南市永康區中山南路６１６巷２０號,0.0,住,,,1091023,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0800311,182.73,3,2,2,有,無,無,13000,71,,0.0,0,,RPTOMLMJJIPFFKD09CC
永康區,建物,臺南市永康區中華路１-３１號,11.22,商,,,1091020,土地0建物1車位0,八層,24,辦公商業大樓,見其他登記事項,見其他登記事項,0791205,118.65,0,0,0,無,有,無,22000,185,,0.0,0,,RPUOMLNJJIPFFKD66CC
仁德區,建物,臺南市仁德區二仁路一段１０４號,0.0,住,,,1091027,土地0建物0車位0,全,4,透天厝,住商用,加強磚造,0660819,9.0,17,1,17,有,無,有,3000,333,,0.0,0,,RPUNMLNJJIPFFID56EC
仁德區,建物,臺南市仁德區二仁德一段１０４號,0.0,住,,,1091030,土地0建物0車位0,全,4,透天厝,住商用,加強磚造,0660819,9.0,17,1,17,有,無,有,3000,333,,0.0,0,,RPVNMLNJJIPFFID66EC
仁德區,建物,臺南市仁德區二仁德一段１０４號,0.0,住,,,1091029,土地0建物0車位0,全,4,透天厝,住商用,加強磚造,0660819,9.0,17,1,17,有,無,有,3000,333,,0.0,0,,RPWNMLNJJIPFFID76EC
