編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPWNMLMKJIGGFAN48DA,19,150.98,住家用,鋼筋混凝土造,92年3月14日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮
RPQNMLSJJIGGFCN58DA,28,143.98,住家用,鋼筋混凝土造,83年4月25日,三層,一層 二層 三層 騎樓
RPVNMLSKJIGGFBN09DA,41,165.00,廠房，辦公室，單身員工宿舍,鋼筋混凝土加強磚造,70年4月20日,三層,一層 二層 三層 騎樓
RPTNMLSKJIGGFBN88DA,31,91.82,住家用,鋼筋混凝土造,80年4月25日,五層,五層 陽台
RPTNMLSKJIGGFBN88DA,31,23.51,梯間，避難室，停車空間,鋼筋混凝土造,80年4月25日,五層,
RPTOMLRKJIGGFDN09DA,29,23.40,住家用,鋼筋混凝土造,81年6月13日,八層,七層 陽台
RPTOMLRKJIGGFDN09DA,29,9.81,防空避難室、停車場、樓梯、電梯、梯間、機械室、水塔,鋼筋混凝土造,81年6月13日,八層,
RPVNMLTKJIGGFAN56EA,43,162.00,住家用,鋼筋混凝土加強磚造,67年12月6日,三層,一層 二層 三層 騎樓
RPSNMLSKJIGGFFN56DA,42,66.00,農舍,鋼筋混凝土加強磚造,68年8月6日,一層,一層
RPUNMLTKJIGGFEN76DA,20,68.50,住家用,加強磚造,91年1月18日,二層,一層 二層
RPUNMLOJJIGGFCN58DA,26,102.49,住家用,鋼筋混凝土造,84年6月14日,十四層,十一層 陽台
RPUNMLOJJIGGFCN58DA,26,30.30,電梯公共設施、水箱、防空避難室、梯間、機械室,鋼筋混凝土造,84年6月14日,十四層,
RPUNMLMLJIGGFAN38DA,10,117.48,住家用,鋼筋混凝土造,100年6月7日,二層,一層 二層
RPSNMLMLJIGGFAN18DA,41,110.66,住家用,加強磚造,70年2月27日,二層,一層 二層
RPVNMLTKJIGGFEN86DA,17,165.25,住家用,鋼筋混凝土造,93年10月12日,三層,一層 二層 三層
RPVNMLTKJIGGFDN76DA,1,383.54,住宅,鋼筋混凝土造,110年3月17日,四層,一層 二層 三層 四層 陽台 屋頂突出物
RPPNMLMLJIGGFDN18DA,39,133.14,住家用,鋼筋混凝土造,72年4月13日,三層,一層 二層 三層
RPTNMLMLJIGGFBN48EA,34,431.12,工業用,鋼造,76年9月30日,一層,一層
RPTNMLMLJIGGFBN48EA,41,203.05,工業用,加強磚造,69年12月20日,一層,一層
RPUNMLNLJIGGFAN58EA,39,71.24,住家用,鋼筋混凝土造,71年7月9日,五層,四層
RPRNMLTKJIGGFAN78EA,45,197.60,住家用,鋼筋混凝土加強磚造,65年11月4日,四層,一層 二層 三層 四層
RPPNMLLLJIGGFFN28DA,1,183.80,住宅,鋼筋混凝土造,110年4月6日,四層,一層 二層 三層 四層 陽台
RPRNMLMJJIGGFDN18DA,7,223.94,住宅、店舖、停車空間,鋼筋混凝土造,103年9月30日,三層,一層 二層 三層 陽台 騎樓
RPSNMLNLJIGGFAN28DA,42,103.46,住商用,鋼筋混凝土加強磚造,69年4月1日,二層,一層 二層 騎樓
