編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLMKJIGGFET88DA,26,17.20,共用部份,鋼筋混凝土造,84年7月10日,四層,
RPQNMLMKJIGGFET88DA,26,23.01,住家用,鋼筋混凝土造,84年7月10日,四層,
RPPNMLMKJIGGFET78DA,26,15.97,共用部份,鋼筋混凝土造,84年7月10日,四層,
RPPNMLMKJIGGFET78DA,26,23.01,住家用,鋼筋混凝土造,84年7月10日,四層,
RPPNMLQKJIGGFBT88DA,,138.27,住家用,加強磚造,85年1月22日,二層,一層 二層 屋頂突出物
RPSNMLPKJIGGFDT66DA,1,57.48,集合住宅,鋼筋混凝土構造,109年7月13日,五層,二層 陽台
RPSNMLPKJIGGFDT66DA,1,19.63,本共有部分之項目有停車空間、車道、管委會使用空間、台電配電室、配電室、電信室、樓梯間等７項,鋼筋混凝土構造,109年7月13日,五層,
RPQOMLRKJIGGFAT09DA,38,78.30,集合住宅,鋼筋混凝土造,72年12月27日,五層,五層
RPQOMLRKJIGGFAT09DA,38,12.07,共用部份,鋼筋混凝土造,72年12月27日,五層,
RPPNMLQKJIGGFET56DA,28,22.81,住家用,鋼筋混凝土造,82年11月26日,六層,三層 陽台
RPPNMLQKJIGGFET56DA,28,9.47,共用部份,鋼筋混凝土造,82年11月26日,六層,
RPTNMLSKJIGGFFT37EA,65,30.83,住家用,土木磚瓦,45年9月10日,一層,一層
RPOOMLSKJIGGFAT98DA,,78.00,住家用,鋼筋混凝土加強磚造,,二層,一層 二層 騎樓
RPTOMLTJJIGGFCT07DA,23,168.48,住家用,鋼筋混凝土造,87年7月30日,四層,一層 二層 三層 四層
RPPNMLTKJIGGFET86DA,26,15.97,共用部份,鋼筋混凝土造,84年7月10日,四層,
RPPNMLTKJIGGFET86DA,26,23.01,住家用,鋼筋混凝土造,84年7月10日,四層,
RPPNMLRKJIGGFDT56DA,36,120.87,住家用,加強磚造,74年8月10日,二層,一層 二層 屋頂突出物
RPQNMLTKJIGGFET96DA,26,15.97,共用部份,鋼筋混凝土造,84年7月10日,四層,
RPQNMLTKJIGGFET96DA,26,23.01,住家用,鋼筋混凝土造,84年7月10日,四層,
RPXNMLSKJIGGFDT47DA,42,91.16,住家用,加強磚造,68年11月26日,二層,一層 二層
RPPPMLNLJIGGFAT78DA,28,21.42,住家用,鋼筋混凝土造,82年11月20日,七層,六層 陽台
RPPPMLNLJIGGFAT78DA,28,11.39,停車場，防空避難室，公共設施,鋼筋混凝土造,82年11月20日,七層,
RPTNMLMLJIGGFCT09DA,2,218.15,住宅,鋼筋混凝土構造,108年8月1日,四層,一層 二層 三層 四層 陽台
RPROMLMLJIGGFCT98DA,59,173.00,店鋪住家廚房廁所,鐵筋混凝土、磚造,51年7月10日,二層,一層 二層 騎樓
RPQNMLNLJIGGFDT98DA,27,117.34,住家用,鋼筋混凝土造,83年6月25日,五層,二層 陽台
RPQNMLNLJIGGFDT98DA,27,33.45,停車場,梯間,變電場,鋼筋混凝土造,83年6月25日,,
RPQNMLMLJIGGFET98DA,26,14.64,共用部份,鋼筋混凝土造,84年11月17日,十二層,
RPVNMLMLJIGGFDT76DA,27,113.68,住家用,鋼筋混凝土造,83年10月18日,十五層,十四層 陽台
RPVNMLMLJIGGFDT76DA,27,45.34,公共設施　防空避難停車間,鋼筋混凝土造,83年10月18日,,
RPQNMLMLJIGGFET98DA,26,19.49,住家用,鋼筋混凝土造,84年11月17日,十二層,六層
RPRNMLSKJIGGFET96DA,27,138.61,住家用,鋼筋混凝土造,83年7月15日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPQOMLKKJIGGFDT68DA,51,42.00,住家用,鋼筋混凝土造,59年6月14日,,一層 二層 騎樓
RPTNMLNLJIGGFCT56DA,22,2.85,農舍,鋼鐵造（有牆）,88年8月23日,一層,一層
RPPNMLPJJIGGFDT88DA,17,165.48,店舖、住宅,鋼筋混凝土造,94年3月23日,三層,一層 二層 三層 陽台 屋頂突出物
RPRNMLQKJIGGFCT56DA,17,5.97,見使用執照,鋼筋混凝土造,93年7月12日,六層,
RPRNMLQKJIGGFCT56DA,17,1.12,停車空間、機械室,鋼筋混凝土造,93年7月12日,六層,
RPRNMLQKJIGGFCT56DA,17,12.55,見使用執照,鋼筋混凝土造,93年7月12日,六層,四層 陽台
RPSNMLRKJIGGFAT56DA,,19.79,住家用,鋼筋混凝土造,85年5月23日,八層,三層 陽台 花台
RPSNMLRKJIGGFAT56DA,,9.45,防空避難室，停車空間，梯間,鋼筋混凝土造,85年5月23日,八層,
RPWNMLPKJIGGFAT76DA,14,9.19,辦公室,鋼筋混凝土造,97年3月5日,四層,二層 雨遮
RPWNMLPKJIGGFAT76DA,14,4.54,辦公室、機電空間、梯廳,鋼筋混凝土造,97年3月5日,四層,
RPOPMLQKJIGGFAT88DA,26,178.24,住家用,鋼筋混凝土造,84年7月11日,四層,一層 二層 三層 四層 陽台 平台 雨遮
RPXOMLNJJIGGFAT66DA,22,36.65,集合住宅,鋼筋混凝土造,89年2月2日,十六層,十四層 陽台
RPXOMLNJJIGGFAT66DA,22,20.22,停車空間、防空避難室兼停車空間、集合住宅、便利商店、店舖、梯間、機械室、水箱,鋼筋混凝土造,89年2月2日,十六層,
RPVOMLKKJIGGFAT88DA,27,22.25,住家用,鋼筋混凝土造,83年11月4日,十三層,七層 陽台
RPVOMLKKJIGGFAT88DA,27,11.55,避難室，公眾通行，公共設施,鋼筋混凝土造,83年11月4日,十三層,
RPROMLKKJIGGFAT48DA,40,74.45,公寓,鋼筋混凝土造,70年12月21日,五層,二層
RPVOMLTJJIGGFAT07DA,30,47.97,共用部份,鋼筋混凝土造,80年8月12日,十層,
RPVOMLTJJIGGFAT07DA,30,93.11,集合住宅,鋼筋混凝土造,80年8月12日,十層,六層 陽台 花台
RPXNMLOJJIGGFAT66DA,26,198.88,住家用,鋼筋混凝土造,84年11月6日,五層,一層 二層 三層 四層 五層 陽台
RPXNMLOJJIGGFAT66DA,26,2.35,管理中心,鋼筋混凝土造,84年11月6日,五層,
RPXPMLNLJIGGFAT96DA,28,81.11,住商用,鋼筋混凝土造,83年3月18日,七層,一層 二層 陽台
RPXPMLNLJIGGFAT96DA,28,15.92,梯間，避難室，儲藏室,鋼筋混凝土造,83年3月18日,七層,
RPVNMLNLJIGGFCT76DA,27,104.36,住家用,鋼筋混凝土造,83年9月27日,三層,
RPUPMLOLJIGGFCT96DA,52,4.63,住家用,加強磚造,58年6月20日,二層,一層 二層
RPSPMLMLJIGGFCT56DA,28,29.26,地下室兼防空避難室、頂蓋型開放空間、樓梯間、水箱、機械房等公共設施,鋼筋混凝土造,83年2月7日,九層,
RPSPMLMLJIGGFCT56DA,28,92.85,住家用,鋼筋混凝土造,83年2月7日,九層,三層 陽台 花台
RPQOMLMLJIGGFDT98DA,1,88.15,集合住宅,鋼筋混凝土構造,110年4月29日,六層,四層 陽台
RPQOMLMLJIGGFDT98DA,1,12.34,本共有部分之項目有停車空間、昇降梯間、管道間、安全梯梯間、梯廳、樓梯間等６項,鋼筋混凝土構造,110年4月29日,六層,
RPQOMLMLJIGGFDT98DA,1,26.49,本共有部分之項目有停車空間、昇降梯間、管道間、安全梯梯間、梯廳、機房、消防機房、樓梯間等８項,鋼筋混凝土構造,110年4月29日,六層,
RPWNMLNLJIGGFDT96DA,7,70.54,防空避難室兼停車空間、管理委員會空間、梯間、電梯機房、水箱,鋼筋混凝土構造,103年10月15日,十三層,
RPWNMLNLJIGGFDT96DA,7,115.36,集合住宅,鋼筋混凝土構造,103年10月15日,十層,二層 陽台 雨遮
RPRNMLTKJIGGFET07DA,26,15.97,共用部份,鋼筋混凝土造,84年7月10日,四層,
RPRNMLTKJIGGFET07DA,26,23.22,住家用,鋼筋混凝土造,84年7月10日,四層,
RPPNMLPLJIGGFET56DA,50,71.00,住家用,磚造蓋水泥瓦,60年12月21日,一層,一層
RPSNMLPLJIGGFBT66EA,33,119.04,住家用,加強磚造,77年7月16日,二層,一層 二層 陽台 屋頂突出物 騎樓
RPVNMLRKJIGGFET27DA,,15.93,共用部份,鋼筋混凝土造,84年11月17日,十二層,
RPVNMLRKJIGGFET27DA,,21.45,住家用,鋼筋混凝土造,84年11月17日,十二層,七層
RPUNMLNLJIGGFCT66DA,22,16.11,住家用,鋼筋混凝土造,88年11月30日,五層,四層 陽台
RPUNMLNLJIGGFCT66DA,22,6.56,梯間、機械室、電信室、台電配電室、水塔、停車空間,鋼筋混凝土造,88年11月30日,五層,
RPWOMLOLJIGGFAT86DA,24,100.35,集合住宅,鋼筋混凝土造,87年4月3日,十三層,十三層 陽台
RPWOMLOLJIGGFAT86DA,24,35.49,防空避難兼停車空間，門廳及車道，梯間,鋼筋混凝土造,87年4月3日,十三層,
RPROMLQKJIGGFAT09DA,26,24.89,住家用,鋼筋混凝土造,84年11月9日,十二層,九層 陽台
RPROMLQKJIGGFAT09DA,26,7.58,停車場，梯間,鋼筋混凝土造,84年11月9日,十二層,
RPWPMLNLJIGGFAT96EA,,248.71,住商用,鋼筋混凝土加強磚造,,三層,一層 二層 三層 騎樓
RPPNMLQLJIGGFAT88DA,27,158.64,住家用,鋼筋混凝土造,83年7月7日,四層,一層 二層 三層 四層 陽台 平台
RPTOMLPLJIGGFAT66DA,14,8.68,辦公室,鋼筋混凝土造,96年5月30日,八層,三層 雨遮
