編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTNMLLKJIGGFBP38DA,22,83.73,住家用,鋼筋混凝土造,88年7月10日,八層,一層 陽台
RPTNMLLKJIGGFBP38DA,22,12.86,共有部份,鋼筋混凝土造,88年7月10日,八層,
RPTNMLLKJIGGFBP38DA,22,9.23,共有部份,鋼筋混凝土造,88年7月10日,八層,
RPQNMLMKJIGGFBP18DA,27,95.48,住家用,鋼筋混凝土造,84年3月16日,十二層,九層 陽台
RPQNMLMKJIGGFBP18DA,27,46.91,共有部份,鋼筋混凝土造,84年3月16日,,
RPTNMLQKJIGGFEP56DA,26,97.64,住家用,鋼筋混凝土造,84年5月26日,十二層,九層 陽台
RPTNMLQKJIGGFEP56DA,26,2.34,共有部份,鋼筋混凝土造,84年5月26日,,
RPTNMLQKJIGGFEP56DA,26,22.65,共有部份,鋼筋混凝土造,84年5月26日,十二層,
RPTNMLQKJIGGFEP56DA,26,4.89,共有部份,鋼筋混凝土造,84年5月26日,,
RPWOMLPKJIGGFAP09DA,26,29.47,辦公室,鋼筋混凝土造,84年5月13日,十三層,四層 花台
RPWOMLPKJIGGFAP09DA,26,5.23,共同部份,鋼筋混凝土造,84年5月13日,十三層,
RPWOMLPKJIGGFAP09DA,26,4.73,共同部份,鋼筋混凝土造,84年5月13日,十三層,
RPVNMLPKJIGGFDP56DA,34,121.48,住家用,鋼筋混凝土加強磚造,77年2月28日,二層,一層 二層 陽台 騎樓
RPPNMLRKJIGGFBP68EA,23,14.82,住家用,鋼筋混凝土造,88年4月12日,十二層,二層
RPPNMLRKJIGGFBP68EA,23,4.03,共同部份,鋼筋混凝土造,88年4月12日,十二層,
RPPNMLRKJIGGFBP68EA,23,4.65,共同部份,鋼筋混凝土造,88年4月12日,十二層,
RPPNMLRKJIGGFAP58EA,24,26.25,住家用,鋼筋混凝土造,86年5月15日,十六層,十層 花台
RPPNMLRKJIGGFAP58EA,24,4.24,共同部份,鋼筋混凝土造,86年5月15日,十六層,
RPPNMLRKJIGGFAP58EA,24,8.63,共同部份,鋼筋混凝土造,86年5月15日,十六層,
RPQNMLQKJIGGFCP78EA,38,89.47,住商用,加強磚造,73年1月22日,二層,一層 二層 騎樓
RPPOMLQKJIGGFAP58EA,25,42.10,住家用,鋼筋混凝土造,85年12月11日,七層,五層 陽台
RPPOMLQKJIGGFAP58EA,25,2.57,共有部份,鋼筋混凝土造,85年12月11日,七層,
RPPOMLQKJIGGFAP58EA,25,6.79,共有部份,鋼筋混凝土造,85年12月11日,七層,
RPRNMLRKJIGGFFP66EA,26,137.76,住家用,鋼筋混凝土造,84年6月28日,三層,一層 二層 三層 陽台
RPSNMLPKJIGGFFP09DA,10,201.02,住宅、樓梯間,鋼筋混凝土造,100年9月22日,二層,一層 二層 陽台 見其他登記事項
RPRNMLSKJIGGFAP88EA,38,113.37,住家用,加強磚造,72年7月2日,二層,一層 二層 騎樓 電梯樓梯間
RPQNMLSKJIGGFAP68DA,19,149.69,住家用,鋼筋混凝土造,91年10月28日,四層,一層 二層 三層 四層 陽台
RPPNMLSKJIGGFBP68DA,23,14.82,住家用,鋼筋混凝土造,88年4月12日,十二層,三層
RPPNMLSKJIGGFBP68DA,23,4.03,共同部份,鋼筋混凝土造,88年4月12日,十二層,
RPPNMLSKJIGGFBP68DA,23,4.65,共同部份,鋼筋混凝土造,88年4月12日,十二層,
RPQNMLSKJIGGFBP78DA,23,62.29,住家用,鋼筋混凝土造,88年4月12日,十二層,十二層 陽台
RPQNMLSKJIGGFBP78DA,23,15.54,共有部份,鋼筋混凝土造,88年4月12日,十二層,
RPQNMLSKJIGGFBP78DA,23,14.97,共有部份,鋼筋混凝土造,88年4月12日,十二層,
RPXNMLSKJIGGFAP86EA,23,29.23,住家用,鋼筋混凝土造,88年2月2日,十層,六層 陽台
RPXNMLSKJIGGFAP86EA,23,1.84,共有部份,鋼筋混凝土造,88年2月2日,十層,
RPXNMLSKJIGGFAP86EA,23,5.68,共有部份,鋼筋混凝土造,88年2月2日,十層,
RPXNMLSKJIGGFAP86EA,23,4.56,共有部份,鋼筋混凝土造,88年2月2日,十層,
RPUNMLRKJIGGFDP66DA,32,218.70,商業用,鋼筋混凝土造,78年6月10日,七層,一層 騎樓
RPUNMLRKJIGGFDP66DA,32,235.78,商業用,鋼筋混凝土造,78年6月10日,七層,二層 陽台
RPVNMLSKJIGGFAP66EA,26,85.90,住家用,鋼筋混凝土造,84年11月21日,九層,八層 陽台 花台
RPVNMLSKJIGGFAP66EA,26,17.08,共有部份,鋼筋混凝土造,84年11月21日,九層,
RPVNMLSKJIGGFAP66EA,26,9.03,共有部份,鋼筋混凝土造,84年11月21日,九層,
RPRNMLSKJIGGFDP09DA,27,103.94,住家用,鋼筋混凝土造,84年4月6日,十二層,五層 陽台
RPRNMLSKJIGGFDP09DA,27,28.48,共有部份,鋼筋混凝土造,84年4月6日,十二層,
RPRNMLSKJIGGFDP09DA,27,12.94,共有部份,鋼筋混凝土造,84年4月6日,十二層,
RPWNMLNLJIGGFBP09EA,23,81.28,住家用,鋼筋混凝土造,88年4月12日,十二層,十二層 陽台
RPWNMLNLJIGGFBP09EA,23,19.57,共有部份,鋼筋混凝土造,88年4月12日,十二層,
RPWNMLNLJIGGFBP09EA,23,18.59,共有部份,鋼筋混凝土造,88年4月12日,十二層,
RPPNMLOLJIGGFBP48EA,25,104.29,住家用,鋼筋混凝土造,86年4月20日,十三層,十層 陽台 花台
RPPNMLOLJIGGFBP48EA,25,37.06,共有部份,鋼筋混凝土造,86年4月20日,十三層,
RPUNMLSJJIGGFEP76DA,29,239.67,住家用,鋼筋混凝土造,82年4月29日,四層,一層 二層 三層 四層 陽台 電梯樓梯間
RPVNMLNLJIGGFBP98EA,23,81.28,住家用,鋼筋混凝土造,88年4月12日,十二層,十二層 陽台
RPVNMLNLJIGGFBP98EA,23,19.57,共有部份,鋼筋混凝土造,88年4月12日,十二層,
RPVNMLNLJIGGFBP98EA,23,18.59,共有部份,鋼筋混凝土造,88年4月12日,十二層,
RPPNMLOLJIGGFFP78DA,26,212.77,住家用,鋼筋混凝土造,85年1月11日,三層,一層 二層 三層 陽台 騎樓 電梯樓梯間
RPPNMLPLJIGGFEP78DA,96,8.55,住商用,磚造,14年8月10日,二層,一層 二層 騎樓
RPOOMLQLJIGGFAP58EA,40,93.44,住家用,加強磚造,70年6月18日,二層,一層 二層
RPSNMLOLJIGGFEP09EA,2,177.16,住家用,鋼筋混凝土造,109年4月28日,三層,一層 二層 三層 陽台
RPRNMLQLJIGGFAP78EA,27,177.60,住家用,鋼筋混凝土造,83年6月17日,四層,一層 二層 三層 四層 陽台 電梯樓梯間
RPTNMLPLJIGGFAP88EA,15,179.46,住家用,鋼筋混凝土造,95年10月15日,三層,一層 二層 三層 電梯樓梯間 見其他登記事項
RPTNMLOLJIGGFCP88DA,20,88.20,住家用,加強磚造,91年1月10日,一層,一層
RPPOMLTKJIGGFAP78DA,40,159.79,住家用,加強磚造,70年7月3日,二層,一層 二層
RPVNMLOLJIGGFAP88DA,,177.26,住宅、樓梯間,鋼筋混凝土造,110年5月30日,三層,一層 二層 三層 陽台 見其他登記事項
RPPNMLSLJIGGFCP88DA,2,124.68,住家用,鋼筋混凝土造,108年7月23日,三層,一層 二層 三層 陽台
RPUNMLPLJIGGFAP88DA,27,88.75,住家用,鋼筋混凝土造,83年11月15日,十二層,三層 陽台 花台
RPUNMLPLJIGGFAP88DA,27,14.32,共有部份,鋼筋混凝土造,83年11月15日,十二層,
RPUNMLPLJIGGFAP88DA,27,16.07,共有部份,鋼筋混凝土造,83年11月15日,十二層,
RPSNMLLKJIGGFBP28DA,2,197.64,住宅、樓梯間,鋼筋混凝土造,109年4月27日,三層,一層 二層 三層 陽台 見其他登記事項
RPTNMLQLJIGGFDP66EA,27,47.73,住家用,鋼筋混凝土造,84年4月6日,十二層,九層 陽台
RPTNMLQLJIGGFDP66EA,27,2.11,共有部份,鋼筋混凝土造,84年4月6日,十二層,
RPTNMLQLJIGGFDP66EA,27,6.92,共有部份,鋼筋混凝土造,84年4月6日,十二層,
RPPNMLQLJIGGFBP68EA,1,171.08,住宅、樓梯間,鋼筋混凝土造,110年4月28日,三層,一層 二層 三層 陽台 見其他登記事項
RPOOMLQLJIGGFEP88DA,29,190.56,住家用,鋼筋混凝土造,81年10月18日,四層,一層 二層 三層 四層 陽台 平台
RPUNMLTLJIGGFCP96EA,2,203.99,住宅、停車空間、樓梯間,鋼筋混凝土造,108年6月26日,三層,一層 二層 三層 陽台 見其他登記事項
RPPNMLTLJIGGFAP88EA,27,81.22,住家用,鋼筋混凝土造,84年1月25日,八層,七層 陽台
