編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTNMLTJQHHGFBQ27DA,24,179.93,住家用,鋼筋混凝土加強磚造,87年5月14日,三層,一層 二層 三層 電梯樓梯間
RPWNMLKKQHHGFCQ96EA,20,99.84,集合住宅,鋼筋混凝土造,91年7月25日,五層,三層 陽台 雨遮
RPWNMLKKQHHGFCQ96EA,20,11.69,梯間、機械室、水箱,鋼筋混凝土造,91年7月25日,五層,
RPWNMLKKQHHGFCQ96EA,20,.68,蓄水池,鋼筋混凝土造,91年7月25日,五層,
RPPNMLKKQHHGFDQ88DA,23,88.55,集合住宅,鋼筋混凝土造,88年5月31日,五層,三層 陽台
RPPNMLKKQHHGFDQ88DA,23,10.59,樓梯間、機械室、水箱,鋼筋混凝土造,88年5月31日,五層,
RPPNMLKKQHHGFDQ88DA,23,.80,蓄水池,鋼筋混凝土造,88年5月31日,一層,
RPTNMLSKQHHGFCQ37DA,45,65.54,住家用,木磚造,66年5月20日,一層,一層
RPQNMLRKQHHGFDQ07DA,34,111.40,住家用,鋼筋混凝土造,77年6月14日,三層,一層 二層 三層
RPUNMLSKQHHGFCQ47DA,42,100.02,住家用,鋼筋混凝土加強磚造,70年2月10日,二層,一層 二層 騎樓 電梯樓梯間
RPRNMLTKQHHGFEQ57EA,40,105.68,住家用,加強磚造,71年3月15日,二層,一層 二層 騎樓 電梯樓梯間
RPXOMLLKQHHGFDQ27DA,41,128.42,住家用,鋼筋混凝土加強磚造,70年12月29日,三層,一層 二層 三層 騎樓
RPPOMLNLQHHGFDQ76DA,29,10.91,梯間,鋼筋混凝土造,82年10月6日,九層,
RPPOMLNLQHHGFDQ76DA,29,.31,避難室、停車場,鋼筋混凝土造,82年10月6日,9,
RPPOMLNLQHHGFDQ76DA,29,13.34,避難室、停車場,鋼筋混凝土造,82年10月6日,9,
RPPOMLNLQHHGFDQ76DA,29,2.01,儲藏室,鋼筋混凝土造,82年10月6日,九層,地下層
RPPOMLNLQHHGFDQ76DA,29,86.01,集合住宅,鋼筋混凝土造,82年10月6日,九層,七層 陽台 花台
RPSNMLPLQHHGFCQ07DA,,176.24,住宅、大門,鋼筋混凝土造,111年6月10日,二層,一層 二層 見其他登記事項
RPQNMLNLQHHGFEQ86DA,29,118.55,住家用,鋼筋混凝土造,82年4月1日,十八層,十二層 陽台
RPQNMLNLQHHGFEQ86DA,29,19.59,梯間,鋼筋混凝土造,82年4月1日,十八層,
RPQNMLNLQHHGFEQ86DA,29,5.61,守衛室．健身房．游泳池．防空避難室兼停車場,鋼筋混凝土造,82年4月1日,,
RPVNMLPLQHHGFCQ37DA,14,67.17,住宅、車庫,鋼筋混凝土造,97年7月10日,二層,一層 二層 見其他登記事項
RPQNMLSLQHHGFBQ07DA,43,170.06,住商用,ＲＣ磚造、木造,68年2月13日,四層,一層 二層 三層 四層
RPSNMLPLQHHGFDQ17DA,5,105.86,集合住宅,鋼筋混凝土造,106年4月21日,十六層,十二層 陽台 雨遮
RPSNMLPLQHHGFDQ17DA,5,16.79,本共有之項目有公共服務空間、管委會使用空間、防災中心、大廳、迴廊、頂蓋型開放空間、車道、機車停車空間、台電配電室﹝一﹞﹝二﹞﹝三﹞、排風機房、守衛室、垃圾儲藏室、垃圾車暫停區、緊急發電機室、泳池機房、泳池水箱、公共水箱、雨水蓄留機房、儲藏室、消防泵浦、汙水機房、採光井﹝上方投影﹞、電信室、地下一層車位﹝２３１、２３２﹞等２６項　,鋼筋混凝土造,106年4月21日,十六層,
RPSNMLPLQHHGFDQ17DA,5,29.74,本共有之項目有梯廳、梯廳兼排煙室、排煙室、Ｂ棟水箱、水錶室、電錶室、垃圾暫存、樓梯間、電梯機房、水箱、消防水箱等１１項。,鋼筋混凝土造,106年4月21日,十六層,
RPSNMLPLQHHGFDQ17DA,5,29.87,本共有之項目有車道、防空避難室兼停車空間、停車空間等３項,鋼筋混凝土造,106年4月21日,十六層,
RPVNMLQLQHHGFDQ57DA,18,86.55,店舖,鋼筋混凝土造,93年8月3日,五層,一層 陽台
RPVNMLQLQHHGFDQ57DA,18,6.69,樓梯間、機房,鋼筋混凝土造,93年8月3日,五層,
RPVNMLQLQHHGFDQ57DA,18,4.07,車道、停車空間,鋼筋混凝土造,93年8月3日,五層,
RPVNMLQLQHHGFDQ57DA,18,1.00,停車空間,鋼筋混凝土造,93年8月3日,五層,
RPQNMLKMQHHGFDQ56DA,33,85.32,住家用,鋼筋混凝土加強磚造,78年2月17日,二層,一層 二層
