編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLTJQHHGFBG58EA,6,292.15,農舍,鋼筋混凝土造,105年4月27日,二層,一層 二層 陽台
RPQOMLMJQHHGFBG97DA,25,20.54,住家用,鋼筋混凝土造,86年2月24日,五層,五層 陽台
RPQOMLMJQHHGFBG97DA,25,6.84,共有部份,鋼筋混凝土造,86年2月24日,五層,
RPXOMLQKQHHGFBG56DA,8,26.01,集合住宅,鋼筋混凝土造,103年7月1日,六層,三層 陽台
RPXOMLQKQHHGFBG56DA,8,4.75,本件共有部分之項目：為門廊等１項,鋼筋混凝土造,103年7月1日,六層,
RPXOMLQKQHHGFBG56DA,8,12.83,本件共有部分之項目：為停車空間、電梯間、電梯機房、樓梯間、水箱等５項,鋼筋混凝土造,103年7月1日,六層,
RPXNMLMKQHHGFAG58DA,38,70.10,住家用,鋼筋混凝土加強磚造,73年10月30日,一層,一層 騎樓
RPOPMLPKQHHGFAG28EA,6,273.05,停車場、集合住宅,鋼筋混凝土造,105年12月7日,四層,一層 二層 三層 四層 陽台 雨遮 見其他登記事項
RPOPMLPKQHHGFAG28EA,6,6.06,本共有部分之項目有：機電設備１項,鋼筋混凝土造,105年12月7日,,
RPVNMLTKQHHGFBG56DA,,49.51,集合住宅,鋼筋混凝土造,111年5月12日,五層,四層 陽台
RPVNMLTKQHHGFBG56DA,,14.14,本共有部分項目：停車空間、樓梯間等２項。,鋼筋混凝土造,111年5月12日,五層,
RPRNMLKKQHHGFAG77DA,41,128.52,住家用,加強磚造,70年7月27日,二層,一層 二層 騎樓
RPPNMLSKQHHGFBG48DA,3,176.52,住宅、機車停車空間,鋼筋混凝土造,108年5月14日,三層,一層 二層 三層 陽台
RPUNMLKKQHHGFAG08DA,7,166.74,住家用,鋼筋混凝土造,104年4月16日,三層,一層 二層 三層 陽台
RPUNMLMLQHHGFBG48DA,14,36.34,辦公室,鋼筋混凝土造,97年12月31日,十三層,五層 見其他登記事項
RPUNMLMLQHHGFBG48DA,14,20.46,共有部份,鋼筋混凝土造,97年12月31日,十三層,
RPUNMLMLQHHGFBG48DA,14,6.34,共有部份,鋼筋混凝土造,97年12月31日,十三層,
RPVNMLPKQHHGFAG68DA,32,155.99,住家用,鋼筋混凝土造,79年10月30日,四層,一層 二層 三層 四層
RPQNMLNLQHHGFAG18EA,15,95.95,住家用,鋼筋混凝土造,96年7月5日,十四層,九層 陽台
RPQNMLNLQHHGFAG18EA,15,12.31,梯間．通道．水箱．機械室,鋼筋混凝土造,96年7月5日,十四層,
RPQNMLNLQHHGFAG18EA,15,4.23,社區活動室,鋼筋混凝土造,96年7月5日,十四層,一層 二層 陽台 騎樓 夾層
RPQNMLNLQHHGFAG18EA,15,.63,梯間．通道．水箱．機械室,鋼筋混凝土造,96年7月5日,十四層,
RPQNMLNLQHHGFAG18EA,15,37.98,防空避難室．停車空間．社區活動室,鋼筋混凝土造,96年7月5日,十四層,
RPQNMLNLQHHGFAG18EA,15,1.13,防空避難室．停車空間．社區活動室,鋼筋混凝土造,96年7月5日,十四層,
RPROMLLKQHHGFAG97DA,7,307.14,住家用,鋼筋混凝土造,104年10月23日,三層,一層 二層 三層 陽台
RPPNMLNKQHHGFAG87DA,28,93.46,住家用,鋼筋混凝土造,83年12月21日,五層,二層 陽台
RPPNMLNKQHHGFAG87DA,28,11.72,共同使用部份．梯間,鋼筋混凝土造,83年12月21日,五層,
RPPNMLKLQHHGFBG77DA,9,180.25,住家用,鋼筋混凝土造,103年1月3日,三層,一層 二層 三層 陽台
RPXNMLPLQHHGFAG98DA,25,41.88,住家用,鋼筋混凝土造,86年4月1日,十三層,六層 陽台
RPXNMLPLQHHGFAG98DA,25,1.95,梯間、共同使用部份,鋼筋混凝土造,86年4月1日,十三層,
RPXNMLPLQHHGFAG98DA,25,5.19,梯間、共同使用部份,鋼筋混凝土造,86年4月1日,十三層,
RPXNMLPLQHHGFAG98DA,25,4.04,停車場、蓄水池、發電機室、電氣室、消防□浦室、車道、台電配電室、電信室、活動中心、共同使用部份,鋼筋混凝土造,86年4月1日,十三層,
RPXNMLPLQHHGFAG98DA,25,1.82,防空避難室兼停車場通道、共同使用部份,鋼筋混凝土造,86年4月1日,十三層,
RPPPMLMLQHHGFBG18DA,29,35.06,住家用,鋼筋混凝土造,82年7月8日,七層,三層 陽台
RPPPMLMLQHHGFBG18DA,29,17.55,共有部份,鋼筋混凝土造,82年7月8日,七層,
RPQPMLMLQHHGFBG28DA,23,28.02,住家用,鋼筋混凝土造,88年7月9日,八層,二層 陽台
RPQPMLMLQHHGFBG28DA,23,12.96,共有部份,鋼筋混凝土造,88年7月9日,八層,
