編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPOMLLJQHHGFAI87DA,13,397.19,住家用,鋼筋混凝土構造,98年3月12日,一層,一層 陽台
RPTOMLKKQHHGFAI28DA,,206.44,住宅、樓梯間,鋼筋混凝土構造,111年6月28日,三層,一層 二層 三層 陽台 見其他登記事項
RPRNMLNJQHHGFAI18DA,26,33.96,住家用,鋼筋混凝土造,85年3月11日,二十層,四層 陽台
RPRNMLNJQHHGFAI18DA,26,16.57,共有部份,鋼筋混凝土造,85年3月11日,二十層,
RPROMLKKQHHGFAI08DA,,200.48,住宅、樓梯間,鋼筋混凝土構造,111年6月28日,三層,一層 二層 三層 陽台 見其他登記事項
RPOPMLLKQHHGFAI97DA,51,78.11,住家用,鋼筋混凝土加強磚造,60年10月10日,二層,一層 二層
RPSOMLKKQHHGFAI18DA,,212.79,住宅、樓梯間,鋼筋混凝土構造,111年6月28日,三層,一層 二層 三層 陽台 見其他登記事項
RPQOMLQKQHHGFAI58DA,41,84.95,住家用,鋼筋混凝土加強磚造,70年2月21日,二層,一層 二層 電梯樓梯間 夾層
RPVNMLTKQHHGFAI66DA,45,86.40,住家用,鋼筋混凝土加強磚造,66年3月9日,二層,一層 二層
RPQOMLPKQHHGFAI48DA,29,12.94,共有部份,鋼筋混凝土造,82年3月17日,八層,
RPQOMLPKQHHGFAI48DA,29,30.20,住家用,鋼筋混凝土造,82年3月17日,八層,七層
RPUOMLKKQHHGFAI38DA,,205.26,住宅、樓梯間,鋼筋混凝土構造,111年6月28日,三層,一層 二層 三層 陽台 見其他登記事項
RPSNMLTKQHHGFAI09EA,6,91.22,集合住宅,鋼筋混凝土構造,105年5月10日,十四層,十層 陽台 雨遮
RPSNMLTKQHHGFAI09EA,6,29.54,本共有部分之項目有停車空間、消防機房、排風機房、排煙室、機房、電錶室、樓梯間、防空避難室兼停車空間、水箱、台電受電室、緊急發電機房、電信室、外廊管委會使用空間、門廳等１４項,鋼筋混凝土構造,105年5月10日,十四層,
RPSNMLTKQHHGFAI09EA,6,25.97,本共有部份之項目計有：梯廳兼排煙室、樓梯間、水箱、水錶室、電梯機房等五項。,鋼筋混凝土構造,105年5月10日,十四層,
RPRPMLSKQHHGFAI98DA,49,93.37,住家用,鋼筋混凝土加強磚造,62年4月10日,二層,一層 二層 騎樓 電梯樓梯間
RPWNMLMLQHHGFAI88EA,29,13.52,共有部份,鋼筋混凝土造,82年6月9日,十六層,
RPWNMLMLQHHGFAI88EA,29,20.86,共有部份,鋼筋混凝土造,82年6月9日,十六層,
RPWNMLMLQHHGFAI88EA,29,82.74,住家用,鋼筋混凝土造,82年6月9日,十六層,十三層 陽台
RPQOMLMLQHHGFAI28DA,32,16.83,住房、廠房,鋼骨造,79年3月19日,一層,一層
RPQOMLMLQHHGFAI28DA,1,45.08,住家用,鋼骨構造,110年7月6日,一層,一層
RPVOMLNLQHHGFAI88DA,31,29.19,住家用,鋼筋混凝土造,80年6月26日,六層,三層
RPVOMLNLQHHGFAI88DA,31,12.32,共有部份,鋼筋混凝土造,80年6月26日,六層,
RPOOMLOLQHHGFAI28DA,34,19.25,住家用,鋼筋混凝土造,78年2月3日,七層,二層 陽台
RPOOMLOLQHHGFAI28DA,34,9.06,共有部份,鋼筋混凝土造,78年2月3日,七層,
RPXNMLPLQHHGFAI56DA,29,82.31,住家用,鋼筋混凝土造,82年11月17日,七層,二層 陽台 花台
RPXNMLPLQHHGFAI56DA,29,10.51,共有部份,鋼筋混凝土造,82年11月17日,七層,
RPXNMLPLQHHGFAI56DA,29,12.49,共有部份,鋼筋混凝土造,82年11月17日,七層,
RPROMLOLQHHGFAI58DA,29,4.18,共有部份,鋼筋混凝土造,82年6月9日,十二層,
RPROMLOLQHHGFAI58DA,29,6.45,共有部份,鋼筋混凝土造,82年6月9日,十二層,
RPROMLOLQHHGFAI58DA,29,22.29,住家用,鋼筋混凝土造,82年6月9日,十二層,八層 陽台
RPSNMLSKQHHGFAI88DA,26,108.51,住家用,鋼筋混凝土造,85年2月14日,十二層,五層 陽台 花台
RPSNMLSKQHHGFAI88DA,26,51.76,共有部份,鋼筋混凝土造,85年2月14日,十二層,
RPVNMLKKQHHGFAI38DA,38,102.75,住家用,鋼筋混凝土造,73年6月23日,五層,二層
RPVNMLKKQHHGFAI38DA,38,7.67,共有部份,鋼筋混凝土造,73年6月23日,五層,
RPSNMLOLQHHGFAI58DA,30,30.31,共有部份,鋼筋混凝土造,82年1月12日,八層,
RPSNMLOLQHHGFAI58DA,30,81.14,住家用,鋼筋混凝土造,82年1月12日,八層,三層 陽台
RPQNMLTLQHHGFAI88DA,37,5.74,共有部份,鋼筋混凝土造,74年9月13日,五層,
RPQNMLTLQHHGFAI88DA,37,7.67,共有部份,鋼筋混凝土造,74年9月13日,五層,
RPQNMLTLQHHGFAI88DA,37,65.53,住家用,鋼筋混凝土造,74年9月13日,五層,二層 陽台
RPUOMLTLQHHGFAI76DA,34,22.60,住家用,鋼筋混凝土造,78年2月3日,七層,二層 陽台
RPUOMLTLQHHGFAI76DA,34,11.32,共有部份,鋼筋混凝土造,78年2月3日,七層,
RPUNMLTLQHHGFAI66DA,28,100.54,住家用,鋼筋混凝土造,83年6月6日,十層,九層 陽台
RPUNMLTLQHHGFAI66DA,28,15.89,共有部份,鋼筋混凝土造,83年6月6日,十層,
RPUNMLTLQHHGFAI66DA,28,4.91,共有部份,鋼筋混凝土造,83年6月6日,十層,
RPVNMLTLQHHGFAI76DA,28,38.00,住家用,鋼筋混凝土造,83年5月30日,十二層,十二層 陽台
RPVNMLTLQHHGFAI76DA,28,12.15,共有部份,鋼筋混凝土造,83年5月30日,十二層,
RPPNMLTLQHHGFAI78DA,30,88.67,住家用,鋼筋混凝土造,81年10月6日,七層,四層 陽台 花台
RPPNMLTLQHHGFAI78DA,30,13.92,共有部份,鋼筋混凝土造,81年10月6日,七層,
RPPNMLTLQHHGFAI78DA,30,24.11,停車場、避難室,鋼筋混凝土造,81年10月6日,七層,地下層
RPPNMLTLQHHGFAI78DA,30,3.93,,鋼筋混凝土造,81年10月6日,七層,
RPPNMLTLQHHGFAI78DA,30,.00,,鋼筋混凝土造,81年10月6日,七層,
RPOOMLKMQHHGFAI97DA,32,8.84,共有部份,鋼筋混凝土造,79年10月13日,七層,
RPOOMLKMQHHGFAI97DA,32,29.93,住家用,鋼筋混凝土造,79年10月23日,七層,五層
RPOOMLKMQHHGFAI97DA,32,5.32,共有部份,鋼筋混凝土造,79年10月23日,七層,
RPQNMLLJRHHGFAI97DA,18,115.54,住家用,鋼筋混凝土造,93年11月3日,十四層,八層 陽台
RPQNMLLJRHHGFAI97DA,18,72.35,共有部份,鋼筋混凝土造,93年11月3日,十四層,
RPXNMLLMQHHGFAI88DA,27,24.42,住家用,鋼筋混凝土造,84年10月4日,十一層,四層
RPXNMLLMQHHGFAI88DA,27,4.70,共有部份,鋼筋混凝土造,84年10月4日,十一層,
RPXNMLLMQHHGFAI88DA,27,3.34,共有部份,鋼筋混凝土造,84年10月4日,十一層,
RPPNMLLJRHHGFAI87DA,28,10.35,共有部份,鋼筋混凝土造,83年5月25日,十二層,
RPPNMLLJRHHGFAI87DA,28,54.76,住家用,鋼筋混凝土造,83年5月25日,十二層,四層 陽台
RPSNMLLJRHHGFAI18DA,17,166.08,住宅、梯間,鋼筋混凝土造,94年7月14日,三層,一層 二層 三層 陽台 雨遮 見其他登記事項
RPPNMLRLQHHGFAI58DA,29,88.43,住家用,鋼筋混凝土造,82年11月25日,六層,三層 陽台
RPPNMLRLQHHGFAI58DA,29,13.18,共有部份,鋼筋混凝土造,82年11月25日,六層,
RPPNMLRLQHHGFAI58DA,29,18.97,共有部份,鋼筋混凝土造,82年11月25日,六層,
RPQPMLSKQHHGFAI88DA,24,91.71,住家用,鋼筋混凝土造,87年2月26日,十二層,九層 陽台
RPQPMLSKQHHGFAI88DA,24,16.53,共有部份,鋼筋混凝土造,87年2月26日,十二層,
RPQPMLSKQHHGFAI88DA,24,15.41,共有部份,鋼筋混凝土造,87年2月26日,十二層,
RPXNMLLJRHHGFAI68DA,49,71.88,住家用,木造,62年12月21日,二層,一層 二層
RPXNMLLJRHHGFAI68DA,49,71.88,住家用,木造,62年12月21日,二層,一層 二層
RPXNMLLJRHHGFAI68DA,49,71.88,住家用,木造,62年12月21日,二層,一層 二層
RPXNMLMJRHHGFAI78DA,29,13.60,共有部份,鋼筋混凝土造,82年10月12日,七層,
RPXNMLMJRHHGFAI78DA,29,23.02,住家用,鋼筋混凝土造,82年10月12日,七層,四層 花台
RPPOMLLJRHHGFAI97DA,37,105.17,住家用,鋼筋混凝土造,74年12月14日,四層,三層
RPROMLLJRHHGFAI18DA,,278.26,住家用,鋼筋混凝土構造,111年3月22日,四層,一層 二層 三層 四層 陽台
RPPOMLLJRHHGFAI97DA,37,6.64,共有部份,鋼筋混凝土造,74年12月14日,四層,
RPPOMLLJRHHGFAI97DA,37,3.29,共有部份,鋼筋混凝土造,74年12月14日,四層,
RPPOMLLJRHHGFAI97DA,37,2.82,共有部份,鋼筋混凝土造,74年12月14日,四層,
