編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXNMLPKQHHGFAP27EA,26,156.02,住宅、樓梯間,鋼筋混凝土造,85年10月3日,三層,一層 二層 三層 陽台 屋頂突出物
RPUNMLQKQHHGFAP07EA,27,170.10,住家用,鋼筋混凝土造,84年3月8日,三層,一層 二層 三層 陽台 電梯樓梯間
RPUOMLOJQHHGFAP76DA,30,39.29,住家用,鋼筋混凝土造,81年8月26日,六層,五層 陽台
RPUOMLOJQHHGFAP76DA,30,6.77,共有部份,鋼筋混凝土造,81年8月26日,六層,
RPQNMLPKQHHGFAP09DA,24,26.14,住家用,鋼筋混凝土造,88年2月2日,十層,七層 陽台
RPUOMLOJQHHGFAP76DA,30,8.93,,鋼筋混凝土造,81年8月26日,六層,
RPQNMLPKQHHGFAP09DA,24,1.63,共有部份,鋼筋混凝土造,88年2月2日,十層,
RPQNMLPKQHHGFAP09DA,24,5.02,共有部份,鋼筋混凝土造,88年2月2日,十層,
RPQNMLPKQHHGFAP09DA,24,4.08,共有部份,鋼筋混凝土造,88年2月2日,十層,
RPUNMLRKQHHGFBP17DA,27,25.28,住家用,鋼筋混凝土造,84年7月10日,十三層,十二層 陽台
RPUNMLRKQHHGFBP17DA,27,8.11,共有部份,鋼筋混凝土造,84年7月10日,十三層,
RPPNMLKLQHHGFAP58DA,25,82.12,住家用,鋼筋混凝土造,86年5月15日,十六層,八層 陽台 花台
RPPNMLKLQHHGFAP58DA,25,30.67,共有部份,鋼筋混凝土造,86年5月15日,十六層,
RPPNMLKLQHHGFAP58DA,25,16.05,共有部份,鋼筋混凝土造,86年5月15日,十六層,
RPVOMLRKQHHGFAP27DA,28,98.25,住家用,鋼筋混凝土造,83年11月20日,十四層,二層 陽台 花台
RPVOMLRKQHHGFAP27DA,28,11.53,共有部份,鋼筋混凝土造,83年11月20日,十四層,
RPVOMLRKQHHGFAP27DA,28,29.29,共有部份,鋼筋混凝土造,83年11月20日,十四層,
RPQOMLMLQHHGFDP66DA,1,178.56,住家用,鋼筋混凝土造,110年10月18日,三層,一層 二層 三層 陽台
RPWNMLSKQHHGFAP37DA,47,102.51,住家用,加強磚造,64年12月28日,二層,一層 二層
RPSNMLOLQHHGFCP96EA,25,183.83,住家用,鋼筋混凝土造,86年10月19日,三層,一層 二層 三層 電梯樓梯間
