編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLKKQHHGFAV09DA,27,13.56,避難室．樓梯間．走道（共同使用部份）,鋼筋混凝土結構造,84年10月4日,十二層,
RPPNMLKKQHHGFAV09DA,27,25.68,集合住宅,鋼筋混凝土結構造,84年10月4日,十二層,七層
RPPNMLOJQHHGFDV07DA,27,3.29,樓梯．電梯．機械房．水箱．清水池．走道．陽台．屋頂突出物,鋼筋混凝土造,84年7月14日,八層,
RPPNMLOJQHHGFDV07DA,27,15.44,套房,鋼筋混凝土造,84年7月14日,八層,二層 見其他登記事項
RPQNMLKKQHHGFDV86DA,27,6.94,樓梯．電梯．機械房．水箱．清水池．走道．陽台．屋頂突出物,鋼筋混凝土造,84年7月14日,八層,
RPQNMLKKQHHGFDV86DA,27,30.45,套房,鋼筋混凝土造,84年7月14日,八層,七層 見其他登記事項
RPQNMLTJQHHGFDV67DA,24,35.30,商業用,鋼筋混凝土造,87年3月6日,十五層,十層 陽台
RPQNMLTJQHHGFDV67DA,24,1.12,機房、樓梯,鋼筋混凝土造,87年3月6日,十五層,
RPQNMLTJQHHGFDV67DA,24,7.21,梯間、通道,鋼筋混凝土造,87年3月6日,十五層,
RPQNMLTJQHHGFDV67DA,24,5.57,通道、活動室、樓梯間、門廳、車道、辦公室,鋼筋混凝土造,87年3月6日,十層,
RPPNMLNJQHHGFDV96DA,24,35.30,商業用,鋼筋混凝土造,87年3月6日,十五層,十一層 陽台
RPPNMLNJQHHGFDV96DA,24,1.12,機房、樓梯,鋼筋混凝土造,87年3月6日,十五層,
RPPNMLNJQHHGFDV96DA,24,7.21,梯間、通道,鋼筋混凝土造,87年3月6日,十五層,
RPPNMLNJQHHGFDV96DA,24,5.57,通道、活動室、樓梯間、門廳、車道、辦公室,鋼筋混凝土造,87年3月6日,十層,
RPRNMLLKQHHGFAV76DA,27,80.58,住家用,鋼筋混凝土造,84年2月16日,八層,三層 陽台
RPRNMLLKQHHGFAV76DA,27,8.22,樓梯．騎樓（共同使用）,鋼筋混凝土造,84年2月16日,八層,
