編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPOOMLRKQHHGFCJ88EA,20,405.84,住家用,鋼筋混凝土造,91年3月22日,三層,一層 二層 三層 陽台 雨遮 地下一層
RPRNMLLKQHHGFDJ48DA,18,17.28,住宅．機電設備空間,鋼筋混凝土造,93年5月15日,七層,三層
RPRNMLLKQHHGFDJ48DA,18,6.72,防空避難室．停車空間,鋼筋混凝土造,93年5月15日,七層,
RPRNMLLKQHHGFDJ48DA,18,3.70,梯間,鋼筋混凝土造,93年5月15日,七層,
RPRNMLLKQHHGFDJ48DA,18,2.27,走道,鋼筋混凝土造,93年5月15日,七層,
RPTNMLMLQHHGFBJ78EA,,129.48,住家用,加強磚造,,二層,一層 二層
RPQNMLMLQHHGFBJ38DA,17,23.30,商業用,鋼筋混凝土造,94年2月15日,七層,二層 陽台
RPQNMLMLQHHGFBJ38DA,17,12.37,共有部分,鋼筋混凝土造,94年2月15日,八層,
RPWNMLTKQHHGFCJ07DA,,107.00,住家用,加強磚造,,二層,一層 二層
RPPNMLRJQHHGFCJ68DA,28,182.72,住家用,鋼筋混凝土造,83年6月29日,四層,一層 二層 三層 四層 陽台 平台
RPPNMLRJQHHGFCJ68DA,28,4.66,活動中心,鋼筋混凝土造,83年6月29日,三層,一層 二層 三層 地下層 見其他登記事項
RPPNMLRJQHHGFCJ68DA,28,.32,守衛室,鋼筋混凝土造,83年6月29日,二層,一層 二層
RPPNMLPLQHHGFDJ88EA,,161.98,住家用,加強磚造,,二層,一層 二層
RPVNMLTKQHHGFDJ07DA,17,171.69,停車空間．住宅,鋼筋混凝土造,94年6月20日,三層,一層 二層 三層 陽台
RPXNMLMLQHHGFDJ66DA,14,60.76,集合住宅,鋼筋混凝土造,97年12月26日,七層,二層 陽台 雨遮
RPXNMLMLQHHGFDJ66DA,14,10.53,樓梯間．水箱．機房,鋼筋混凝土造,97年12月26日,七層,
RPXNMLMLQHHGFDJ66DA,14,10.61,停車空間,鋼筋混凝土造,97年12月26日,七層,
RPXNMLQLQHHGFDJ17EA,29,201.36,住家用,鋼筋混凝土造,83年1月6日,四層,一層 二層 三層 四層 陽台 平台
RPVNMLQLQHHGFDJ96EA,24,241.49,住家用,鋼筋混凝土造,87年4月20日,三層,一層 二層 三層 陽台 屋頂突出物
RPWNMLQLQHHGFDJ07EA,29,201.36,住家用,鋼筋混凝土造,83年1月6日,四層,一層 二層 三層 四層 陽台 平台
RPOUMLOLQHHGFBJ09DA,10,90.76,住家用,鋼筋混凝土造,101年5月31日,十三層,十一層 陽台 雨遮
