編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPOOMLQLJHGGFAT78DA,38,51.16,住家用,鋼筋混凝土造,72年6月27日,三層,一層 二層 三層
RPOOMLQLJHGGFAT78DA,38,51.16,住家用,鋼筋混凝土造,72年6月27日,三層,一層 二層 三層
RPROMLSJLHGGFAT66DA,1,88.14,住家用,鋼筋混凝土造,109年5月20日,三層,一層 二層 三層 陽台
RPROMLSJLHGGFAT66DA,1,88.14,住家用,鋼筋混凝土造,109年5月20日,三層,一層 二層 三層 陽台
RPPOMLSJLHGGFCT66DA,41,97.80,住商用,加強磚造,69年7月4日,二層,一層 二層 騎樓
RPPOMLTJLHGGFAT56DA,38,96.00,住商用,加強磚造,72年7月8日,二層,一層 二層
RPUNMLSJLHGGFDT17DA,35,177.98,農舍,加強磚造,74年8月15日,二層,一層 二層 屋頂突出物
RPUNMLTJLHGGFDT27DA,6,339.90,住家用,鋼筋混凝土構造,103年11月10日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPWOMLTJLHGGFAT27DA,39,76.66,住家用,鋼筋混凝土造,71年8月10日,五層,五層
RPWOMLTJLHGGFAT27DA,39,12.09,共有部份,鋼筋混凝土造,71年8月10日,五層,
RPVNMLSJLHGGFET37DA,25,46.82,住家用,鋼筋混凝土造,84年7月10日,四層,一層
RPVNMLSJLHGGFET37DA,25,36.86,共有部份,鋼筋混凝土造,84年7月10日,四層,
RPQPMLTJLHGGFAT86EA,27,97.33,,鋼筋混凝土造,82年10月9日,三層,一層 二層 三層
RPRPMLTJLHGGFAT96EA,25,200.18,住商用,鋼筋混凝土造,84年12月5日,四層,一層 二層 三層 四層 陽台 花台 地下層
RPRPMLTJLHGGFAT96EA,25,17.45,停車空間，機械室，走道，儲藏室，台電配電室。,鋼筋混凝土造,84年12月5日,四層,
RPUPMLTJLHGGFAT27EA,,121.36,住商用,鋼筋混凝土加強磚造,,二層,一層 二層 騎樓
RPSNMLNLKHGGFCT56EA,28,242.76,住商用,鋼筋混凝土造,82年3月5日,四層,一層 二層 三層 四層 陽台 屋頂突出物 騎樓
RPOOMLKKLHGGFDT68EA,28,153.40,住家用,鋼筋混凝土造,81年8月26日,四層,一層 二層 三層 四層
RPTNMLKKLHGGFDT09EA,14,213.08,住家用,鋼筋混凝土造,96年7月25日,三層,一層 二層 三層 陽台
RPOOMLKKLHGGFAT38EA,52,39.02,住家用,磚造,58年5月30日,一層,一層
RPWPMLTJLHGGFAT37DA,37,80.78,住家用,鋼筋混凝土造,72年11月16日,五層,二層
RPWPMLTJLHGGFAT37DA,37,21.30,地下室、樓梯,鋼筋混凝土造,72年11月16日,五層,
RPXNMLSJLHGGFCT37DA,6,106.16,住宅、梯間,鋼筋混凝土構造,103年11月12日,三層,一層 二層 三層 陽台 見其他登記事項
RPOOMLTJLHGGFCT66DA,36,109.64,住商用,加強磚造,74年1月4日,二層,一層 二層 騎樓
RPXNMLSJLHGGFCT37DA,6,106.16,住宅、梯間,鋼筋混凝土構造,103年11月12日,三層,一層 二層 三層 陽台 見其他登記事項
RPROMLSJLHGGFDT96DA,,64.10,集合住宅,鋼筋混凝土構造,109年11月2日,七層,二層 陽台
RPROMLSJLHGGFDT96DA,,42.43,本共有部分之項目有管理委員會使用空間、梯廳、梯間、停車空間、消防機械室兼發電機室、電信室、電梯機械室等７項,鋼筋混凝土構造,109年11月2日,七層,
RPPNMLKKLHGGFAT28DA,16,200.18,住商用,鋼筋混凝土造,93年11月24日,四層,一層 二層 三層 四層 陽台 騎樓
RPPNMLSLKHGGFBT56DA,26,88.46,住家用,鋼筋混凝土造,83年8月10日,三層,一層 二層 三層 陽台 屋頂突出物
RPPNMLSLKHGGFBT56DA,26,88.46,住家用,鋼筋混凝土造,83年8月10日,三層,一層 二層 三層 陽台 屋頂突出物
RPQNMLKKLHGGFAT38DA,40,105.30,住家用,加強磚造,69年10月7日,二層,一層 二層
RPUOMLMJLHGGFCT56DA,27,84.88,住商用,鋼筋混凝土造,83年1月15日,三層,一層 二層 三層 陽台 屋頂突出物
RPUOMLMJLHGGFCT56DA,27,84.88,住商用,鋼筋混凝土造,83年1月15日,三層,一層 二層 三層 陽台 屋頂突出物
RPPNMLTJKHGGFBT09DA,25,142.42,住家用,鋼筋混凝土造,84年7月22日,三層,一層 二層 三層 陽台 屋頂突出物
RPXOMLTJLHGGFAT37DA,13,219.22,店舖、住宅、門廊,鋼筋混凝土造,97年3月28日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPXNMLKKLHGGFAT09DA,27,13.04,住家用,鋼筋混凝土造,82年11月20日,七層,六層 陽台
RPXNMLKKLHGGFAT09DA,27,7.37,住家用,鋼筋混凝土造,82年11月20日,七層,六層 陽台
RPXNMLKKLHGGFAT09DA,27,4.56,停車場，防空避難室，公共設施,鋼筋混凝土造,82年11月20日,七層,
RPXNMLKKLHGGFAT09DA,27,2.79,停車場，防空避難室，公共設施,鋼筋混凝土造,82年11月20日,七層,
RPPOMLKKLHGGFAT38DA,7,55.12,集合住宅,鋼筋混凝土造,102年9月16日,五層,四層 陽台 雨遮
RPPOMLKKLHGGFAT38DA,7,20.09,停車空間、樓梯間、水箱、設備空間,鋼筋混凝土造,102年9月16日,五層,
RPPOMLSJLHGGFAT09DA,26,129.40,集合住宅,鋼筋混凝土造,84年6月13日,九層,八層 九層 陽台
RPPOMLSJLHGGFAT09DA,26,57.17,集合住宅，停車空間，防空避難室,鋼筋混凝土造,84年6月13日,九層,
RPOPMLTJLHGGFAT56DA,36,107.53,住家用,加強磚造,74年7月4日,二層,一層 二層 屋頂突出物
RPUOMLQLKHGGFAT86DA,2,172.45,住家用,鋼筋混凝土造,107年11月21日,三層,一層 二層 三層 陽台
RPTNMLSJLHGGFAT76DA,3,53.33,集合住宅,鋼筋混凝土造,107年3月15日,十四層,四層 陽台 雨遮
RPTNMLSJLHGGFAT76DA,3,37.96,停車空間、防空避難室間停車空間、門廳、門廊、公共服務空間、管理委員會使用空間、頂蓋型沿街步道開放空間、梯間、樓梯間、水箱、機械房,鋼筋混凝土造,107年3月15日,十四層,
RPRNMLNJLHGGFAT68DA,21,167.01,集合住宅、停車空間,鋼筋混凝土造,89年7月25日,四層,一層 二層 三層 四層 陽台
RPPNMLOJLHGGFAT58DA,43,106.00,住商用,加強磚造,67年6月8日,二層,一層 二層 騎樓
RPVPMLQLJHGGFAT96DA,38,81.39,住家用,鋼筋混凝土造,71年10月24日,五層,二層
RPVPMLQLJHGGFAT96DA,38,.00,國民住宅,鋼筋混凝土造,71年10月24日,地下層,
RPPQMLQLJHGGFAT09DA,,165.92,集合住宅,鋼筋混凝土造,109年11月18日,三層,一層 二層 三層 陽台 屋頂突出物
RPPRMLQLJHGGFAT56DA,,95.14,集合住宅,鋼筋混凝土造,109年11月18日,三層,一層 二層 三層 陽台 屋頂突出物
RPPRMLQLJHGGFAT56DA,,95.14,集合住宅,鋼筋混凝土造,109年11月18日,三層,一層 二層 三層 陽台 屋頂突出物
RPSOMLTJKHGGFAT76DA,40,65.86,住家用,鋼筋混凝土造,70年4月20日,五層,四層
RPSOMLTJKHGGFAT76DA,,128.08,樓梯，地下室,鋼筋混凝土造,,五層,
RPXOMLSLJHGGFAT27DA,,179.73,集合住宅,鋼筋混凝土造,109年11月18日,三層,一層 二層 三層 陽台 屋頂突出物
RPXOMLKLKHGGFAT56DA,35,121.68,住家用,鋼筋混凝土造,75年5月10日,三層,一層 二層 三層
RPRQMLQLJHGGFAT66DA,,190.44,集合住宅,鋼筋混凝土造,109年11月18日,三層,一層 二層 三層 陽台 屋頂突出物
RPSOMLTLJHGGFAT86DA,,196.75,集合住宅,鋼筋混凝土造,109年11月18日,三層,一層 二層 三層 陽台 屋頂突出物
RPWNMLTJLHGGFAT17DA,,72.94,住家用,鋼筋混凝土加強磚造,,二層,一層 二層
RPQNMLNJLHGGFAT58DA,39,64.80,公寓,鋼筋混凝土造,70年12月30日,五層,五層
RPQNMLNJLHGGFAT58DA,39,13.53,樓梯，走廊，地下室,鋼筋混凝土造,70年12月30日,五層,
RPQOMLKKLHGGFAT48DA,1,85.09,集合住宅,鋼筋混凝土造,109年4月10日,五層,三層 陽台
RPQOMLKKLHGGFAT48DA,1,37.39,停車空間、公共梯間、樓梯間、電梯間,鋼筋混凝土造,109年4月10日,五層,
RPSOMLKKLHGGFAT68DA,,213.64,住家用,鋼筋混凝土造,109年10月19日,三層,一層 二層 三層 陽台 屋頂突出物
RPPNMLKKLHGGFCT48DA,28,163.72,住家用,鋼筋混凝土造,82年1月6日,四層,一層 二層 三層 四層 陽台 平台
RPRNMLKKLHGGFCT68DA,1,22.82,本共有部分之項目有停車空間、樓梯間、機械室及水箱等四項。,鋼筋混凝土構造,109年7月10日,五層,
RPRNMLKKLHGGFCT68DA,1,54.67,集合住宅,鋼筋混凝土構造,109年7月10日,五層,四層 陽台
RPPNMLMKLHGGFCT68DA,25,135.65,住宅、外廊,鋼筋混凝土造,84年8月7日,四層,一層 二層 三層 四層 陽台 平台
RPRNMLMKLHGGFCT88DA,4,53.29,門廊、住宅,鋼骨構造,106年8月17日,一層,一層 見其他登記事項
RPPNMLRLJHGGFCT09DA,9,243.11,農舍,鋼筋混凝土構造、鋼鐵構造無牆,101年3月26日,一層,一層
RPSOMLSJLHGGFDT07DA,,53.30,集合住宅,鋼筋混凝土構造,109年11月2日,七層,四層 陽台
RPSOMLSJLHGGFDT07DA,,19.29,本共有部分之項目有管理委員會使用空間、梯廳、梯間、停車空間、消防機械室兼發電機室、電信室、電梯機械室等７項,鋼筋混凝土構造,109年11月2日,七層,
RPXNMLSJLHGGFDT47DA,28,280.69,店鋪 住宅　冰品加工,三、四層鋼筋混泥土　一、二層加強磚造,82年6月3日,四層,一層 二層 三層 四層
RPQOMLKKLHGGFDT78DA,,188.88,住家用,鋼筋混凝土構造,109年10月5日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓
RPQNMLTJLHGGFDT86DA,,53.21,集合住宅,鋼筋混凝土構造,109年11月2日,七層,四層 陽台
RPQNMLTJLHGGFDT86DA,,19.25,本共有部分之項目有管理委員會使用空間、梯廳、梯間、停車空間、消防機械室兼發電機室、電信室、電梯機械室等７項,鋼筋混凝土構造,109年11月2日,七層,
RPUNMLKKLHGGFDT09DA,1,56.59,集合住宅,鋼筋混凝土構造,109年7月13日,五層,三層 陽台
RPUNMLKKLHGGFDT09DA,1,19.63,本共有部分之項目有停車空間、車道、管委會使用空間、台電配電室、配電室、電信室、樓梯間等７項,鋼筋混凝土構造,109年7月13日,五層,
RPSNMLPKLHGGFFT07EA,52,38.95,住商用,加強磚造,58年7月1日,二層,一層 二層
RPPNMLMKLHGGFFT09EA,38,60.90,住家用,加強磚造,71年12月7日,三層,一層 二層 三層
RPPNMLKKLHGGFFT78DA,37,137.12,農舍,加強磚造,72年9月15日,二層,一層 二層 騎樓
RPQNMLKKLHGGFFT88DA,40,177.10,自用農舍,加強磚造,69年9月29日,二層,一層 二層 屋頂突出物
RPPNMLPKLHGGFFT66DA,,94.21,,木石磚造（磚石造）,,一層,一層
RPPNMLRJLHGGFDT56DA,28,155.49,住家用,鋼筋混凝土造,81年8月31日,三層,一層 二層 三層 屋頂突出物
RPPNMLMKLHGGFDT78DA,9,266.92,廠房,鋼筋混凝土構造,100年10月17日,二層,一層 二層 見其他登記事項
RPXNMLMKLHGGFCT86DA,18,75.26,住家用,鋼筋混凝土造,91年10月4日,三層,一層 二層 三層 陽台 屋頂突出物
RPXNMLMKLHGGFCT86DA,18,75.26,住家用,鋼筋混凝土造,91年10月4日,三層,一層 二層 三層 陽台 屋頂突出物
RPPNMLTJLHGGFDT76DA,,53.21,集合住宅,鋼筋混凝土構造,109年11月2日,七層,七層 陽台
RPPNMLTJLHGGFDT76DA,,19.25,本共有部分之項目有管理委員會使用空間、梯廳、梯間、停車空間、消防機械室兼發電機室、電信室、電梯機械室等７項,鋼筋混凝土構造,109年11月2日,七層,
RPUOMLSJLHGGFDT27DA,,53.30,集合住宅,鋼筋混凝土構造,109年11月2日,七層,七層 陽台
RPUOMLSJLHGGFDT27DA,,19.29,本共有部分之項目有管理委員會使用空間、梯廳、梯間、停車空間、消防機械室兼發電機室、電信室、電梯機械室等７項,鋼筋混凝土構造,109年11月2日,七層,
RPRNMLRJLHGGFCT66DA,48,67.16,住商用,加強磚造,62年7月11日,二層,一層 二層 騎樓
RPRNMLRJLHGGFCT66DA,48,67.16,住商用,加強磚造,62年7月11日,二層,一層 二層 騎樓
RPVNMLTJLHGGFCT27DA,29,216.47,農舍,鋼筋混凝土造,81年1月25日,三層,一層 二層 三層 屋頂突出物
RPUNMLKKLHGGFCT98DA,26,276.22,農舍,加強磚造,83年11月10日,二層,一層 二層 屋頂突出物
RPPPMLPLJHGGFCT09DA,1,388.48,集合住宅,鋼筋混凝土構造,108年8月1日,四層,一層 二層 三層 四層 陽台
RPPOMLMKLHGGFCT78DA,27,154.02,住商用,鋼筋混凝土造,82年9月15日,三層,一層 二層 三層 陽台 屋頂突出物
RPTOMLPKLHGGFCT86DA,42,163.60,住商用,加強磚造,68年2月14日,四層,一層 二層 三層 四層 騎樓
RPQNMLRLJHGGFBT09DA,,194.83,住家用,鋼筋混凝土造,109年10月14日,三層,一層 二層 三層 陽台
RPQNMLTJLHGGFBT66DA,,171.27,住家用,鋼筋混凝土造,109年10月15日,三層,一層 二層 三層 陽台
RPQNMLPLKHGGFBT98DA,1,165.27,住宅,鋼筋混凝土造,109年3月24日,三層,一層 二層 三層 陽台
RPOOMLMKLHGGFAT48DA,,239.70,住家用,鋼筋混凝土造,109年10月14日,三層,一層 二層 三層 陽台
RPUNMLMKLHGGFAT98DA,27,25.80,住家用,鋼筋混凝土造,82年11月20日,七層,五層 陽台
RPUNMLMKLHGGFAT98DA,27,10.13,停車場，防空避難室，公共設施,鋼筋混凝土造,82年11月20日,七層,
RPWNMLMKLHGGFAT56DA,14,191.45,停車空間、集合住宅,鋼筋混凝土造,96年7月25日,四層,一層 二層 三層 四層 陽台 屋頂突出物 雨遮 見其他登記事項
RPXNMLMKLHGGFAT66DA,,240.43,住家用,鋼筋混凝土造,109年10月14日,三層,一層 二層 三層 陽台
RPUNMLKKLHGGFAT78DA,22,95.70,集合住宅,鋼筋混凝土造,87年9月17日,八層,八層 陽台
RPUOMLKKLHGGFAT88DA,1,215.49,住家用,鋼筋混凝土造,109年3月6日,三層,一層 二層 三層 陽台 屋頂突出物
RPUNMLKKLHGGFAT78DA,22,53.01,梯間、停車空間兼防空避難室,鋼筋混凝土造,87年9月17日,八層,
RPUNMLSJLHGGFAT86DA,21,246.10,集合住宅,鋼筋混凝土造,88年12月4日,十四層,十三層 十四層 陽台
RPUNMLSJLHGGFAT86DA,21,117.15,走廊、辦公室、管理員室梯間、俱樂部梯間、公共空間、停車空間、防空避難室、屋頂突出物、陽台,鋼筋混凝土造,88年12月4日,十四層,
RPRNMLMKLHGGFAT68DA,51,122.44,住商用,磚造,59年8月2日,二層,一層 二層
RPVOMLTJLHGGFAT17DA,,1164.74,工廠及辦公廳,鋼筋混凝土加強磚造,,二層,一層 二層 騎樓 倉庫
RPVNMLPJLHGGFAT66DA,26,30.80,辦公室,鋼筋混凝土造,84年2月24日,七層,七層 陽台
RPVNMLPJLHGGFAT66DA,26,15.15,受電室，避難室，水箱，停車空間,鋼筋混凝土造,84年2月24日,七層,
RPSNMLNJLHGGFAT78DA,28,84.77,住家用,鋼筋混凝土造,82年3月2日,十一層,二層 陽台
RPSNMLNJLHGGFAT78DA,28,32.93,防空避難室，停車空間,鋼筋混凝土造,82年3月2日,十一層,
RPUOMLRKKHGGFAT86DA,,103.65,住家用,鋼筋混凝土造,109年12月2日,三層,一層 二層 三層 陽台 屋頂突出物
RPUOMLRKKHGGFAT86DA,,103.65,住家用,鋼筋混凝土造,109年12月2日,三層,一層 二層 三層 陽台 屋頂突出物
RPPOMLNLKHGGFAT68DA,42,113.84,住商用,加強磚造,68年6月20日,二層,一層 二層 騎樓
RPRQMLTKJHGGFAT86DA,37,5.81,樓梯,鋼筋混凝土造,72年9月6日,五層,
RPRQMLTKJHGGFAT86DA,37,313.69,商業用,鋼筋混凝土造,72年9月6日,五層,二層 陽台
RPRQMLNJLHGGFAT98DA,,83.50,集合住宅,鋼筋混凝土造,109年11月30日,五層,三層 陽台
RPRQMLNJLHGGFAT98DA,,36.82,停車空間、公共梯間、電信機房、樓梯間、電梯機械房,鋼筋混凝土造,109年11月30日,五層,
RPROMLKKLHGGFAT58DA,38,117.72,住家用,加強磚造,72年1月7日,二層,一層 二層 屋頂突出物
RPVOMLMKLHGGFAT56DA,27,151.37,住家用,鋼筋混凝土造,83年6月29日,四層,一層 二層 三層 四層 陽台 平台
RPOPMLNJLHGGFAT58DA,,83.50,集合住宅,鋼筋混凝土造,109年11月30日,五層,二層 陽台
RPOPMLNJLHGGFAT58DA,,36.82,停車空間、公共梯間、電信機房、樓梯間、電梯機械房,鋼筋混凝土造,109年11月30日,五層,
RPPNMLNKLHGGFAT58DA,44,74.70,住家用,加強磚造,66年7月6日,二層,一層 二層
RPWOMLMKLHGGFAT66DA,38,77.48,住家用,鋼筋混凝土造,72年3月15日,五層,五層
RPWOMLMKLHGGFAT66DA,38,.00,防空避難室,鋼筋混凝土造,72年5月16日,,
RPWOMLMKLHGGFAT66DA,38,.00,公共設施，樓梯，通道，突出物,鋼筋混凝土造,72年3月15日,,
RPSNMLOKLHGGFAT98DA,,207.94,住家用,鋼筋混凝土造,109年11月4日,四層,一層 二層 三層 四層 陽台
RPOOMLPKLHGGFAT78DA,25,254.55,住家用,鋼筋混凝土造,84年11月15日,四層,一層 二層 三層 四層 陽台
RPQNMLQKLHGGFAT98DA,12,179.86,住家用,鋼筋混凝土造,98年6月8日,三層,一層 二層 三層 陽台 屋頂突出物
RPUNMLTJLHGGFBT07DA,1,197.16,住家用,鋼筋混凝土造,109年6月18日,三層,一層 二層 三層 陽台 見其他登記事項
RPTNMLPKLHGGFAT56DA,,210.27,住家用,鋼筋混凝土造,109年10月19日,三層,一層 二層 三層 陽台 屋頂突出物
RPQNMLKKLHGGFBT48DA,,83.46,集合住宅,鋼筋混凝土造,109年12月9日,五層,二層 陽台
RPQNMLKKLHGGFBT48DA,,44.38,本共有部分之項目有梯廳、樓電梯間、機電設備空間、停車空間、水箱等５項,鋼筋混凝土造,109年12月9日,五層,
RPTNMLTJLHGGFBT96DA,1,197.16,住家用,鋼筋混凝土造,109年6月18日,三層,一層 二層 三層 陽台 見其他登記事項
RPWNMLPLKHGGFCT07DA,21,16.11,住家用,鋼筋混凝土造,88年11月30日,五層,五層 陽台
RPWNMLPLKHGGFCT07DA,21,5.67,梯間、機械室、電信室、台電配電室、水塔、停車空間,鋼筋混凝土造,88年11月30日,五層,
RPROMLMLKHGGFCT98DA,45,95.40,住家用,加強磚造,65年3月1日,二層,一層 二層 騎樓
RPWOMLMKLHGGFCT86DA,1,171.31,門廊、住宅,鋼筋混凝土構造,108年10月15日,三層,一層 二層 三層 陽台 見其他登記事項
RPSOMLMJLHGGFCT98DA,17,5.80,見使用執照,鋼筋混凝土造,93年7月12日,六層,
RPSOMLMJLHGGFCT98DA,17,5.80,見使用執照,鋼筋混凝土造,93年7月12日,六層,
RPSOMLMJLHGGFCT98DA,17,1.12,停車空間、機械室,鋼筋混凝土造,93年7月12日,六層,
RPSOMLMJLHGGFCT98DA,17,1.12,停車空間、機械室,鋼筋混凝土造,93年7月12日,六層,
RPSOMLMJLHGGFCT98DA,17,12.14,見使用執照,鋼筋混凝土造,93年7月12日,六層,五層 陽台
RPSOMLMJLHGGFCT98DA,17,11.92,見使用執照,鋼筋混凝土造,93年7月12日,六層,五層 陽台
RPROMLPJLHGGFCT56DA,40,112.56,住商用,加強磚造,69年10月30日,二層,一層 二層 騎樓
RPVOMLPJLHGGFCT96DA,27,269.05,農舍,鋼筋混凝土造,83年6月6日,三層,一層 二層 三層
RPTNMLKKLHGGFCT88DA,51,45.96,住家用,磚造,58年8月7日,一層,一層 騎樓
RPTNMLKKLHGGFCT88DA,51,45.96,住家用,磚造,58年8月7日,一層,一層 騎樓
RPPNMLPKLHGGFDT09DA,27,19.59,梯間,頂蓋型開放空間,停車空間,防空避難室,變電室,水箱,鋼筋混凝土造,83年6月27日,,
RPPNMLPKLHGGFDT09DA,27,81.48,住家用,鋼筋混凝土造,83年6月27日,十二層,六層 陽台
RPTOMLMKLHGGFAT09EA,,56.26,集合住宅,鋼筋混凝土造,109年8月4日,五層,五層 陽台
RPTOMLMKLHGGFAT09EA,,30.63,停車空間、電信室、機械室、樓梯間、樓梯間機械室,鋼筋混凝土造,109年8月4日,五層,
RPSNMLLKLHGGFDT98DA,1,57.48,集合住宅,鋼筋混凝土構造,109年7月13日,五層,四層 陽台
RPSNMLLKLHGGFDT98DA,1,19.63,本共有部分之項目有停車空間、車道、管委會使用空間、台電配電室、配電室、電信室、樓梯間等７項,鋼筋混凝土構造,109年7月13日,五層,
RPPNMLPKLHGGFET56DA,27,25.75,住家用,鋼筋混凝土造,83年8月17日,七層,三層 陽台
RPPNMLPKLHGGFET56DA,27,14.56,共有部份,鋼筋混凝土造,83年8月17日,七層,
RPUNMLPKLHGGFET17EA,42,104.00,住家用,加強磚造,68年1月31日,二層,一層 二層 騎樓
RPVNMLQKLHGGFFT47EA,28,158.84,住商用,鋼筋混凝土造,82年2月22日,四層,一層 二層 三層 四層
