鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A01-09,15.23,商,,,1081112,土地1建物1車位2,九層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,202.51,3,2,2,有,無,16680000,95448,坡道平面,52.9,2400000,,RPVOOLNLLHGGFBJ68CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A01-11,14.95,商,,,1090919,土地1建物1車位1,十一層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,176.06,3,2,2,有,無,15880000,98122,坡道平面,26.45,1200000,,RPWOOLNLLHGGFBJ78CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A15-11,11.14,商,,,1091006,土地1建物1車位1,十一層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,136.4,2,2,1,有,無,13500000,113010,坡道平面,25.79,1000000,,RPXOOLNLLHGGFBJ88CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A15-12,11.14,商,,,1090905,土地1建物1車位1,十二層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,137.06,2,2,1,有,無,12000000,98544,坡道平面,26.45,1100000,,RPOPOLNLLHGGFBJ08CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A01-15,14.95,商,,,1090530,土地1建物1車位1,十五層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,176.06,3,2,2,有,無,15680000,96785,坡道平面,26.45,1200000,,RPPPOLNLLHGGFBJ18CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A15-13,11.14,商,,,1090717,土地1建物1車位1,十三層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,138.05,2,2,1,有,無,12100000,98544,坡道平面,27.44,1200000,,RPQPOLNLLHGGFBJ28CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A15-16,11.14,商,,,1090912,土地1建物1車位1,十六層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,137.06,2,2,1,有,無,12280000,100172,坡道平面,26.45,1200000,,RPRPOLNLLHGGFBJ38CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A01-18,14.95,商,,,1080805,土地1建物1車位1,十八層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,176.06,3,2,2,有,無,16280000,101464,坡道平面,26.45,1100000,,RPSPOLNLLHGGFBJ48CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A15-25,11.14,商,,,1091121,土地1建物1車位1,二十五層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,137.06,2,2,1,有,無,14400000,119338,坡道平面,26.45,1200000,,RPTPOLNLLHGGFBJ58CB
竹北市,房地(土地+建物)+車位,新竹縣竹北市大學段520地號A16-11,11.28,商,,,1090919,土地1建物1車位1,十一層,32,住宅大樓(11層含以上有電梯),住商用,鋼骨鋼筋混凝土造,,138.9,2,2,1,有,無,12100000,97821,坡道平面,26.45,1100000,,RPUPOLNLLHGGFBJ68CB
