鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
七堵區,建物,基隆市七堵區明德一路172巷16之9號,0.0,住,,,1100323,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680613,97.51,3,2,1,有,無,有,10000,103,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPXNMLOKMHGGFCC18CC
暖暖區,建物,基隆市暖暖區碇內街258號,0.0,住,,,1100326,土地0建物1車位0,一層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850217,55.9,3,2,1,有,有,有,9000,161,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPOOMLOKMHGGFCC37CC
暖暖區,建物,基隆市暖暖區金華街267號6樓之4,0.0,住,,,1100325,土地0建物1車位0,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850105,19.45,1,0,1,有,無,有,7000,360,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPQOMLOKMHGGFCC57CC
中山區,建物,基隆市中山區復興路321之7號,0.0,住,,,1100325,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700908,111.83,4,1,1,有,無,有,12000,107,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPRPMLOKMHGGFCC77CC
安樂區,建物,基隆市安樂區安和一街2巷19之4號,0.0,住,,,1100330,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690308,82.29,3,1,1,有,無,有,10000,122,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPUPMLOKMHGGFCC08CC
安樂區,建物,基隆市安樂區樂利三街357號4樓,0.0,住,,,1100324,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800920,70.35,2,1,1,有,無,有,13000,185,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPWPMLOKMHGGFCC28CC
中山區,建物,基隆市中山區復興路259巷34之1號5樓,0.0,住,,,1100325,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830930,70.95,1,2,1,有,無,有,7800,110,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPXPMLOKMHGGFCC38CC
安樂區,建物,基隆市安樂區武嶺街247之4號4樓,0.0,住,,,1100328,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841220,89.69,3,1,1,有,有,有,12000,134,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPOQMLOKMHGGFCC57CC
暖暖區,建物,基隆市暖暖區碇內街192巷11號2樓,0.0,住,,,1100330,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730112,76.65,3,2,1,有,無,有,10000,130,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPPQMLOKMHGGFCC67CC
中山區,建物,基隆市中山區中山一路241巷18弄10號2樓,0.0,住,,,1100325,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820531,73.87,3,1,1,有,無,有,10000,135,,0.0,0,108年度基隆市社會住宅包屋代管第2期計畫,RPQQMLOKMHGGFCC77CC
暖暖區,建物,基隆市暖暖區碇內街111之1號8樓,0.0,住,,,1100326,土地0建物1車位0,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,94.64,2,2,2,有,有,有,18000,190,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPOPMLPKMHGGFCC57CC
安樂區,建物,基隆市安樂區武嶺街138之3號,0.0,住,,,1100326,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700925,77.9,3,1,1,有,無,有,13500,173,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPPPMLPKMHGGFCC67CC
安樂區,建物,基隆市安樂區基金一路135巷21弄56號2樓,0.0,住,,,1100331,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820902,98.48,3,1,2,有,有,有,13000,132,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPQPMLPKMHGGFCC77CC
仁愛區,房地(土地+建物),基隆市仁愛區愛一路35號3樓之1,22.93,其他,,,1100412,土地4建物1車位0,三層,10,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0671116,186.84,0,0,0,無,有,無,25000,134,,0.0,0,,RPWNMLPKMHGGFBC18DC
中正區,建物,基隆市中正區調和街298號5樓之1,0.0,住,,,1100408,土地0建物1車位1,五層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080212,162.09,3,2,2,有,有,有,21700,134,坡道平面,17.88,0,,RPWNMLQKMHGGFBC18CC
仁愛區,建物,基隆市仁愛區愛七路47之8號,0.0,住,,,1100401,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0610420,68.32,3,2,1,有,無,有,13000,190,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPPOMLQKMHGGFBC57CC
暖暖區,建物,基隆市暖暖區碇內街243號4樓,0.0,住,,,1100407,土地0建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840808,79.75,3,1,2,有,有,有,8500,107,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPSOMLQKMHGGFCC97CC
七堵區,建物,基隆市七堵區明德二路15之47號12樓之1,0.0,住,,,1100412,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840801,54.37,2,1,1,有,有,有,11000,202,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPVOMLQKMHGGFCC28CC
暖暖區,建物,基隆市暖暖區過港路10巷180號9樓,0.0,住,,,1100409,土地0建物1車位0,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850319,61.25,3,1,1,有,有,有,13500,220,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPXOMLQKMHGGFCC48CC
七堵區,房地(土地+建物),基隆市七堵區南光街7之1號,28.9,住,,,1100331,土地2建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710623,85.52,3,1,1,有,無,無,14000,164,,0.0,0,,RPTNMLNLMHGGFCC77CC
暖暖區,建物,基隆市暖暖區碇內街196巷4號2樓,0.0,住,,,1100401,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730112,82.44,2,2,1,有,無,有,10000,121,,0.0,0,108年度基隆市社會住宅包租代管第二計畫,RPQOMLNLMHGGFCC57CC
安樂區,建物,基隆市安樂區基金一路112巷110弄19之4號,0.0,住,,,1100331,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851213,104.01,3,1,2,有,無,有,8500,82,,0.0,0,108年度基隆市社會住宅包租代管第二計畫,RPSOMLNLMHGGFCC77CC
安樂區,建物,基隆市安樂區基金一路112巷110弄17之9號2樓,0.0,住,,,1100331,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851107,111.13,3,1,2,有,無,有,9500,85,,0.0,0,108年度基隆市社會住宅包租代管第二計畫,RPTOMLNLMHGGFCC87CC
七堵區,建物,基隆市七堵區福二街134之1號,0.0,住,,,1100415,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711126,81.68,3,1,1,有,無,有,13000,159,,0.0,0,108年度基隆市社會住宅包租代管第二計畫,RPPNMLPLMHGGFCC57CC
暖暖區,建物,基隆市暖暖區碇內街290號4樓,0.0,住,,,1100414,土地0建物1車位0,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850217,117.55,3,2,2,有,無,有,10000,85,,0.0,0,108年度基隆市社會住宅包租代管第二計畫,RPQNMLPLMHGGFCC67CC
安樂區,建物,基隆市安樂區麥金路406之4號,0.0,住,,,1100416,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670809,70.64,3,1,1,有,無,有,8500,120,,0.0,0,108年度基隆市社會住宅包租代管第二計畫,RPRNMLPLMHGGFCC77CC
暖暖區,建物,基隆市暖暖區碇內街302號10樓,0.0,住,,,1100401,土地0建物1車位0,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850217,99.97,3,2,2,有,無,有,10000,100,,0.0,0,108年度基隆市社會住宅包租代管第二計畫,RPSNMLPLMHGGFCC87CC
安樂區,建物,基隆市安樂區樂利三街32巷10弄5之3號,0.0,住,,,1100412,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701116,88.14,2,1,2,有,無,有,10000,113,,0.0,0,108年度基隆市社會住宅包租代管第二計畫,RPXNMLPLMHGGFCC38CC
中山區,建物,基隆市中山區復興路230巷7之1號,0.0,住,,,1100401,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691011,84.18,3,2,1,有,無,有,8500,101,,0.0,0,108年度基隆市社會住宅包租代管第二計畫,RPOOMLPLMHGGFCC57CC
中正區,建物,基隆市中正區新豐街166號4樓,0.0,住,,,1100406,土地0建物1車位0,四層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851129,32.69,1,1,1,有,無,有,6000,184,,0.0,0,108年度基隆市社會住宅包租代管第二計畫,RPPNMLPLMHGGFBC47CC
七堵區,房地(土地+建物)+車位,基隆市七堵區永富路222號6樓,41.55,住,,,1100421,土地1建物1車位1,六層,7,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0991011,166.88,2,2,2,有,有,有,24000,144,坡道平面,23.86,0,,RPQOMLQLMHGGFCC87CC
中山區,房地(土地+建物),基隆市中山區中山一路221巷2號,37.0,住,,,1100424,土地1建物1車位0,全,2,透天厝,住家用,木造,0400101,21.22,2,2,1,有,無,有,14000,660,,0.0,0,,RPQOMLRLMHGGFCC97CC
安樂區,建物,基隆市安樂區武聖街122號4樓,0.0,住,,,1100330,土地1建物0車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790421,95.92,3,1,1,有,無,無,9000,94,,0.0,0,108年度基隆市社會住宅包租代管第二計畫,RPVNMLTLMHGGFCC58CC
安樂區,房地(土地+建物),基隆市安樂區基金一路214之3號,22.77,商,,,1100430,土地1建物0車位0,一層,12,店面(店鋪),住家用,鋼筋混凝土造,0830310,91.31,0,1,1,有,有,無,32000,350,,0.0,0,,RPXNMLKMMHGGFCC97CC
安樂區,建物,基隆市安樂區安一路100巷127號3樓,0.0,住,,,1100414,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830621,53.56,1,1,1,有,無,有,7500,140,,0.0,0,108年度基隆市社會住宅包租代管第二計畫,RPOOMLNJNHGGFCC27CC
七堵區,建物,基隆市七堵區長安街231巷86之2號,0.0,,鄉村區,乙種建築用地,1100412,土地0建物1車位0,三層,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701227,98.21,3,1,1,有,無,有,9000,92,,0.0,0,108年度基隆市社會住宅包租代管第二計畫,RPPOMLNJNHGGFCC37CC
安樂區,建物,基隆市安樂區麥金路159號10樓,0.0,住,,,1100409,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860718,107.9,3,2,2,有,無,有,13500,125,,0.0,0,108年度基隆市社會住宅包租代管第二計畫,RPQOMLNJNHGGFCC47CC
安樂區,建物,基隆市安樂區崇德路10巷2之2號5樓,0.0,住,,,1100409,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800822,136.4,3,2,2,有,無,有,10000,73,,0.0,0,108年度基隆市社會住宅包租代管第二計畫,RPROMLNJNHGGFCC57CC
中山區,建物,基隆市中山區復興路259巷57號4樓,0.0,住,,,1100409,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840512,80.62,2,2,2,有,無,有,13500,167,,0.0,0,108年度基隆市社會住宅包租代管第二計畫,RPSOMLNJNHGGFCC67CC
七堵區,土地,台五線段111地號,562.0,工,,,1100428,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,75000,133,,0.0,0,地上有未保存登記建物面積約170坪第一年至第三年租金每月75000元含稅第四年至第六年租金每月78750元含稅1100515起租1100428至1100514為免租裝潢期,RPWOMLNJNHGGFCC08CC
中正區,建物,基隆市中正區新豐街240號14樓,0.0,住,,,1100413,土地0建物1車位0,十四層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851129,31.14,1,1,1,有,無,有,7000,225,,0.0,0,108年度基隆市社會住宅包租代管第二計畫,RPVNMLNJNHGGFBC77CC
中正區,建物,基隆市中正區祥豐街119之1號7樓,0.0,住,,,1100412,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880605,111.85,3,1,2,有,無,有,13000,116,,0.0,0,108年度基隆市社會住宅包租代管第二計畫,RPPOMLNJNHGGFBC27CC
中正區,建物,基隆市中正區信三路14之1號2樓,0.0,商,,,1100429,土地0建物1車位0,二層,6,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0670508,61.85,0,0,0,無,無,無,14000,226,,0.0,0,漏水未修理之前.租金壹萬參仟元整.修復後恢復為壹萬肆仟元整.,RPSOMLNJNHGGFBC67DC
信義區,建物,基隆市信義區深溪路36巷60弄2號6樓,0.0,住,,,1100413,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840525,143.02,4,2,2,有,無,有,12000,84,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPSOMLPJNHGGFBC77CC
中正區,建物,基隆市中正區新豐街328號10樓,0.0,住,,,1100427,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850309,140.28,5,1,2,有,有,有,20000,143,,0.0,0,含管理費及網路費,RPWOMLPJNHGGFBC18CC
中山區,建物,基隆市中山區復興路259巷39號4樓,0.0,住,,,1100423,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831003,153.16,3,2,2,有,無,有,10000,65,,0.0,0,108年度基隆市社會住宅包租代管第二計畫,RPUNMLPJNHGGFCC97CC
中山區,建物,基隆市中山區中山二路105巷63號5樓,0.0,住,,,1100416,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831020,66.37,2,2,1,有,無,有,8000,121,,0.0,0,108年度基隆市社會住宅包租代管第二計畫,RPXNMLPJNHGGFCC28CC
中山區,建物,基隆市中山區西定路204之1號,0.0,商,,,1100409,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710305,87.89,3,1,2,有,無,有,10000,114,,0.0,0,108年度基隆市社會住宅包租代管第二期計畫,RPPOMLPJNHGGFCC57CC
安樂區,建物,基隆市安樂區安和一街6巷21之4號,0.0,住,,,1100409,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690308,82.29,3,1,1,有,無,有,9000,109,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPTOMLPJNHGGFCC97CC
暖暖區,建物,基隆市暖暖區東碇路376號4樓,0.0,住,,,1100414,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840803,135.69,4,2,2,有,無,有,12000,88,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPUOMLPJNHGGFCC08CC
暖暖區,建物,基隆市暖暖區碇內街376號3樓,0.0,住,,,1100423,土地0建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840808,100.31,2,1,2,有,無,有,5000,50,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPROMLRJNHGGFCC97CC
暖暖區,建物,基隆市暖暖區碇內街302號9樓,0.0,住,,,1100415,土地0建物1車位0,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850217,99.97,3,2,2,有,無,有,10000,100,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPTOMLRJNHGGFCC18CC
七堵區,建物,基隆市七堵區崇信街37巷20號5樓,0.0,住,,,1100415,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860811,97.84,3,1,1,有,無,有,12000,123,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPVOMLRJNHGGFCC38CC
中正區,建物,基隆市中正區觀海街169號4樓,0.0,住,,,1100417,土地0建物1車位0,四層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,31.22,1,1,1,有,無,有,5500,176,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPPOMLRJNHGGFBC67CC
中正區,建物,基隆市中正區觀海街217號9樓,0.0,住,,,1100419,土地0建物1車位0,九層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,31.77,1,1,1,有,無,有,5500,173,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPROMLRJNHGGFBC87CC
信義區,建物,基隆市信義區信二路82號7樓,0.0,商,,,1100429,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890202,98.74,2,1,1,有,無,有,17000,172,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPQOMLKKNHGGFBC17CC
信義區,建物,基隆市信義區東信路310巷56之5號,0.0,住,,,1100420,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0651006,50.79,2,1,1,有,無,有,6000,118,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPSOMLKKNHGGFBC37CC
七堵區,建物,基隆市七堵區東新街4巷16號,0.0,商,,,1100420,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690722,128.79,4,2,2,有,無,有,15000,116,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPPOMLKKNHGGFCC17CC
七堵區,建物,基隆市七堵區明德二路15之7號12樓,0.0,住,,,1100419,土地0建物1車位0,十二層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010626,125.87,3,2,2,有,無,有,15000,119,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPSOMLKKNHGGFCC47CC
安樂區,建物,基隆市安樂區安一路227號5樓,0.0,商,,,1100419,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760728,99.19,3,2,1,有,無,有,12000,121,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPVOMLNKNHGGFCC08CC
中山區,建物,基隆市中山區中山二路27之3號,0.0,商,,,1100428,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0630511,59.23,3,1,1,有,無,有,10000,169,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPOPMLNKNHGGFCC47CC
安樂區,建物,基隆市安樂區基金一路121巷40之21號2樓,0.0,住,,,1100429,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850503,78.63,2,2,2,有,無,有,11000,140,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPPPMLNKNHGGFCC57CC
中山區,建物,基隆市中山區中山一路241巷18弄10號3樓,0.0,住,,,1100420,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820531,75.94,3,2,1,有,無,有,10000,132,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPQPMLNKNHGGFCC67CC
安樂區,建物,基隆市安樂區武聖街272之3號,0.0,住,,,1100421,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0650701,75.05,4,2,2,有,無,有,10000,133,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPRPMLNKNHGGFCC77CC
安樂區,建物,基隆市安樂區樂一路28巷34號3樓,0.0,住,,,1100421,土地0建物1車位0,三層,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0590902,73.91,2,1,1,有,無,有,6500,88,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPSPMLNKNHGGFCC87CC
信義區,建物,基隆市信義區深溪路36巷102弄19號2樓,0.0,住,,,1100416,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860813,92.96,2,2,1,有,無,有,8000,86,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPVNMLNKNHGGFBC87CC
仁愛區,建物,基隆市仁愛區南榮路231巷19號3樓,0.0,住,,,1100419,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0821111,60.65,2,2,1,有,無,有,8000,132,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPXNMLNKNHGGFBC08CC
中正區,建物,基隆市中正區新豐街178號10樓,0.0,住,,,1100415,土地0建物1車位0,十層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851129,74.48,1,1,1,有,無,有,6000,81,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPOOMLNKNHGGFBC27CC
仁愛區,建物,基隆市仁愛區南榮路117巷37弄4號2樓,0.0,住,,,1100423,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831003,83.62,4,2,2,有,無,有,6000,72,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPQOMLNKNHGGFBC47CC
仁愛區,建物,基隆市仁愛區自來街13巷11號2樓,0.0,商,,,1100421,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土加強磚造,0660823,86.6,3,2,1,有,無,有,8500,98,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPTNMLOKNHGGFBC77CC
中正區,建物,基隆市中正區中正路110之1號,0.0,商,,,1100422,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0650506,63.09,3,2,2,有,無,有,10000,159,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPWNMLOKNHGGFBC08CC
仁愛區,建物,基隆市仁愛區曲水街27巷56號3樓,0.0,住,,,1100426,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800418,63.39,3,1,1,有,無,有,10000,158,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPPOMLOKNHGGFBC47CC
中正區,建物,基隆市中正區新豐街204號12樓,0.0,住,,,1100426,土地0建物1車位0,十二層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851129,62.07,1,1,1,有,無,有,10000,161,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPROMLOKNHGGFBC67CC
安樂區,建物,基隆市安樂區安一路370巷5之1號,0.0,住,,,1100421,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0631213,69.95,3,2,1,有,無,有,9000,129,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPWNMLOKNHGGFCC18CC
安樂區,建物,基隆市安樂區基金一路108之17號6樓,0.0,住,,,1100422,土地0建物1車位0,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830610,153.61,3,2,2,有,無,有,10500,68,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPOOMLOKNHGGFCC47CC
中山區,建物,基隆市中山區復興路212巷10弄36號,0.0,住,,,1100425,土地0建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0880817,174.9,3,2,2,有,無,有,13500,77,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPPOMLOKNHGGFCC57CC
中山區,建物,基隆市中山區安一路31號5樓,0.0,商,,,1100426,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831125,76.77,2,1,1,有,無,有,10000,130,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPQOMLOKNHGGFCC67CC
安樂區,建物,基隆市安樂區武嶺街215之5號4樓,0.0,住,,,1100425,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841220,97.16,3,2,2,有,無,有,13500,139,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPROMLOKNHGGFCC77CC
安樂區,建物,基隆市安樂區基金一路112巷110弄14之3號5樓,0.0,住,,,1100426,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851126,81.65,2,1,1,有,無,有,8000,98,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPSOMLOKNHGGFCC87CC
暖暖區,建物,基隆市暖暖區源遠路249巷185之3號8樓,0.0,住,,,1100419,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860125,72.73,2,2,2,有,無,有,15000,206,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPROMLKLNHGGFCC47CC
安樂區,建物,基隆市安樂區中和路85巷34號2樓之3,0.0,住,,,1100418,土地0建物1車位0,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860508,69.24,3,1,2,有,無,有,11000,159,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPSOMLKLNHGGFCC57CC
七堵區,建物,基隆市七堵區明德二路15之44號12樓,0.0,住,,,1100429,土地1建物0車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840801,98.61,3,1,2,有,無,無,12000,122,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPQOMLOLNHGGFCC77CC
安樂區,建物,基隆市安樂區麥金路413之2號,0.0,住,,,1100427,土地1建物0車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670809,61.41,3,1,1,有,無,無,11000,179,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPROMLOLNHGGFCC87CC
暖暖區,建物,基隆市暖暖區碇內街112號4樓,0.0,住,,,1100428,土地1建物0車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840105,161.03,3,2,2,有,無,無,10000,62,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPSOMLOLNHGGFCC97CC
七堵區,建物,基隆市七堵區明德二路1巷15號2樓,0.0,住,,,1100429,土地1建物0車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790531,69.29,2,1,1,有,無,無,10000,144,,0.0,0,108年度基隆市社會住宅包租代管第2期計畫,RPTOMLOLNHGGFCC08CC
