鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
歸仁區,建物,臺南市歸仁區民權十街90號5樓之7,0.0,住,,,1100227,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1080724,78.5,2,1,2,有,有,有,14000,178,,0.0,0,1.租賃契約書無填寫土地租賃面積。2.由所有權人提供租屋資訊。,RPSNMLRKLHGGFID58CC
新營區,房地(土地+建物),臺南市新營區民權路94巷4號,50.71,其他,,,1100318,土地1建物1車位0,一層,3,店面(店鋪),見其他登記事項,鋼筋混凝土造,0680912,46.96,0,0,1,有,無,無,11000,234,,0.0,0,,RPQNMLSKLHGGFDD08DC
安南區,建物,臺南市安南區本原街三段234巷106弄18之26號,0.0,住,,,1100308,土地0建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,1021209,26.45,1,0,1,有,無,有,6500,246,,0.0,0,,RPWPMLSKLHGGFBD58CC
南區,建物,臺南市南區新和二路11號,0.0,工,,,1100311,土地0建物2車位0,見其他登記事項,2,工廠,見其他登記事項,加強磚造,0700919,653.45,0,0,0,無,無,有,84000,,,0.0,0,,RPVNMLSKLHGGFCD38CC
東區,建物,臺南市東區府連路243號,0.0,住,,,1100226,土地0建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0661012,217.88,3,2,3,有,無,無,25000,115,,0.0,0,,RPWNMLSKLHGGFCD48CC
東區,建物,臺南市東區林森路二段192巷24弄43號之6,0.0,住,,,1100308,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0721118,96.22999999999999,3,1,2,有,有,有,13000,135,,0.0,0,,RPPOMLSKLHGGFCD87CC
東區,建物,臺南市東區崇德路333巷23弄26號,0.0,住,,,1100309,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711029,88.26,3,1,1,有,無,有,11000,125,,0.0,0,,RPUOMLSKLHGGFCD38CC
中西區,建物,臺南市中西區五妃街343號,0.0,住,,,1100226,土地0建物2車位0,見其他登記事項,2,店面(店鋪),住商用,加強磚造,0690213,172.96,0,0,0,無,無,有,50000,289,,0.0,0,,RPRNMLSKLHGGFAD77CC
北區,建物,臺南市北區北園街８巷２８號十二樓之５,0.0,商,,,1100222,土地0建物1車位0,十二層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0961227,164.85,3,2,2,有,有,有,24000,146,,0.0,0,,RPPNMLTKLHGGFAD67CC
安平區,建物,臺南市安平區育平路52號七樓之1,0.0,住,,,1100308,土地0建物1車位0,七層,14,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1021125,57.769999999999996,2,1,1,有,有,有,18000,312,,0.0,0,,RPVNMLTKLHGGFAD28CC
北區,建物,臺南市北區公園南路339號六樓之5,0.0,商,,,1100224,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0971219,78.62,2,1,1,有,有,有,18000,229,,0.0,0,台南市社會住宅包租代管第二期計畫，租金不含停車位及管理費,RPVOMLTKLHGGFAD38CC
安平區,建物,臺南市安平區健康三街225號三樓之6,0.0,住,,,1100309,土地0建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830603,71.16,2,1,1,有,有,有,6000,84,,0.0,0,台南市社會住宅包租代管第二期計畫，租金不含停車位及管理費,RPWOMLTKLHGGFAD48CC
安平區,建物,臺南市安平區國平路156號,0.0,商,,,1100318,土地0建物1車位0,一層,1,店面(店鋪),見其他登記事項,見其他登記事項,1061020,98.46000000000001,0,0,0,無,無,無,40000,406,,0.0,0,,RPTPMLTKLHGGFAD28CC
安平區,建物,臺南市安平區建平八街551號二十樓之4,0.0,住,,,1100318,土地0建物1車位0,二十層,26,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0870105,121.57,1,1,1,有,有,有,12000,99,,0.0,0,,RPOQMLTKLHGGFAD87CC
安平區,房地(土地+建物),臺南市安平區永華五街6號25樓,7.4,商,,,1100315,土地1建物1車位0,二十五層,29,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070921,146.74,3,2,2,有,有,有,39823,271,,0.0,0,,RPPQMLTKLHGGFAD97CC
安平區,房地(土地+建物),臺南市安平區永華路二段286號3樓,8.89,商,,,1100315,土地1建物1車位0,三層,29,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070921,177.01999999999998,3,2,2,有,有,有,39823,225,,0.0,0,,RPQQMLTKLHGGFAD08CC
安平區,房地(土地+建物),臺南市安平區永華路二段286號2樓,8.89,商,,,1100315,土地1建物1車位0,二層,29,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070921,177.01999999999998,3,2,2,有,有,有,39823,225,,0.0,0,,RPRQMLTKLHGGFAD18CC
安平區,房地(土地+建物),臺南市安平區永華路二段288號3樓,9.19,商,,,1100315,土地1建物1車位0,三層,29,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070921,182.98000000000002,3,2,2,有,有,有,39823,218,,0.0,0,,RPSQMLTKLHGGFAD28CC
安平區,房地(土地+建物),臺南市安平區永華路二段286號4樓,8.89,商,,,1100315,土地1建物1車位0,四層,29,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070921,177.49,3,2,2,有,有,有,39823,224,,0.0,0,,RPTQMLTKLHGGFAD38CC
安平區,房地(土地+建物),臺南市安平區永華五街8號4樓,9.16,商,,,1100315,土地1建物1車位0,四層,29,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070921,182.7,3,2,2,有,有,有,39823,218,,0.0,0,,RPUQMLTKLHGGFAD48CC
安平區,房地(土地+建物),臺南市安平區永華五街10號24樓,8.17,商,,,1100315,土地1建物1車位0,二十四層,29,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070921,172.17000000000002,3,2,2,有,有,有,39823,231,,0.0,0,,RPVQMLTKLHGGFAD58CC
中西區,房地(土地+建物),臺南市中西區觀亭街61號二樓之5,19.35,商,,,1100317,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850117,150.95,3,2,2,有,有,有,23000,152,,0.0,0,,RPWQMLTKLHGGFAD68CC
歸仁區,土地,歸仁南段231-10地號,373.0,,一般農業區,農牧用地,1100225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,3000,8,,0.0,0,,RPXNMLTKLHGGFID66CC
永康區,建物,臺南市永康區廣興街３８巷３４弄３號四樓,0.0,住,,,1100223,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810817,93.03,3,2,2,有,無,無,13500,145,,0.0,0,,RPOOMLTKLHGGFKD68CC
永康區,房地(土地+建物),臺南市永康區中華路7巷8號7樓3,10.28,住,,,1100225,土地1建物1車位0,七層,19,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1010817,141.97,2,2,1,有,有,有,22000,155,,0.0,0,,RPRNMLKLLHGGFKD08CC
仁德區,土地,新工段132地號,595.04,工,,,1100222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,50000,84,,0.0,0,含增建或未登記建物。；承租地坪約180坪，承租未保存登記建物約189坪,RPXNMLMLLHGGFID68CC
安南區,土地,溪頂段561地號,128.02,住,,,1100308,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,26000,203,,0.0,0,,RPXNMLMLLHGGFBD97CC
中西區,建物,臺南市中西區西門路一段568號,0.0,商,,,1100319,土地0建物2車位0,全,2,透天厝,住家用,磚造,0490101,197.91,7,0,4,有,無,無,70000,354,,0.0,0,,RPPNMLMLLHGGFAD07CC
安平區,建物,臺南市安平區健康二街390號,0.0,住,,,1100319,土地0建物0車位0,全,5,透天厝,住商用,鋼筋混凝土造,0810716,43.0,1,0,1,有,無,有,10000,233,,0.0,0,,RPUOMLMLLHGGFAD67CC
中西區,建物,臺南市中西區衛民街40號五樓之2,0.0,商,,,1100304,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810131,145.06,3,2,2,有,有,有,17000,117,,0.0,0,台南市社會住宅包租代管第二期計畫，租金不含停車位及管理費,RPVOMLMLLHGGFAD77CC
安平區,房地(土地+建物),臺南市安平區平通路128號5F-1,11.58,住,,,1100307,土地1建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870212,63.14,1,1,1,有,無,有,10000,158,,0.0,0,,RPWOMLMLLHGGFAD87CC
安平區,房地(土地+建物),臺南市安平區永華五街2號21F,7.44,商,,,1100315,土地1建物1車位0,二十一層,29,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070921,147.94,3,2,2,有,無,有,38800,262,,0.0,0,,RPXOMLMLLHGGFAD97CC
北區,建物,臺南市北區育德一街３１號,0.0,住,,,1100226,土地0建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0881004,216.76,5,3,5,有,無,有,35000,161,,0.0,0,含增建或未登記建物。；,RPQPMLMLLHGGFAD37CC
東區,建物,臺南市東區東寧路201巷2號等,0.0,住,,,1090721,土地0建物2車位0,全,5,透天厝,住家用,鋼筋混凝土造,0750626,122.67,0,0,0,無,無,無,50000,408,,0.0,0,,RPQNMLMLLHGGFCD37CC
東區,建物,臺南市東區大同路二段615號17樓,0.0,商,,,1100310,土地0建物1車位0,十七層,22,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0790917,1188.76,3,0,0,有,有,無,115500,97,,0.0,0,,RPSNMLMLLHGGFCD57CC
東區,建物,臺南市東區崇善路683號,0.0,住,,,1100313,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0790625,109.23,3,1,2,有,無,有,13000,119,,0.0,0,,RPXNMLMLLHGGFCD08CC
東區,建物,臺南市東區林森路一段153巷15弄11號十五樓,0.0,住,,,1100319,土地0建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811022,160.88,4,2,2,有,有,有,22000,137,坡道機械,26.73,0,,RPUOMLMLLHGGFCD87CC
東區,建物,臺南市東區光華街199之17號三樓,0.0,住,,,1100226,土地0建物1車位0,見其他登記事項,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780711,123.99,4,2,2,有,有,有,16000,129,,0.0,0,台南市社會住宅包租代管第二期計畫，租金不含停車位及管理費,RPXOMLMLLHGGFCD18CC
東區,建物,臺南市東區東安路50號5樓之7,0.0,住,,,1100318,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701224,90.11,3,1,2,有,無,有,13800,153,,0.0,0,,RPRNMLNLLHGGFCD57CC
南區,建物,臺南市南區尊南街251號1F-9,0.0,住,,,1100317,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0771107,101.31,3,2,2,有,無,有,15000,148,,0.0,0,,RPSNMLNLLHGGFCD67CC
