鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
嘉義市,建物,嘉義市嘉義市小雅路183號5樓6,0.0,住,,,1100429,土地0建物1車位0,五層,16,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820609,40.9,1,0,1,有,無,有,5200,127,,0.0,0,嘉義市政府包租代管計畫,RPUNMLOKNHGGFAI38CC
嘉義市,建物,嘉義市嘉義市重慶路384號4樓10,0.0,住,,,1100427,土地0建物1車位0,四層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0821012,27.09,1,0,1,有,無,有,5200,192,,0.0,0,嘉義市政府包租代管計畫,RPWNMLOKNHGGFAI58CC
嘉義市,建物,嘉義市嘉義市廣州街102號7樓1,0.0,住,,,1100430,土地0建物1車位0,七層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0791119,46.78,1,0,1,有,無,有,5000,107,,0.0,0,嘉義市政府包租代管計畫,RPXNMLOKNHGGFAI68CC
嘉義市,建物,嘉義市嘉義市興安街250巷17號,0.0,住,,,1100429,土地1建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0800602,152.3,4,2,3,有,無,無,15000,98,,0.0,0,嘉義市政府包租代管計畫,RPQOMLOKNHGGFAI08CC
嘉義市,建物,嘉義市嘉義市自強街195巷33之6號,0.0,商,,,1100430,土地0建物1車位0,一層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791110,70.08,2,1,1,有,無,有,6000,86,,0.0,0,嘉義市政府包租代管計畫,RPROMLOKNHGGFAI18CC
嘉義市,建物,嘉義市嘉義市共和路61號之31九樓2,0.0,商,,,1100428,土地0建物1車位0,九層,9,套房(1房1廳1衛),住家用,鋼筋混凝土造,0700421,19.97,1,0,1,有,無,有,3500,175,,0.0,0,,RPTOMLOKNHGGFAI38CC
嘉義市,建物,嘉義市嘉義市友愛路560號10樓之7,0.0,住,,,1100503,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840724,33.58,1,0,1,有,有,有,4500,134,,0.0,0,嘉義市政府包租代管計畫,RPWOMLOKNHGGFAI68CC
嘉義市,房地(土地+建物),嘉義市嘉義市中山路80號,143.0,住,,,1100426,土地1建物0車位0,見其他登記事項,2,店面(店鋪),騎樓、飲食店、住宅,鋼骨構造,1040121,163.85,0,0,0,無,無,無,65000,397,,0.0,0,,RPTNMLRKNHGGFAI68DC
嘉義市,房地(土地+建物),嘉義市嘉義市博東路115號8樓2,14.59,住,,,1100425,土地1建物1車位0,八層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,115.37,3,2,2,有,有,有,12000,104,,0.0,0,,RPTNMLTKNHGGFAI78CC
嘉義市,建物,嘉義市嘉義市垂楊路699巷2號,56.84,,,,1100514,土地1建物0車位0,全,2,透天厝,住家用,木石磚造,0610101,56.84,3,2,1,有,無,無,7000,123,,0.0,0,,RPQOMLLLNHGGFAI87CC
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市博東路151號13樓2,15.4,住,,,1100503,土地1建物1車位0,十三層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,124.74000000000001,3,2,2,有,有,無,16000,128,坡道平面,0.0,0,,RPTNMLPLNHGGFAI48CC
嘉義市,房地(土地+建物),嘉義市嘉義市北港路398、400號,198.34,住,,,1100315,土地1建物0車位0,一層,3,店面(店鋪),住商用,鋼筋混凝土造,0730919,129.87,0,0,0,無,無,無,25000,193,,0.0,0,110年4月4日生效,RPQNMLSLNHGGFAI48CC
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市蘭井街334號6樓1,10.51,商,,,1100508,土地1建物1車位0,六層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841109,134.77,3,2,2,有,有,無,15000,111,坡道機械,0.0,0,,RPRNMLSLNHGGFAI58CC
