鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
內埔鄉,建物,屏東縣內埔鄉福泰路3-13號7樓,0.0,,鄉村區,乙種建築用地,1100517,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,33.19,1,0,1,有,無,無,5000,151,,0.0,0,,RPVOMLOLNHGGFCT37CC
內埔鄉,建物,屏東縣內埔鄉福泰路3-13號3樓,0.0,,鄉村區,乙種建築用地,1100520,土地0建物0車位0,三層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,33.19,1,0,1,有,無,無,5000,151,,0.0,0,,RPWOMLOLNHGGFCT47CC
內埔鄉,建物,屏東縣內埔鄉福泰路3號5樓,0.0,,鄉村區,乙種建築用地,1100513,土地0建物0車位0,五層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,38.64,1,0,1,有,有,無,5000,129,,0.0,0,,RPQQMLOLNHGGFCT07CC
內埔鄉,建物,屏東縣內埔鄉福泰路3-3號5樓,0.0,,鄉村區,乙種建築用地,1100520,土地0建物0車位0,五層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,33.5,1,0,1,有,無,無,5000,149,,0.0,0,,RPSQMLOLNHGGFCT27CC
內埔鄉,建物,屏東縣內埔鄉福泰路3-11號5樓,0.0,,鄉村區,乙種建築用地,1100520,土地0建物0車位0,五層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,33.2,1,0,1,有,無,無,5000,151,,0.0,0,,RPTQMLOLNHGGFCT37CC
內埔鄉,建物,屏東縣內埔鄉福泰路3-3號7樓,0.0,,鄉村區,乙種建築用地,1100520,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,33.5,1,0,1,有,無,無,5000,149,,0.0,0,,RPUQMLOLNHGGFCT47CC
內埔鄉,建物,屏東縣內埔鄉福泰路3-11號6樓,0.0,,鄉村區,乙種建築用地,1100506,土地0建物0車位0,六層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,33.2,1,0,1,有,無,無,5000,151,,0.0,0,,RPVQMLOLNHGGFCT57CC
內埔鄉,建物,屏東縣內埔鄉福泰路3-8號6樓,0.0,,鄉村區,乙種建築用地,1100517,土地0建物0車位0,六層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,33.4,1,0,1,有,無,無,5000,150,,0.0,0,,RPWQMLOLNHGGFCT67CC
內埔鄉,建物,屏東縣內埔鄉福泰路3-7號7樓,0.0,,鄉村區,乙種建築用地,1100520,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,29.52,1,0,1,有,無,無,5000,169,,0.0,0,,RPORMLOLNHGGFCT96CC
內埔鄉,建物,屏東縣內埔鄉壽比路228號3樓之1,0.0,,鄉村區,乙種建築用地,1100512,土地0建物0車位0,三層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,30.84,1,0,1,有,無,無,5500,178,,0.0,0,,RPPRMLOLNHGGFCT07CC
內埔鄉,建物,屏東縣內埔鄉壽比路228號2樓之3,0.0,,鄉村區,乙種建築用地,1100517,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,30.94,1,0,1,有,無,無,5500,178,,0.0,0,,RPRRMLOLNHGGFCT27CC
內埔鄉,建物,屏東縣內埔鄉壽比路228號3樓之6,0.0,,鄉村區,乙種建築用地,1100521,土地0建物0車位0,三層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,29.86,1,0,1,有,無,無,5400,181,,0.0,0,,RPSRMLOLNHGGFCT37CC
內埔鄉,建物,屏東縣內埔鄉壽比路228號3樓之3,0.0,,鄉村區,乙種建築用地,1100513,土地0建物0車位0,三層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,30.94,1,0,1,有,無,無,5500,178,,0.0,0,,RPTRMLOLNHGGFCT47CC
內埔鄉,建物,屏東縣內埔鄉壽比路228號4樓之5,0.0,,鄉村區,乙種建築用地,1100521,土地0建物0車位0,四層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,31.1,1,0,1,有,無,無,5500,177,,0.0,0,,RPURMLOLNHGGFCT57CC
內埔鄉,建物,屏東縣內埔鄉壽比路228號5樓之6,0.0,,鄉村區,乙種建築用地,1100506,土地0建物0車位0,五層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,29.86,1,0,1,有,無,無,5500,184,,0.0,0,,RPWRMLOLNHGGFCT77CC
內埔鄉,建物,屏東縣內埔鄉壽比路232號4樓之3,0.0,,鄉村區,乙種建築用地,1100504,土地0建物0車位0,四層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,30.9,1,0,1,有,無,無,5500,178,,0.0,0,,RPXRMLOLNHGGFCT87CC
內埔鄉,建物,屏東縣內埔鄉壽比路232號5樓之5,0.0,,鄉村區,乙種建築用地,1100511,土地0建物0車位0,五層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,30.29,1,0,1,有,無,無,5500,182,,0.0,0,,RPOSMLOLNHGGFCT07CC
內埔鄉,建物,屏東縣內埔鄉壽比路230號7樓之1,0.0,,鄉村區,乙種建築用地,1100516,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,30.38,1,0,1,有,無,無,5600,184,,0.0,0,,RPPSMLOLNHGGFCT17CC
內埔鄉,建物,屏東縣內埔鄉壽比路230號7樓之7,0.0,,鄉村區,乙種建築用地,1100510,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,30.02,1,0,1,有,無,無,5600,187,,0.0,0,,RPQSMLOLNHGGFCT27CC
內埔鄉,建物,屏東縣內埔鄉壽比路230號7樓之7,0.0,,鄉村區,乙種建築用地,1100510,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,30.02,1,0,1,有,無,無,5600,187,,0.0,0,,RPRSMLOLNHGGFCT37CC
內埔鄉,建物,屏東縣內埔鄉壽比路232號7樓之3,0.0,,鄉村區,乙種建築用地,1100521,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,30.9,1,0,1,有,無,無,5600,181,,0.0,0,,RPSSMLOLNHGGFCT47CC
內埔鄉,建物,屏東縣內埔鄉壽比路230號7樓之3,0.0,,鄉村區,乙種建築用地,1100503,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,29.86,1,0,1,有,無,無,5600,188,,0.0,0,,RPVSMLOLNHGGFCT77CC
內埔鄉,建物,屏東縣內埔鄉壽比路230號5樓之6,0.0,,鄉村區,乙種建築用地,1100424,土地0建物0車位0,五層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,30.31,1,0,1,有,無,無,5600,185,,0.0,0,,RPWSMLOLNHGGFCT87CC
內埔鄉,建物,屏東縣內埔鄉壽比路230號4樓之5,0.0,,鄉村區,乙種建築用地,1100426,土地0建物0車位0,四層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,30.45,1,0,1,有,無,無,5500,181,,0.0,0,,RPXSMLOLNHGGFCT97CC
內埔鄉,建物,屏東縣內埔鄉壽比路230號4樓之2,0.0,,鄉村區,乙種建築用地,1100424,土地0建物0車位0,四層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1051104,30.55,1,0,1,有,無,無,5500,180,,0.0,0,,RPOTMLOLNHGGFCT17CC
琉球鄉,土地,白沙段377-1地號,371.33,商,,,1100524,土地0建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,25000,67,,0.0,0,,RPOOMLPLNHGGFDT86CC
屏東市,建物,屏東縣屏東市大連路80之28號,0.0,住,,,1100528,土地1建物0車位0,全,2,透天厝,住家用,磚造,,21.29,1,0,0,有,無,無,4500,211,,0.0,0,,RPUOMLLMNHGGFAT86CC
