編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTNMLQKLHGGFAG08CC,35,39.90,住商用,鋼筋混凝土造,75年4月24日,四層,
RPPOMLSKLHGGFAG97CC,26,85.65,住家用,鋼筋混凝土造,83年9月16日,七層,
RPPOMLSKLHGGFAG97CC,26,14.41,停車場、防空避難室、共同使用部份,鋼筋混凝土造,83年9月16日,七層,
RPPOMLSKLHGGFAG97CC,26,2.02,梯間、共同使用部份,鋼筋混凝土造,83年9月16日,七層,
RPPOMLOLLHGGFAG67CC,35,62.21,住商用,鋼筋混凝土造,74年11月15日,四層,
RPUNMLQLLHGGFAG28CC,58,82.43,住家用,加強磚造,52年1月15日,二層,
RPWNMLTLLHGGFBG88CC,27,110.55,住家用,鋼筋混凝土造,83年8月11日,十層,
RPUOMLTKLHGGFBG68CC,32,101.90,住家用,鋼筋混凝土造,77年11月29日,五層,
RPUNMLTKLHGGFBG58CC,15,29.22,住商用,鋼筋混凝土造,94年10月7日,四層,
RPQNMLLJMHGGFAG27CC,3,159.43,住家用,鋼筋混凝土（ＲＣ）,107年8月30日,三層,
RPOPMLTLLHGGFBG28CC,24,46.77,辦公室,鋼筋混凝土造,86年3月12日,七層,
RPVNMLLJMHGGFAG77CC,33,55.87,住家用,鋼筋混凝土造,77年6月17日,四層,
RPSNMLTJMHGGFBG38CC,22,83.71,商業用,鋼筋混凝土造,88年3月31日,七層,
RPSNMLSJMHGGFBG28CC,28,99.98,商業用,鋼筋混凝土造,82年9月21日,十四層,
RPVOMLNKMHGGFBG28CC,26,90.74,住家用,鋼筋混凝土造,84年7月29日,七層,
RPXNMLSJMHGGFBG78CC,6,219.65,住宅、樓梯間、水箱,鋼筋混凝土造,103年12月26日,三層,
RPSPMLTKLHGGFBG58CC,7,55.47,集合住宅,鋼筋混凝土造,103年8月25日,十四層,
RPVNMLRJMHGGFBG48CC,50,458.78,辦公廳,鋼筋混凝土加強磚造,60年6月1日,三層,
RPUNMLPKMHGGFBG28CC,28,221.16,住家用,鋼筋混凝土造,82年5月28日,三層,
RPOPMLTKMHGGFBG28CC,7,223.81,停車空間、住宅、樓梯間,鋼筋混凝土造,103年10月7日,三層,
RPQOMLNLLHGGFBG77CC,26,65.34,住家用,鋼筋混凝土造,84年7月15日,八層,
RPUOMLNLLHGGFAG08CC,35,62.21,住商用,鋼筋混凝土造,74年11月15日,四層,
RPXNMLTKMHGGFAG88CC,45,80.97,住家用,鋼筋混凝土加強磚造,64年11月10日,三層,
RPTNMLQKMHGGFBG28CC,12,60.12,店舖、住宅,鋼筋混凝土造,98年4月1日,三層,
RPXNMLOLLHGGFAG38CC,32,170.45,住家用,鋼筋混凝土造,78年7月4日,三層,
RPWNMLNLMHGGFAG28CC,30,151.35,住家用,鋼筋混凝土造,80年9月17日,四層,
RPSOMLNLMHGGFAG97CC,43,152.72,住家用,鋼筋混凝土加強磚造,67年1月18日,三層,
RPQNMLSLMHGGFBG28CC,24,129.18,住家用,鋼筋混凝土造,85年12月20日,七層,
RPWPMLSLMHGGFAG98CC,29,105.03,住家用,鋼筋混凝土造,80年12月24日,五層,
RPVNMLRLMHGGFBG68CC,51,198.30,住家用,鋼筋混凝土加強磚造,59年2月1日,二層,
RPUPMLRLMHGGFAG68CC,45,143.92,住家用,鋼筋混凝土加強磚造,64年11月26日,二層,
RPQNMLQJNHGGFAG87CC,30,112.37,住家用,鋼筋混凝土造,80年10月17日,五層,
RPPOMLLKNHGGFAG47CC,47,99.90,住家用,鋼筋混凝土加強磚造,63年7月2日,二層,
RPRNMLQJNHGGFAG97CC,37,446.79,住家、成衣加工廠,鋼筋混凝土造,73年4月17日,四層,
RPRNMLQJNHGGFAG97CC,37,446.79,住家．成衣加工廠,鋼筋混凝土造,73年4月17日,四層,
RPRNMLQJNHGGFAG97CC,37,446.79,住家、成衣加工廠,鋼筋混凝土造,73年4月17日,四層,
RPRNMLQJNHGGFAG97CC,37,446.79,住家、成衣加工廠,鋼筋混凝土造,73年4月17日,四層,
RPROMLPJNHGGFBG08CC,5,47.25,集合住宅,鋼筋混凝土造,105年6月8日,十一層,
RPTOMLLKNHGGFBG97CC,4,46.94,集合住宅,鋼筋混凝土造,106年8月14日,十五層,
RPWNMLRJNHGGFAG58CC,40,173.98,住家用,鋼筋混凝土加強磚造,70年10月7日,二層,
RPTNMLMKNHGGFAG87CC,26,127.17,住家用,鋼筋混凝土造,84年5月24日,三層,
RPUNMLMKNHGGFAG97CC,26,67.23,住家用,鋼筋混凝土造,84年8月10日,七層,
RPRNMLMKNHGGFAG67CC,74,103.74,住家用,木造,36年6月1日,二層,
RPTOMLMKNHGGFAG97CC,27,65.55,住家及補習班,鋼筋混凝土造,83年6月25日,四層,
RPWNMLMKNHGGFAG18CC,26,131.32,住商用,鋼筋混凝土造,84年3月11日,五層,
RPPOMLPLNHGGFAG97CC,,165.29,住家用,加強磚造,,二層,
RPUNMLNKNHGGFAG08CC,25,142.32,住商用,鋼筋混凝土造,85年2月15日,四層,
RPQNMLRLNHGGFBG28CC,45,110.34,住家用,鋼筋混凝土加強磚造,65年11月2日,二層,
RPROMLSKNHGGFBG48CC,28,35.06,住家用,鋼筋混凝土造,82年7月8日,七層,
RPOOMLPLNHGGFAG87CC,42,51.80,住家用,鋼筋混凝土造,68年9月15日,五層,
RPSOMLRLNHGGFBG58CC,27,88.05,住家用,鋼筋混凝土造,83年1月12日,七層,
