編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPROMLPJLHGGFAV56DA,41,120.19,住家用,鋼筋水泥．加強磚造,68年10月9日,二層,一層 二層
RPUOMLPJLHGGFAV86DA,1,71.53,Ｈ２集合住宅,ＲＣ造,109年3月3日,五層,五層 見其他登記事項
RPUOMLPJLHGGFAV86DA,1,.27,Ｇ３店舖、機房,ＲＣ造,109年3月3日,五層,
RPUOMLPJLHGGFAV86DA,1,15.21,樓梯間、昇降機間,ＲＣ造,109年3月3日,五層,
RPROMLSJLHGGFAV86DA,,203.89,住宅、樓梯間,ＲＣ造,109年12月7日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPSPMLSJLHGGFAV07DA,,211.40,住宅、樓梯間,ＲＣ造,109年12月7日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPTNMLSJLHGGFAV96DA,,190.38,住宅、樓梯間,ＲＣ造,109年12月7日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPTNMLNLKHGGFAV56DA,26,233.21,人行、住宅,鋼筋混凝土造,83年12月28日,五層,一層 二層 三層 四層 五層 騎樓
RPVOMLSJLHGGFAV27DA,25,5.31,共同使用：樓梯．電梯,鋼筋混凝土造,85年6月28日,七層,
RPVOMLSJLHGGFAV27DA,25,3.29,樓梯、電梯、機械房、水箱共同使用,鋼筋混凝土造,85年6月28日,七層,
RPVOMLSJLHGGFAV27DA,25,2.81,車道、水箱、樓梯、機械房配電室共同使用　,鋼筋混凝土造,85年6月28日,七層,
RPVOMLSJLHGGFAV27DA,25,16.01,防空避難室暨停車空間共同使用,鋼筋混凝土造,85年6月28日,七層,
RPVOMLSJLHGGFAV27DA,25,63.38,住家用,鋼筋混凝土造,85年6月28日,七層,四層 陽台
RPSNMLKKLHGGFAV78DA,33,101.68,住家用,加強磚造,77年1月4日,二層,一層 二層 屋頂突出物
RPSNMLSKJHGGFAV76DA,48,87.36,住家用,鐵筋水泥磚,62年4月26日,二層,一層 二層 騎樓
RPUNMLSLJHGGFAV07DA,,199.53,住宅、樓梯間,ＲＣ造,109年12月7日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPSNMLPLKHGGFAV66DA,,110.92,騎樓、店鋪、住宅、樓梯間,ＲＣ造,109年10月21日,三層,一層 二層 三層 騎樓 見其他登記事項 見其他登記事項
RPSNMLPLKHGGFAV66DA,,110.92,騎樓、店鋪、住宅、樓梯間,ＲＣ造,109年10月21日,三層,一層 二層 三層 騎樓 見其他登記事項 見其他登記事項
RPVOMLTJLHGGFAV37DA,25,102.98,集合住宅,鋼筋混凝土造,84年12月20日,七層,一層 二層 陽台 平台 騎樓
RPVOMLTJLHGGFAV37DA,,26.37,避難室、門廳、電樓梯間,鋼筋混凝土造,,七層,
RPPOMLNJLHGGFAV78DA,27,28.98,避難室，電梯．樓梯．地下室．通廊共同使用,鋼筋混凝土造,83年4月19日,十四層,
RPPOMLNJLHGGFAV78DA,27,84.46,集合住宅,鋼筋混凝土造,83年4月19日,十四層,十層 陽台
RPOOMLTJLHGGFAV66DA,5,188.67,住宅、樓梯間,ＲＣ造,104年11月19日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPQNMLSJLHGGFAV66DA,,99.01,住宅、樓梯間,ＲＣ造,109年12月7日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPQNMLSJLHGGFAV66DA,,99.01,住宅、樓梯間,ＲＣ造,109年12月7日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPXNMLPJLHGGFAV07DA,20,1098.65,人行．店舖．住宅．停車空間,鋼骨造,89年9月7日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPXNMLMJKHGGFAV66DA,40,111.78,住家用,加強磚造,69年9月16日,二層,一層 二層 騎樓
RPXNMLMJLHGGFAV76DA,25,5.94,樓梯間、集合住宅（共同使用）,鋼筋混凝土造,85年1月10日,三層,
RPXNMLMJLHGGFAV76DA,25,24.58,集合住宅,鋼筋混凝土造,85年1月10日,三層,二層
RPPOMLOLKHGGFAV98DA,7,287.80,住家用,鋼筋混凝土造,103年6月16日,四層,一層 二層 三層 四層 見其他登記事項
RPSOMLRKKHGGFAV86DA,23,12.67,儲藏室、停車空間、蓄水池,鋼筋混凝土造,86年9月26日,五層,
RPSOMLRKKHGGFAV86DA,23,9.26,見其他登記事項,,86年9月26日,五層,
RPSOMLRKKHGGFAV86DA,23,59.75,集合住宅,鋼筋混凝土造,86年9月26日,五層,三層 陽台 花台
RPSNMLNLKHGGFAV09DA,,99.04,住宅、樓梯間,ＲＣ造,109年12月7日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPSNMLNLKHGGFAV09DA,,99.04,住宅、樓梯間,ＲＣ造,109年12月7日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPPOMLKKLHGGFAV58DA,1,71.77,Ｈ２集合住宅,ＲＣ造,109年3月3日,五層,二層 見其他登記事項
RPPOMLKKLHGGFAV58DA,1,.27,Ｇ３店舖、機房,ＲＣ造,109年3月3日,五層,
RPPOMLKKLHGGFAV58DA,1,13.65,樓梯間、昇降機間,ＲＣ造,109年3月3日,五層,
RPQOMLKKLHGGFAV68DA,46,123.98,住家用,鐵筋水泥磚,64年5月23日,二層,一層 二層
RPUNMLLKLHGGFAV09DA,36,60.61,住家用,加強磚造,74年1月15日,二層,一層 二層 騎樓
RPUOMLMKLHGGFAV66DA,,197.93,住宅、樓梯間,ＲＣ造,109年12月7日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPQNMLPJKHGGFAV88DA,26,74.68,集合住宅,鋼筋混凝土造,84年2月17日,八層,八層 陽台
RPQNMLPJKHGGFAV88DA,26,4.45,走道,鋼筋混凝土造,84年2月17日,八層,
RPQNMLPJKHGGFAV88DA,26,11.95,防空避難室暨停車空間、配電室,鋼筋混凝土造,84年2月17日,八層,
RPQNMLPJKHGGFAV88DA,26,9.05,車道、警衛室、托兒所、電梯、樓梯,鋼筋混凝土造,84年2月17日,八層,
RPWNMLMLKHGGFAV76DA,5,222.09,住宅、樓梯間,ＲＣ造,105年1月21日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPRNMLMKLHGGFDV56DA,23,35.30,商業用,鋼筋混凝土造,87年3月6日,十五層,五層 陽台
RPRNMLMKLHGGFDV56DA,23,1.12,機房、樓梯,鋼筋混凝土造,87年3月6日,十五層,
RPRNMLMKLHGGFDV56DA,23,7.21,梯間、通道,鋼筋混凝土造,87年3月6日,十五層,
RPRNMLMKLHGGFDV56DA,23,5.57,通道、活動室、樓梯間、門廳、車道、辦公室,鋼筋混凝土造,87年3月6日,十層,
RPSOMLMJLHGGFAV98DA,27,20.51,避難室，電梯．樓梯．地下室．通廊共同使用,鋼筋混凝土造,83年4月19日,十四層,
RPSOMLMJLHGGFAV98DA,27,65.78,集合住宅,鋼筋混凝土造,83年4月19日,十四層,七層 陽台
RPQNMLMKLHGGFDV09DA,23,35.30,商業用,鋼筋混凝土造,87年3月6日,十層,四層 陽台
RPQNMLMKLHGGFDV09DA,23,1.12,機房、樓梯,鋼筋混凝土造,87年3月6日,十五層,
RPQNMLMKLHGGFDV09DA,23,7.21,梯間、通道,鋼筋混凝土造,87年3月6日,十五層,
RPQNMLMKLHGGFDV09DA,23,5.57,通道、活動室、樓梯間、門廳、車道、辦公室,鋼筋混凝土造,87年3月6日,十層,
RPXNMLMLKHGGFAV86DA,25,44.19,集合住宅,鋼筋混凝土造,84年12月20日,七層,三層 陽台
RPXNMLMLKHGGFAV86DA,25,44.19,集合住宅,鋼筋混凝土造,84年12月20日,七層,三層 陽台
RPXNMLMLKHGGFAV86DA,,15.65,避難室、門廳、電樓梯間,鋼筋混凝土造,,七層,
RPXNMLMLKHGGFAV86DA,,15.65,避難室、門廳、電樓梯間,鋼筋混凝土造,,七層,
RPSNMLTJKHGGFAV86DA,25,68.39,集合住宅,鋼筋混凝土造,84年12月20日,七層,七層 陽台
RPSNMLTJKHGGFAV86DA,,26.37,避難室、門廳、電樓梯間,鋼筋混凝土造,,七層,
RPSNMLPKLHGGFAV66DA,43,93.03,宿舍,水泥磚蓋瓦,67年2月3日,一層,一層
RPSPMLQKLHGGFAV96DA,26,79.66,集合住宅,鋼筋混凝土造,84年1月25日,十層,九層 陽台 花台
