編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTOMLTLJHGGFBC97DA,45,59.47,住家用,鋼筋混凝土加強磚造,64年9月27日,四層,二層 陽台
RPUNMLQJLHGGFBC67DA,1,113.00,集合住宅,鋼筋混凝土造,109年5月13日,九層,五層 陽台 雨遮
RPUNMLQJLHGGFBC67DA,1,24.15,本共有部分之項目有電梯間、電梯、安全梯、配電室、電表室、樓電梯間、梯廳、樓梯間、電梯機房及水箱等十項,鋼筋混凝土造,109年5月13日,九層,
RPUNMLQJLHGGFBC67DA,1,65.59,本共有部分之項目有樓梯間、幫浦室、水箱、管理員室、管委會使用空間、排風機、停車空間、景觀機房、資源回收室、安全梯、電梯間、配電室、車道、防空避難室兼停車空間、消防泵浦室、機車停車空間、緊急發電機室、陽台、電信室、走道及受電箱區等二十一項,鋼筋混凝土造,109年5月13日,九層,
RPVNMLQJLHGGFBC77DA,1,113.00,集合住宅,鋼筋混凝土造,109年5月13日,九層,七層 陽台 雨遮
RPVNMLQJLHGGFBC77DA,1,24.15,本共有部分之項目有電梯間、電梯、安全梯、配電室、電表室、樓電梯間、梯廳、樓梯間、電梯機房及水箱等十項,鋼筋混凝土造,109年5月13日,九層,
RPVNMLQJLHGGFBC77DA,1,65.59,本共有部分之項目有樓梯間、幫浦室、水箱、管理員室、管委會使用空間、排風機、停車空間、景觀機房、資源回收室、安全梯、電梯間、配電室、車道、防空避難室兼停車空間、消防泵浦室、機車停車空間、緊急發電機室、陽台、電信室、走道及受電箱區等二十一項,鋼筋混凝土造,109年5月13日,九層,
RPROMLMJLHGGFBC07DA,16,37.30,住家用,鋼筋混凝土造,93年11月1日,八層,五層 陽台
RPROMLMJLHGGFBC07DA,16,37.30,住家用,鋼筋混凝土造,93年11月1日,八層,五層 陽台
RPROMLMJLHGGFBC07DA,16,8.59,共用部份,鋼筋混凝土造,93年11月1日,八層,
RPROMLMJLHGGFBC07DA,16,8.59,共用部份,鋼筋混凝土造,93年11月1日,八層,
RPROMLMJLHGGFBC07DA,16,1.28,共用部份,鋼筋混凝土造,93年11月1日,八層,
RPROMLMJLHGGFBC07DA,16,1.28,共用部份,鋼筋混凝土造,93年11月1日,八層,
RPUNMLNJLHGGFBC37DA,12,.02,住家用,鋼筋混凝土造,97年12月26日,六層,六層 陽台
RPUNMLNJLHGGFBC37DA,12,.76,共用部份,鋼筋混凝土造,97年12月26日,六層,
RPUNMLNJLHGGFBC37DA,12,.01,一般事務所,鋼筋混凝土造,98年2月9日,六層,地下一層
RPUNMLNJLHGGFBC37DA,12,.10,共用部份,鋼筋混凝土造,98年2月9日,六層,
RPUNMLNJLHGGFBC37DA,12,.09,一般事務所,鋼筋混凝土造,98年6月2日,六層,地下一層
RPUNMLNJLHGGFBC37DA,12,131.31,住家用,鋼筋混凝土造,98年6月2日,六層,六層 陽台 雨遮 見其他登記事項
RPUNMLNJLHGGFBC37DA,12,15.58,共用部份,鋼筋混凝土造,98年6月2日,六層,
RPUNMLNJLHGGFBC37DA,12,12.68,共用部份,鋼筋混凝土造,98年6月2日,六層,
RPUNMLNJLHGGFBC37DA,12,21.53,共用部份,鋼筋混凝土造,98年6月2日,六層,
RPQNMLRJLHGGFBC37DA,22,66.94,住家用,鋼筋混凝土造,88年1月14日,十六層,十五層 陽台
RPQNMLRJLHGGFBC37DA,22,16.05,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPQNMLRJLHGGFBC37DA,22,.82,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPQNMLRJLHGGFBC37DA,22,3.82,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPQNMLRJLHGGFBC37DA,22,1.56,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPQNMLRJLHGGFBC37DA,22,.74,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPTNMLRJLHGGFBC67DA,22,91.32,住家用,鋼筋混凝土造,88年1月14日,十六層,十四層 陽台
RPTNMLRJLHGGFBC67DA,22,16.72,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPTNMLRJLHGGFBC67DA,22,1.15,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPTNMLRJLHGGFBC67DA,22,5.32,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPTNMLRJLHGGFBC67DA,22,2.19,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPTNMLRJLHGGFBC67DA,22,1.06,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPVNMLSJLHGGFBC97DA,45,90.67,住家用,鋼筋混凝土加強磚造,65年2月23日,四層,一層
RPSNMLRJLHGGFBC57DA,26,116.69,住家用,鋼筋混凝土造,84年5月15日,七層,三層 陽台
RPSNMLRJLHGGFBC57DA,26,52.04,共用部份,鋼筋混凝土造,84年5月15日,七層,
RPWNMLKLJHGGFCC37DA,24,169.28,住家用,鋼筋混凝土造,86年6月21日,三層,一層 二層 三層 陽台 平台 水箱 露台 花台 地下層
RPWNMLKLJHGGFCC37DA,24,1.87,社區中心,鋼筋混凝土造,86年6月21日,九層,地下一層
RPWNMLKLJHGGFCC37DA,24,.71,共用部份,鋼筋混凝土造,86年6月21日,九層,
RPUNMLSLJHGGFCC97DA,39,99.30,住家用,鋼筋混凝土造,71年5月24日,四層,二層 陽台
RPPOMLNJKHGGFCC96DA,38,79.11,商業用,鋼筋混凝土造,72年7月19日,五層,一層 騎樓 車庫
RPPNMLRJLHGGFBC27DA,35,114.39,住家用,鋼筋混凝土造,74年10月18日,二層,一層 二層 陽台 平台 瞭望台
RPUOMLPJLHGGFCC77DA,37,71.34,住家用,鋼筋混凝土造,73年8月8日,五層,二層
RPWNMLRKKHGGFCC08DA,7,33.04,集合住宅,鋼筋混凝土造,102年11月29日,七層,一層 陽台 雨遮
RPWNMLRKKHGGFCC08DA,7,22.03,集合住宅,鋼筋混凝土造,102年11月29日,七層,一層 陽台 雨遮
RPWNMLRKKHGGFCC08DA,7,12.21,本共有部分之項目有防空避難室兼停車空間、停車空間、騎樓、管委會使用空間、車道、樓電梯間、梯廳、樓梯間、機械室、水箱、消防水箱、雨遮等共１２項。,鋼筋混凝土造,102年11月29日,七層,
RPWNMLRKKHGGFCC08DA,7,8.14,本共有部分之項目有防空避難室兼停車空間、停車空間、騎樓、管委會使用空間、車道、樓電梯間、梯廳、樓梯間、機械室、水箱、消防水箱、雨遮等共１２項。,鋼筋混凝土造,102年11月29日,七層,
RPVNMLOJKHGGFCC57DA,42,46.75,住家用,鋼筋混凝土造,68年5月11日,四層,四層
RPQOMLKLKHGGFCC96DA,24,214.15,住家用,鋼筋混凝土造,86年3月17日,三層,一層 二層 三層 陽台 平台 水箱 露台 花台 地下層
RPQOMLKLKHGGFCC96DA,23,2.32,社區中心,鋼筋混凝土造,86年6月21日,九層,地下一層
RPQOMLKLKHGGFCC96DA,23,.88,共用部份,鋼筋混凝土造,86年6月21日,九層,
RPQNMLRJLHGGFCC47DA,24,93.03,住家用,鋼筋混凝土造,86年7月18日,十二層,一層 平台
RPQNMLRJLHGGFCC47DA,24,2.30,共用部份,鋼筋混凝土造,86年7月18日,四層,
RPQNMLRJLHGGFCC47DA,24,13.51,共用部份,鋼筋混凝土造,86年7月18日,十二層,
RPQNMLRJLHGGFCC47DA,24,12.86,共用部份,鋼筋混凝土造,86年7月18日,十二層,
RPVOMLPJLHGGFCC87DA,37,71.33,商業用,鋼筋混凝土造,73年8月8日,五層,一層 騎樓
RPROMLSJLHGGFCC77DA,24,1.21,共用部份,鋼筋混凝土造,86年5月8日,十一層,
RPROMLSJLHGGFCC77DA,24,55.21,住家用,鋼筋混凝土造,86年5月8日,十一層,四層 陽台 雨遮
RPROMLSJLHGGFCC77DA,24,12.90,共用部份,鋼筋混凝土造,86年5月8日,十一層,
RPROMLSJLHGGFCC77DA,24,.61,共用部份,鋼筋混凝土造,86年5月8日,十一層,
RPXNMLSJLHGGFCC28DA,39,98.36,住家用,鋼筋混凝土造,71年6月21日,五層,五層 陽台
RPTNMLTJLHGGFCC97DA,39,81.92,住家用,鋼筋混凝土造,70年12月14日,五層,三層 陽台
RPTNMLTJLHGGFCC97DA,39,4.26,共用部份,鋼筋混凝土造,70年12月14日,五層,
RPSNMLTJLHGGFCC87DA,26,123.72,住家用,鋼筋混凝土造,83年8月11日,十四層,十二層 陽台 雨遮 見其他登記事項
RPSNMLTJLHGGFCC87DA,26,16.54,共用部份,鋼筋混凝土造,83年8月11日,十四層,
RPSNMLTJLHGGFCC87DA,26,1.28,共用部份,鋼筋混凝土造,83年8月11日,十四層,
RPSNMLTJLHGGFCC87DA,26,16.76,共用部份,鋼筋混凝土造,83年8月11日,十四層,
RPSOMLTJLHGGFCC97DA,22,51.66,住家用,鋼筋混凝土造,88年1月14日,十三層,八層 陽台
RPSOMLTJLHGGFCC97DA,22,10.01,共用部份,鋼筋混凝土造,88年1月14日,十三層,
RPSOMLTJLHGGFCC97DA,22,8.92,共用部份,鋼筋混凝土造,88年1月14日,十三層,
RPTOMLTJLHGGFCC08DA,22,98.89,住家用,鋼筋混凝土造,87年10月1日,七層,二層 陽台
RPTOMLTJLHGGFCC08DA,22,15.86,共用部份,鋼筋混凝土造,87年10月1日,七層,
RPTOMLTJLHGGFCC08DA,22,21.83,共用部份,鋼筋混凝土造,87年10月1日,七層,
RPUNMLTJLHGGFBC08EA,35,110.33,住家用,鋼筋混凝土造,75年5月7日,二層,一層 二層 陽台 屋頂突出物
RPTNMLTJLHGGFBC97EA,35,112.32,住家用,鋼筋混凝土造,75年5月7日,二層,一層 二層 陽台 屋頂突出物
RPQNMLSJLHGGFBC57EA,28,91.70,住家用,鋼筋混凝土造,82年5月18日,六層,六層 陽台
RPQNMLSJLHGGFBC57EA,28,20.52,共用部份,鋼筋混凝土造,82年5月18日,六層,
RPPNMLLKLHGGFCC96EA,41,46.99,商業用,鋼筋混凝土造,68年8月28日,六層,一層
RPQNMLSJLHGGFCC67EA,46,69.95,住家用,鋼筋混凝土加強磚造,63年12月13日,四層,二層
RPPNMLSJLHGGFBC47EA,6,221.22,地下一層：停車空間、一至三層：集合住宅、屋突層：樓梯間、昇降機道、水箱,鋼筋混凝土造,104年6月2日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮 地下一層
RPPNMLSJLHGGFBC47EA,6,106.18,本共有部分之項目有停車空間、基地內通路、汽車坡道、社區管委會使用空間、昇降機道及水箱等６項。,鋼筋混凝土造,104年6月2日,三層,
RPQOMLTJLHGGFCC77DA,28,117.94,住家用,鋼筋混凝土造,82年5月18日,十二層,二層 陽台 花台
RPQOMLTJLHGGFCC77DA,28,25.11,共用部份,鋼筋混凝土造,82年5月18日,十二層,
RPSNMLPJLHGGFBC47EA,25,90.94,住家用,鋼筋混凝土造,84年11月16日,五層,五層 陽台
RPSNMLPJLHGGFBC47EA,25,10.29,共用部份,鋼筋混凝土造,84年11月16日,五層,
RPUNMLTJLHGGFCC08DA,41,78.79,商業用,鋼筋混凝土造,68年11月21日,四層,一層 騎樓
RPRNMLSJLHGGFBC67EA,50,43.23,住商用,加強磚造,59年12月16日,三層,一層 二層 三層 騎樓 地下層
RPVNMLTJLHGGFCC18DA,25,25.53,住家用,鋼筋混凝土造,85年1月18日,七層,二層 陽台
RPVNMLTJLHGGFCC18DA,25,5.36,共用部份,鋼筋混凝土造,85年1月18日,七層,
RPROMLPJLHGGFCC47DA,26,41.82,住家用,鋼筋混凝土造,83年10月15日,五層,四層 陽台
RPROMLPJLHGGFCC47DA,26,41.82,住家用,鋼筋混凝土造,83年10月15日,五層,四層 陽台
RPROMLPJLHGGFCC47DA,26,1.18,共用部份,鋼筋混凝土造,83年10月15日,五層,
RPROMLPJLHGGFCC47DA,26,1.18,共用部份,鋼筋混凝土造,83年10月15日,五層,
RPROMLPJLHGGFCC47DA,26,3.93,共用部份,鋼筋混凝土造,83年10月15日,五層,
RPROMLPJLHGGFCC47DA,26,3.93,共用部份,鋼筋混凝土造,83年10月15日,五層,
RPPNMLLKLHGGFBC86EA,22,57.92,住家用,鋼筋混凝土造,88年1月14日,十六層,十六層 陽台
RPPNMLLKLHGGFBC86EA,22,8.24,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPPNMLLKLHGGFBC86EA,22,.70,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPPNMLLKLHGGFBC86EA,22,2.10,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPPNMLLKLHGGFBC86EA,22,1.41,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPPNMLLKLHGGFBC86EA,22,.69,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPPPMLNLKHGGFCC27DA,24,64.56,住家用,鋼筋混凝土造,86年1月25日,十二層,八層 陽台 花台
RPPPMLNLKHGGFCC27DA,24,7.63,共用部份,鋼筋混凝土造,86年1月25日,十二層,
RPPPMLNLKHGGFCC27DA,24,24.06,共用部份,鋼筋混凝土造,86年1月25日,十二層,
RPUNMLMLKHGGFCC47DA,24,.89,共用部份,鋼筋混凝土造,86年5月8日,十一層,
RPUNMLMLKHGGFCC47DA,24,40.20,住家用,鋼筋混凝土造,86年5月8日,十一層,七層 陽台 雨遮
RPVNMLMJLHGGFCC47DA,25,86.44,住家用,鋼筋混凝土造,85年7月18日,六層,六層 陽台 花台
RPUNMLMLKHGGFCC47DA,24,9.39,共用部份,鋼筋混凝土造,86年5月8日,十一層,
RPVNMLMJLHGGFCC47DA,25,13.23,共用部份,鋼筋混凝土造,85年7月18日,六層,
RPUNMLMLKHGGFCC47DA,24,.45,共用部份,鋼筋混凝土造,86年5月8日,十一層,
RPVNMLMJLHGGFCC47DA,25,13.50,共用部份,鋼筋混凝土造,85年7月18日,六層,
RPRNMLRJLHGGFBC47DA,5,.04,一般事務所,鋼筋混凝土造,104年11月16日,五層,二層
RPRNMLRJLHGGFBC47DA,5,.06,一般事務所,鋼筋混凝土造,104年11月16日,五層,二層
RPWNMLNLKHGGFCC77DA,44,63.69,住家用,鋼筋混凝土加強磚造,66年1月6日,四層,一層
RPRNMLRJLHGGFBC47DA,5,1.66,本共有部分之項目有管委會空間、機電空間、梯廳、安全梯、停車空間、集合住宅附屬社區中心、樓電梯間及陽台等八項,鋼筋混凝土造,104年11月16日,五層,
RPWNMLNLKHGGFCC77DA,44,63.69,住家用,鋼筋混凝土加強磚造,66年1月6日,四層,一層
RPRNMLRJLHGGFBC47DA,5,1.66,本共有部分之項目有管委會空間、機電空間、梯廳、安全梯、停車空間、集合住宅附屬社區中心、樓電梯間及陽台等八項,鋼筋混凝土造,104年11月16日,五層,
RPRNMLRJLHGGFBC47DA,4,270.77,一層：集合住宅、停車空間，二層、三層、四層：集合住宅,鋼筋混凝土造,106年1月27日,四層,一層 二層 三層 四層 陽台
RPROMLTJLHGGFBC77DA,34,59.65,住家用,鋼筋混凝土造,75年9月1日,四層,三層 陽台
RPOOMLOLKHGGFCC17DA,22,58.03,住家用,鋼筋混凝土造,88年1月14日,十三層,七層 陽台 花台
RPOOMLOLKHGGFCC17DA,22,11.31,共用部份,鋼筋混凝土造,88年1月14日,十三層,
RPOOMLOLKHGGFCC17DA,22,10.06,共用部份,鋼筋混凝土造,88年1月14日,十三層,
RPVOMLRKKHGGFCC08DA,38,72.90,住家用,鋼筋混凝土造,71年9月15日,四層,四層 陽台
RPOOMLTJLHGGFBC47DA,37,62.17,住家用,鋼筋混凝土造,72年10月13日,六層,四層
RPUNMLPJLHGGFBC57DA,36,132.00,住家用,鋼筋混凝土造,73年11月14日,三層,二層 三層 夾層
RPVNMLKKLHGGFBC27DA,46,71.13,住家用,鋼筋混凝土造,64年1月3日,四層,三層 陽台
RPQOMLKLKHGGFBC86DA,24,45.07,集合住宅,鋼筋混凝土造,85年9月18日,十層,七層 陽台
RPQOMLKLKHGGFBC86DA,24,45.07,集合住宅,鋼筋混凝土造,85年9月18日,十層,七層 陽台
RPQOMLKLKHGGFBC86DA,24,15.78,本共有部分之項目有防空避難室兼停車場、汽車昇降機、機房、水箱、變電室、門廳、停車空間、樓梯間、電梯間及騎樓〈人行道〉等十項,鋼筋混凝土造,85年9月18日,十層,
RPQOMLKLKHGGFBC86DA,24,15.78,本共有部分之項目有防空避難室兼停車場、汽車昇降機、機房、水箱、變電室、門廳、停車空間、樓梯間、電梯間及騎樓〈人行道〉等十項,鋼筋混凝土造,85年9月18日,十層,
RPSNMLTJLHGGFBC77DA,13,121.38,住家用,鋼筋混凝土造,97年1月21日,五層,二層 陽台
RPSNMLTJLHGGFBC77DA,13,18.42,共用部份,鋼筋混凝土造,97年1月21日,五層,
RPPOMLQJLHGGFBC27DA,3,155.98,集合住宅,鋼筋混凝土造,106年10月18日,十五層,八層 陽台 雨遮
RPPOMLQJLHGGFBC27DA,3,67.17,本共有部分之項目有公設空間、門廳、防空避難室兼停車空間、停車空間、社區中心、機械室、游泳池及管委會辦公室等共八項,鋼筋混凝土造,106年10月18日,十五層,
RPPOMLQJLHGGFBC27DA,3,25.23,本共有部分之項目有電梯間、樓梯間、蓄水池及水箱等共四項,鋼筋混凝土造,106年10月18日,十五層,
RPPOMLQJLHGGFBC27DA,3,.99,本共有部分之項目有台電配電室共一項,鋼筋混凝土造,106年10月18日,十五層,
RPROMLQJLHGGFBC47DA,3,70.95,集合住宅,鋼筋混凝土造,106年10月18日,十五層,十五層 陽台
RPROMLQJLHGGFBC47DA,3,49.53,本共有部分之項目有公設空間、門廳、防空避難室兼停車空間、停車空間、社區中心、機械室、游泳池及管委會辦公室等共八項,鋼筋混凝土造,106年10月18日,十五層,
RPROMLQJLHGGFBC47DA,3,18.16,本共有部分之項目有電梯間、樓梯間、蓄水池及水箱等共四項,鋼筋混凝土造,106年10月18日,十五層,
RPROMLQJLHGGFBC47DA,3,.50,本共有部分之項目有台電配電室共一項,鋼筋混凝土造,106年10月18日,十五層,
RPQPMLRKKHGGFBC57DA,51,61.14,住家用,加強磚造,59年2月3日,四層,三層 陽台
RPOOMLQJLHGGFBC17DA,3,133.21,集合住宅,鋼筋混凝土造,106年10月18日,十五層,一層 陽台 雨遮
RPOOMLQJLHGGFBC17DA,3,61.74,本共有部分之項目有公設空間、門廳、防空避難室兼停車空間、停車空間、社區中心、機械室、游泳池及管委會辦公室等共八項,鋼筋混凝土造,106年10月18日,十五層,
RPOOMLQJLHGGFBC17DA,3,20.62,本共有部分之項目有電梯間、樓梯間、蓄水池及水箱等共四項,鋼筋混凝土造,106年10月18日,十五層,
RPOOMLQJLHGGFBC17DA,3,.67,本共有部分之項目有台電配電室共一項,鋼筋混凝土造,106年10月18日,十五層,
RPWNMLOJLHGGFBC67DA,26,85.08,住家用,鋼筋混凝土造,84年6月10日,四層,一層 平台 地下一層
