鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,45.14,住,,,1090526,土地2建物1車位2,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,214.78,4,2,2,有,無,17160000,89806,坡道平面,54.88,2800000,親友、員工或其他特殊關係間之交易。；,RPROMLLKLHGGFBB07DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,43.96,住,,,1090524,土地2建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.95,4,2,2,有,無,15850000,92920,坡道平面,27.44,1400000,,RPTOMLLKLHGGFBB27DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,43.39,住,,,1090525,土地2建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,181.12,4,2,2,有,無,15500000,91098,坡道平面,27.44,1500000,,RPXOMLLKLHGGFBB67DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,36.09,住,,,1090525,土地2建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.18,3,2,2,有,無,13130000,91827,坡道平面,27.44,1400000,,RPOPMLLKLHGGFBB86DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,45.14,住,,,1090526,土地2建物1車位2,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,214.78,4,2,2,有,無,17300000,90682,坡道平面,54.88,2800000,,RPQPMLLKLHGGFBB07DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,53.51,住,,,1090526,土地2建物1車位2,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,244.23,4,2,2,有,無,19920000,90415,坡道平面,54.88,2800000,,RPSPMLLKLHGGFBB27DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,58.81,住,,,1090527,土地2建物1車位2,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,263.12,4,2,3,有,無,21990000,92153,坡道平面,54.88,2800000,,RPTPMLLKLHGGFBB37DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,43.39,住,,,1090526,土地2建物1車位2,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,208.56,4,2,2,有,無,16760000,90187,坡道平面,54.88,2900000,親友、員工或其他特殊關係間之交易。；,RPUPMLLKLHGGFBB47DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,58.81,住,,,1090528,土地2建物1車位2,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,263.12,4,2,3,有,無,21910000,91769,坡道平面,54.88,2800000,,RPVPMLLKLHGGFBB57DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,43.39,住,,,1090812,土地2建物1車位3,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,236.0,4,2,2,有,無,18580000,91619,坡道平面,82.32,4500000,親友、員工或其他特殊關係間之交易。；,RPOQMLLKLHGGFBB96DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,43.39,住,,,1090812,土地2建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,181.12,4,2,2,有,無,15390000,90383,坡道平面,27.44,1500000,親友、員工或其他特殊關係間之交易。；,RPQQMLLKLHGGFBB17DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,58.81,住,,,1090528,土地2建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,235.68,4,2,3,有,無,20610000,91769,坡道平面,27.44,1500000,,RPSQMLLKLHGGFBB37DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,43.96,住,,,1090529,土地2建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.95,4,2,2,有,無,15800000,92599,坡道平面,27.44,1400000,,RPTQMLLKLHGGFBB47DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,53.51,住,,,1090530,土地2建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,216.79,4,2,2,有,無,18630000,90996,坡道平面,27.44,1400000,,RPVQMLLKLHGGFBB67DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,53.51,住,,,1090604,土地2建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,216.79,4,2,2,有,無,18300000,88725,坡道平面,27.44,1500000,親友、員工或其他特殊關係間之交易。；,RPQRMLLKLHGGFBB27DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,53.51,住,,,1090608,土地2建物1車位2,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,244.23,4,2,2,有,無,19720000,89358,坡道平面,54.88,2800000,親友、員工或其他特殊關係間之交易。；,RPRRMLLKLHGGFBB37DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,53.51,住,,,1090722,土地2建物1車位2,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,244.23,4,2,2,有,無,19980000,90731,坡道平面,54.88,2800000,親友、員工或其他特殊關係間之交易。；,RPTRMLLKLHGGFBB57DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,53.51,住,,,1090722,土地2建物1車位2,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,244.23,4,2,2,有,無,20040000,91048,坡道平面,54.88,2800000,親友、員工或其他特殊關係間之交易。；,RPURMLLKLHGGFBB67DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,53.51,住,,,1090812,土地2建物1車位2,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,255.47,4,2,2,有,無,20870000,91471,坡道平面,66.12,3550000,親友、員工或其他特殊關係間之交易。；,RPXRMLLKLHGGFBB97DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,41.83,住,,,1090812,土地2建物1車位2,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,203.02,3,2,2,有,無,16340000,90050,坡道平面,54.88,3000000,親友、員工或其他特殊關係間之交易。；,RPPSMLLKLHGGFBB27DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,36.09,住,,,1090530,土地2建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.18,3,2,2,有,無,13130000,91827,坡道平面,27.44,1400000,,RPQSMLLKLHGGFBB37DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,53.51,住,,,1090824,土地2建物1車位2,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,244.23,4,2,2,有,無,20120000,90415,坡道平面,54.88,3000000,親友、員工或其他特殊關係間之交易。；,RPWSMLLKLHGGFBB97DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,43.96,住,,,1090706,土地2建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.95,4,2,2,有,無,15220000,88869,坡道平面,27.44,1400000,親友、員工或其他特殊關係間之交易。；,RPXSMLLKLHGGFBB08DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,43.96,住,,,1090530,土地2建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.95,4,2,2,有,無,15760000,91698,坡道平面,27.44,1500000,,RPOTMLLKLHGGFBB27DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,43.96,住,,,1090923,土地2建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.95,4,2,2,有,無,15460000,90412,坡道平面,27.44,1400000,親友、員工或其他特殊關係間之交易。；,RPPTMLLKLHGGFBB37DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,36.09,住,,,1090530,土地2建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.18,3,2,2,有,無,12650000,88070,坡道平面,27.44,1400000,,RPQTMLLKLHGGFBB47DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,43.39,住,,,1090530,土地2建物1車位2,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,208.56,4,2,2,有,無,16990000,91033,坡道平面,54.88,3000000,,RPRTMLLKLHGGFBB57DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,43.39,住,,,1090531,土地2建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,181.12,4,2,2,有,無,15030000,88691,坡道平面,27.44,1400000,,RPTTMLLKLHGGFBB77DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,53.51,住,,,1090531,土地2建物1車位2,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,244.23,4,2,2,有,無,20350000,91629,坡道平面,54.88,3000000,,RPXTMLLKLHGGFBB18DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,45.14,住,,,1090531,土地2建物1車位2,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,214.78,4,2,2,有,無,16900000,86929,坡道平面,54.88,3000000,,RPPUMLLKLHGGFBB47DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,43.39,住,,,1090531,土地2建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,181.12,4,2,2,有,無,15480000,91619,坡道平面,27.44,1400000,,RPWUMLLKLHGGFBB18DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,43.96,住,,,1090601,土地2建物1車位2,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,210.39,4,2,2,有,無,17110000,92020,坡道平面,54.88,2800000,,RPXUMLLKLHGGFBB28DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,36.09,住,,,1090603,土地2建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.18,3,2,2,有,無,13200000,92375,坡道平面,27.44,1400000,,RPPVMLLKLHGGFBB57DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,45.14,住,,,1090603,土地2建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,187.34,4,2,2,有,無,16200000,91932,坡道平面,27.44,1500000,,RPPNMLMKLHGGFBB86DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,43.96,住,,,1090603,土地2建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.95,4,2,2,有,無,15810000,92020,坡道平面,27.44,1500000,,RPRNMLMKLHGGFBB07DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,36.09,住,,,1090605,土地2建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.18,3,2,2,有,無,12990000,90731,坡道平面,27.44,1400000,,RPSNMLMKLHGGFBB17DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,36.09,住,,,1090607,土地2建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.18,3,2,2,有,無,13320000,93315,坡道平面,27.44,1400000,,RPTNMLMKLHGGFBB27DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,36.09,住,,,1090607,土地2建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.18,3,2,2,有,無,13360000,93628,坡道平面,27.44,1400000,,RPOOMLMKLHGGFBB86DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,43.96,住,,,1090607,土地2建物1車位2,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,210.39,4,2,2,有,無,17170000,91120,坡道平面,54.88,3000000,,RPXOMLMKLHGGFBB77DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,43.96,住,,,1090611,土地2建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.95,4,2,2,有,無,15900000,93242,坡道平面,27.44,1400000,,RPOPMLMKLHGGFBB96DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,36.09,住,,,1090612,土地2建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.18,3,2,2,有,無,13090000,91514,坡道平面,27.44,1400000,,RPPPMLMKLHGGFBB07DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,58.81,住,,,1090613,土地2建物1車位2,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,263.12,4,2,3,有,無,21470000,89656,坡道平面,54.88,2800000,,RPXPMLMKLHGGFBB87DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,43.96,住,,,1090613,土地2建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.95,4,2,2,有,無,15610000,90734,坡道平面,27.44,1500000,,RPPQMLMKLHGGFBB17DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,43.96,住,,,1090613,土地2建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.95,4,2,2,有,無,15670000,91120,坡道平面,27.44,1500000,,RPPRMLMKLHGGFBB27DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,43.96,住,,,1090614,土地2建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.95,4,2,2,有,無,15760000,92341,坡道平面,27.44,1400000,,RPRRMLMKLHGGFBB47DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,36.09,住,,,1090617,土地2建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.18,3,2,2,有,無,13050000,91201,坡道平面,27.44,1400000,,RPTRMLMKLHGGFBB67DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,43.96,住,,,1090617,土地2建物1車位2,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,210.39,4,2,2,有,無,17220000,92727,坡道平面,54.88,2800000,,RPURMLMKLHGGFBB77DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,43.96,住,,,1090618,土地2建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.95,4,2,2,有,無,15660000,91698,坡道平面,27.44,1400000,,RPVRMLMKLHGGFBB87DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,41.83,住,,,1090619,土地2建物1車位2,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,203.02,3,2,2,有,無,16450000,90792,坡道平面,54.88,3000000,,RPWRMLMKLHGGFBB97DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,36.09,住,,,1090620,土地2建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.18,3,2,2,有,無,13240000,92688,坡道平面,27.44,1400000,,RPTSMLMKLHGGFBB77DB
豐原區,房地(土地+建物)+車位,臺中市豐原區博安段20號,17.75,商,,,1080930,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.7,3,1,2,有,無,8880000,75060,坡道平面,33.05,1100000,,RPWOMLPKLHGGFDB08CB
西屯區,房地(土地+建物)+車位,臺中市西屯區上墩路A1-01F,26.38,住,,,1080926,土地1建物1車位2,一層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,195.64,3,2,2,有,無,14730000,90351,坡道平面,70.24,3400000,,RPWOMLQKLHGGFCB08CB
西屯區,房地(土地+建物)+車位,臺中市西屯區上墩路A1-02F,26.09,住,,,1100205,土地1建物1車位1,二層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,161.06,3,2,2,有,無,14000000,96872,坡道平面,35.12,1800000,,RPOPMLQKLHGGFCB37CB
西屯區,房地(土地+建物)+車位,臺中市西屯區上墩路A1-03F,26.09,住,,,1100114,土地1建物1車位1,三層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,161.06,3,2,2,有,無,12700000,86549,坡道平面,35.12,1800000,,RPQPMLQKLHGGFCB57CB
西屯區,房地(土地+建物)+車位,臺中市西屯區上墩路A1-04F,26.09,住,,,1091118,土地1建物1車位1,四層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,159.0,3,2,2,有,無,12650000,87740,坡道平面,33.06,1600000,,RPSPMLQKLHGGFCB77CB
西屯區,房地(土地+建物)+車位,臺中市西屯區上墩路A1-05F,26.09,住,,,1091111,土地1建物1車位1,五層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,161.06,3,2,2,有,無,13300000,91313,坡道平面,35.12,1800000,,RPTPMLQKLHGGFCB87CB
西屯區,房地(土地+建物)+車位,臺中市西屯區上墩路A1-06F,26.09,住,,,1080925,土地1建物1車位1,六層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,159.0,3,2,2,有,無,12600000,88137,坡道平面,33.06,1500000,,RPVPMLQKLHGGFCB08CB
西屯區,房地(土地+建物)+車位,臺中市西屯區上墩路A1-07F,26.09,住,,,1091118,土地1建物1車位1,七層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,159.0,3,2,2,有,無,13180000,91155,坡道平面,33.06,1700000,,RPXPMLQKLHGGFCB28CB
西屯區,房地(土地+建物)+車位,臺中市西屯區上墩路A1-08F,26.09,住,,,1091106,土地1建物1車位1,八層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,161.06,3,2,2,有,無,13150000,91710,坡道平面,35.12,1600000,,RPQQMLQKLHGGFCB67CB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,36.09,住,,,1090621,土地2建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.18,3,2,2,有,無,13280000,93001,坡道平面,27.44,1400000,,RPTNMLQKLHGGFBB67DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,36.09,住,,,1090621,土地2建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.18,3,2,2,有,無,13320000,93315,坡道平面,27.44,1400000,,RPVNMLQKLHGGFBB87DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,36.09,住,,,1090622,土地2建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.18,3,2,2,有,無,13280000,93001,坡道平面,27.44,1400000,,RPOOMLQKLHGGFBB27DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,53.51,住,,,1090622,土地2建物1車位2,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,244.23,4,2,2,有,無,19800000,89781,坡道平面,54.88,2800000,,RPQRMLQKLHGGFBB77DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,36.09,住,,,1090622,土地2建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.18,3,2,2,有,無,13270000,92140,坡道平面,27.44,1500000,,RPRRMLQKLHGGFBB87DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,43.96,住,,,1090624,土地2建物1車位2,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,210.39,4,2,2,有,無,16580000,88612,坡道平面,54.88,2800000,,RPSRMLQKLHGGFBB97DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,43.96,住,,,1090624,土地2建物1車位2,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,210.39,4,2,2,有,無,17400000,92599,坡道平面,54.88,3000000,,RPURMLQKLHGGFBB18DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,43.96,住,,,1090625,土地2建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.95,4,2,2,有,無,15560000,90412,坡道平面,27.44,1500000,,RPVRMLQKLHGGFBB28DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,41.83,住,,,1090627,土地2建物1車位2,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,203.02,3,2,2,有,無,16540000,91400,坡道平面,54.88,3000000,,RPWRMLQKLHGGFBB38DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,43.39,住,,,1090627,土地2建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,181.12,4,2,2,有,無,15590000,92335,坡道平面,27.44,1400000,,RPPSMLQKLHGGFBB77DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,36.09,住,,,1090627,土地2建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.18,3,2,2,有,無,13240000,92688,坡道平面,27.44,1400000,,RPTSMLQKLHGGFBB18DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,36.09,住,,,1090628,土地2建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.18,3,2,2,有,無,12980000,90653,坡道平面,27.44,1400000,,RPXSMLQKLHGGFBB58DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,42.71,住,,,1090628,土地2建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,178.67,3,2,2,有,無,15070000,90392,坡道平面,27.44,1400000,,RPQTMLQKLHGGFBB97DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,42.71,住,,,1090628,土地2建物1車位2,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,206.11,3,2,2,有,無,16610000,91318,坡道平面,54.88,2800000,,RPVTMLQKLHGGFBB48DB
北屯區,房地(土地+建物)+車位,臺中市北屯區南興段121、122地號,43.96,住,,,1090629,土地2建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.95,4,2,2,有,無,15760000,92341,坡道平面,27.44,1400000,,RPPUMLQKLHGGFBB97DB
龍井區,房地(土地+建物),臺中市龍井區龍田段１５９８-１１地號,100.75,其他,,,1090926,土地2建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,,177.59,5,2,4,有,無,9690000,54564,,0.0,0,,RPWPMLQKLHGGFKB09DB
