鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷A2棟7樓,18.65,住,,,1090826,土地2建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.51,3,2,2,有,無,29500000,245068,坡道機械,21.48,1800000,,RPTUMLPKMHGGFDA38CB
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷A2棟8樓,18.65,住,,,1090917,土地2建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.51,3,2,2,有,無,30000000,250995,坡道機械,21.48,1630000,,RPVUMLPKMHGGFDA58CB
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷A2棟9樓,18.65,住,,,1090821,土地2建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.51,3,2,2,有,無,30050000,251526,坡道機械,21.48,1620000,,RPXUMLPKMHGGFDA78CB
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷A2棟10樓,18.65,住,,,1091031,土地2建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.51,3,2,2,有,無,30300000,254977,坡道機械,21.48,1480000,,RPOVMLPKMHGGFDA97CB
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷A2棟13樓,18.65,住,,,1100302,土地2建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.51,3,2,2,有,無,31070000,260285,坡道機械,21.48,1650000,,RPPVMLPKMHGGFDA08CB
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷A3棟2樓,15.76,住,,,1090821,土地2建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,110.85,2,2,1,有,無,22650000,237440,坡道機械,21.48,1430000,,RPRVMLPKMHGGFDA28CB
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷A3棟3樓,15.76,住,,,1090828,土地2建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,110.85,2,2,1,有,無,23050000,239790,坡道機械,21.48,1620000,,RPSVMLPKMHGGFDA38CB
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷A3棟4樓,15.76,住,,,1090828,土地2建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,110.85,2,2,1,有,無,22850000,239678,坡道機械,21.48,1430000,,RPTVMLPKMHGGFDA48CB
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷A3棟5樓,15.76,住,,,1090831,土地2建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.42,2,2,1,有,無,23680000,241244,坡道機械,21.48,1500000,,RPUVMLPKMHGGFDA58CB
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷A3棟6樓,15.76,住,,,1090821,土地2建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.42,3,2,1,有,無,23280000,239939,坡道機械,21.48,1220000,,RPVVMLPKMHGGFDA68CB
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷A3棟7樓,15.76,住,,,1090828,土地2建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.42,3,2,1,有,無,23460000,244072,坡道機械,21.48,1020000,,RPWVMLPKMHGGFDA78CB
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷A3棟10樓,15.76,住,,,1090918,土地2建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.42,2,2,1,有,無,24480000,250816,坡道機械,21.48,1420000,,RPXVMLPKMHGGFDA88CB
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷A3棟11樓,15.76,住,,,1091030,土地2建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.42,2,2,1,有,無,24700000,253209,坡道機械,21.48,1420000,,RPOWMLPKMHGGFDA08CB
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷A3棟13樓,14.61,住,,,1091030,土地2建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.19,2,2,1,有,無,24620000,256382,坡道機械,21.48,1620000,,RPPWMLPKMHGGFDA18CB
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷A5棟2樓,20.44,住,,,1100305,土地2建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.27,3,2,2,有,無,29680000,239834,坡道機械,21.48,1430000,,RPQWMLPKMHGGFDA28CB
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷A5棟4樓,20.44,住,,,1090810,土地2建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.27,3,2,2,有,無,29200000,237032,坡道機械,21.48,1280000,,RPRWMLPKMHGGFDA38CB
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷A5棟7樓,20.44,住,,,1090720,土地2建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.27,3,2,2,有,無,29800000,237626,坡道機械,21.48,1810000,,RPSWMLPKMHGGFDA48CB
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷A6棟3樓,23.67,住,,,1100210,土地2建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.59,3,2,2,有,無,32900000,231526,坡道機械,21.48,1850000,,RPTWMLPKMHGGFDA58CB
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷A6棟4樓,23.67,住,,,1090925,土地2建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.59,3,2,2,有,無,32300000,228544,坡道機械,21.48,1650000,,RPUWMLPKMHGGFDA68CB
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷A6棟5樓,23.72,住,,,1090917,土地2建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,177.08,3,2,2,有,無,32920000,229066,坡道平面,42.97,2200000,,RPTNNLPKMHGGFDA77CB
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷A6棟6樓,23.72,住,,,1090516,土地2建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,177.08,3,2,2,有,無,33500000,231154,坡道平面,42.97,2500000,,RPUNNLPKMHGGFDA87CB
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷A6棟7樓,23.72,住,,,1090825,土地2建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,177.08,3,2,2,有,無,34380000,237715,坡道平面,42.97,2500000,,RPVNNLPKMHGGFDA97CB
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷A6棟8樓,23.72,住,,,1090601,土地2建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,177.08,3,2,2,有,無,34100000,234882,坡道平面,42.97,2600000,,RPWNNLPKMHGGFDA08CB
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷A6棟9樓,23.72,住,,,1090828,土地2建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,177.08,3,2,2,有,無,34830000,241071,坡道平面,42.97,2500000,,RPXNNLPKMHGGFDA18CB
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷A6棟10樓,23.72,住,,,1091205,土地2建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,177.08,3,2,2,有,無,35880000,247409,坡道平面,42.97,2700000,,RPOONLPKMHGGFDA37CB
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷A6棟11樓,23.72,住,,,1100203,土地2建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,177.08,3,2,2,有,無,36000000,248304,坡道平面,42.97,2700000,,RPPONLPKMHGGFDA47CB
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷A6棟12樓,18.31,住,,,1091029,土地2建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.45,2,2,1,有,無,29120000,262318,坡道平面,42.97,2500000,,RPQONLPKMHGGFDA57CB
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷A5棟13樓,25.82,住,,,1090508,土地2建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,185.65,3,2,2,有,無,39600000,259322,坡道平面,42.97,2600000,,RPRONLPKMHGGFDA67CB
南港區,房地(土地+建物)+車位,臺北市南港區三重路41巷A5棟11樓,20.49,住,,,1090623,土地2建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.76,3,2,2,有,無,31500000,246201,坡道平面,42.97,2500000,,RPSONLPKMHGGFDA77CB
