編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVNMLQLJHGGFAG08DA,26,92.77,住家用,鋼筋混凝土造,84年3月21日,五層,四層 陽台
RPVNMLQLJHGGFAG08DA,26,12.94,Ｊ（梯間通道）共同使用,鋼筋混凝土造,84年3月21日,五層,
RPXNMLOJKHGGFAG97DA,45,81.79,住家用,鋼筋混凝土加強磚造,64年10月21日,三層,二層 陽台
RPUOMLPLKHGGFAG08DA,39,52.94,住家用,鋼筋混凝土造,70年12月15日,五層,四層 陽台
RPUOMLPLKHGGFAG08DA,39,52.94,住家用,鋼筋混凝土造,70年12月15日,五層,四層 陽台
RPQNMLOJLHGGFAG37DA,7,112.38,農舍、樓梯間,鋼筋混凝土造,103年6月13日,三層,一層 二層 三層 陽台 屋頂突出物
RPQNMLOJLHGGFAG37DA,7,112.38,農舍、樓梯間,ＲＣ造,103年6月13日,三層,一層 二層 三層 陽台 屋頂突出物
RPUNMLOJLHGGFAG77DA,6,166.40,住家用,鋼筋混凝土造,103年9月24日,三層,一層 二層 三層 陽台
RPOPMLNJLHGGFAG27DA,41,87.78,住家用,鋼筋混凝土加強磚造,69年2月12日,二層,一層 二層
RPQNMLQJLHGGFAG57DA,3,254.10,住家用,鋼筋混凝土造,106年12月21日,四層,一層 二層 三層 四層 陽台
RPPOMLSJLHGGFAG77DA,27,6.56,防空避難室、停車場及梯間,鋼筋混凝土造,82年8月7日,八層,
RPPOMLSJLHGGFAG77DA,27,72.89,住家用,鋼筋混凝土造,82年8月7日,七層,七層 陽台
RPPPMLNJLHGGFAG37DA,,173.24,住家用,鋼筋混凝土造,109年11月30日,三層,一層 二層 三層 陽台
RPVPMLNJLHGGFAG97DA,,162.92,住家用,鋼筋混凝土造,109年11月30日,三層,一層 二層 三層 陽台
RPSOMLSJLHGGFAG08DA,,168.78,住家用,鋼筋混凝土造,109年10月13日,三層,一層 二層 三層 陽台
RPRQMLNJLHGGFAG67DA,,162.92,住家用,鋼筋混凝土造,109年11月30日,三層,一層 二層 三層 陽台
RPUNMLTJLHGGFAG28DA,12,195.53,住家用,鋼筋混凝土造,98年3月11日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮
RPPOMLTJLHGGFAG87DA,27,160.29,住家用,鋼筋混凝土造,82年6月19日,三層,一層 二層 三層 陽台 平台
RPQQMLNJLHGGFAG57DA,,162.92,住家用,鋼筋混凝土造,109年11月30日,三層,一層 二層 三層 陽台
RPSQMLNJLHGGFAG77DA,,165.46,住家用,鋼筋混凝土造,109年11月30日,三層,一層 二層 三層 陽台
RPQNMLTJLHGGFAG87DA,39,98.90,住家用,鋼筋混凝土加強磚造,71年2月26日,二層,一層 二層
RPTNMLTJLHGGFAG18DA,26,113.09,住家用,鋼筋混凝土造,84年4月18日,七層,四層 陽台 雨遮
RPTNMLTJLHGGFAG18DA,26,12.34,防空避難室、通道、梯間、共同使用部分,鋼筋混凝土造,84年4月18日,七層,
RPVOMLTJLHGGFAG48DA,,176.66,住家用,鋼筋混凝土造,109年9月16日,三層,一層 二層 三層 陽台
RPTOMLTJLHGGFAG28DA,51,100.44,住家用,鋼筋混凝土加強磚造,59年7月1日,二層,一層 二層
RPPPMLPJLHGGFBG67DA,19,243.91,住家用,鋼筋混凝土造,91年4月11日,四層,一層 二層 三層 四層 陽台 雨遮
RPPNMLLJKHGGFBG96DA,2,193.18,住宅、樓梯間,鋼筋混凝土造,108年2月13日,三層,一層 二層 三層 陽台 見其他登記事項
RPXOMLTJLHGGFAG68DA,1,46.70,本共有部份項目：停車空間、戶外安全梯、電信室、梯廳、安全梯、無障礙電梯、車道、機械室、水箱間等９項,鋼筋混凝土造,108年10月7日,五層,
RPXOMLTJLHGGFAG68DA,1,85.56,集合住宅,鋼筋混凝土造,108年10月7日,五層,四層 陽台
RPSNMLKKLHGGFAG27DA,11,174.77,住家用,鋼筋混凝土造,99年1月28日,三層,一層 二層 三層 陽台
RPRPMLTJLHGGFAG18DA,4,43.49,住家用,鋼筋混凝土造,105年8月17日,三層,二層 陽台
RPRPMLTJLHGGFAG18DA,4,7.08,本共有部分之項目有：樓梯間１項。,鋼筋混凝土造,105年8月17日,三層,
RPXNMLSJLHGGFBG58DA,27,1.21,住家用,鋼筋混凝土造,82年9月24日,七層,五層 陽台
RPXNMLSJLHGGFBG58DA,27,.36,共有部份,鋼筋混凝土造,82年9月24日,七層,
RPQOMLSJLHGGFBG97DA,5,34.27,集合住宅,鋼筋混凝土造,104年9月23日,十四層,四層 陽台
RPQOMLSJLHGGFBG97DA,5,31.23,共有部份,鋼筋混凝土造,104年9月23日,十四層,
RPTOMLSJLHGGFBG28DA,15,188.66,住家用,鋼筋混凝土造,95年4月28日,三層,一層 二層 三層 陽台 見其他登記事項
RPSOMLSJLHGGFBG18DA,28,29.10,住家用,鋼筋混凝土造,82年7月8日,七層,三層 陽台
RPSOMLSJLHGGFBG18DA,28,15.36,共有部份,鋼筋混凝土造,82年7月8日,七層,
RPTNMLTJLHGGFBG28DA,4,98.69,集合住宅,鋼筋混凝土造,106年6月3日,十二層,三層 陽台
RPTNMLTJLHGGFBG28DA,4,22.25,本共有部分之項目有：公共設施、樓梯間、水箱、電梯機房等４項,鋼筋混凝土造,106年6月3日,十二層,
RPTNMLTJLHGGFBG28DA,4,26.07,本共有部分之項目有：防空避難室兼停車空間、機電空間、停車空間、公共設施等４項,鋼筋混凝土造,106年6月3日,十二層,
RPSOMLTJLHGGFBG28DA,22,100.54,住家用,鋼筋混凝土造,87年11月19日,十二層,九層 陽台
RPSOMLTJLHGGFBG28DA,22,16.23,共有部份,鋼筋混凝土造,87年11月19日,九層,
RPSOMLTJLHGGFBG28DA,22,37.23,共有部份,鋼筋混凝土造,87年11月19日,十二層,
RPSOMLTJLHGGFBG28DA,22,7.52,共有部份,鋼筋混凝土造,87年11月19日,十二層,
RPQNMLTJLHGGFBG97DA,5,33.70,集合住宅,鋼筋混凝土造,104年9月23日,十四層,十四層 陽台
RPQNMLTJLHGGFBG97DA,5,30.71,共有部份,鋼筋混凝土造,104年9月23日,十四層,
RPQNMLKKLHGGFBG17DA,6,530.81,農舍,鋼筋混凝土造,104年5月8日,三層,一層 二層 三層 陽台
RPUNMLKKLHGGFBG57DA,2,125.57,集合住宅,鋼筋混凝土造,108年7月26日,十五層,一層 陽台
RPUNMLKKLHGGFBG57DA,2,54.51,本共有部分之項目有：自來水蓄水池、排煙室、汙水處理機房、消防機房、樓梯間、緊急升降機兼無障礙電梯、管道間、樓電梯間、停車空間、台電配電場所、機房、電信室、垃圾處理室、管理員室、發電機室、機電空間、人行道系統、服務性車位、垃圾裝卸車位、會議室、健身房、韻律室、戶外安全梯、管理委員會使用空間、公共管道間、公共服務空間、走道、雨遮、入口大廳等２９項。,鋼筋混凝土造,108年7月26日,十五層,
RPUNMLKKLHGGFBG57DA,2,29.24,本共有部分之項目有：排煙室、緊急升降機間無障礙電梯、梯廳、管道間、管理委員會使用空間、樓梯間、戶外安全梯、公共管道間、電梯、走道、機電空間、電梯機房、水箱等１３項,鋼筋混凝土造,108年7月26日,十五層,
RPVOMLPJLHGGFBG28EA,,86.71,集合住宅,鋼筋混凝土造,110年1月14日,五層,五層 陽台
RPVOMLPJLHGGFBG28EA,,25.35,本共有部分之項目有：停車空間、安全梯、電梯、梯廳、電信機房、樓梯間等６項,鋼筋混凝土造,110年1月14日,五層,
RPTOMLPJLHGGFBG08EA,,59.89,集合住宅,鋼筋混凝土造,110年1月14日,五層,四層 陽台
RPTOMLPJLHGGFBG08EA,,25.32,本共有部分之項目有：停車空間、安全梯、電梯、梯廳、電信機房、樓梯間等６項,鋼筋混凝土造,110年1月14日,五層,
RPXOMLPJLHGGFBG48EA,,61.00,集合住宅,鋼筋混凝土造,110年1月14日,五層,五層 陽台
RPXOMLPJLHGGFBG48EA,,25.35,本共有部分之項目有：停車空間、安全梯、電梯、梯廳、電信機房、樓梯間等６項,鋼筋混凝土造,110年1月14日,五層,
RPUOMLPJLHGGFBG18EA,,61.00,集合住宅,鋼筋混凝土造,110年1月14日,五層,四層 陽台
RPUOMLPJLHGGFBG18EA,,25.35,本共有部分之項目有：停車空間、安全梯、電梯、梯廳、電信機房、樓梯間等６項,鋼筋混凝土造,110年1月14日,五層,
RPWOMLPJLHGGFBG38EA,,59.89,集合住宅,鋼筋混凝土造,110年1月14日,五層,五層 陽台
RPWOMLPJLHGGFBG38EA,,25.32,本共有部分之項目有：停車空間、安全梯、電梯、梯廳、電信機房、樓梯間等６項,鋼筋混凝土造,110年1月14日,五層,
RPWNMLKKLHGGFBG87EA,27,76.22,住家用,鋼筋混凝土造,83年4月19日,七層,七層 陽台
RPWNMLKKLHGGFBG87EA,27,.68,共有部份,鋼筋混凝土造,83年4月19日,七層,
RPWNMLKKLHGGFBG87EA,27,15.26,共有部份,鋼筋混凝土造,83年4月19日,七層,
RPSOMLLKLHGGFBG67EA,10,108.24,集合住宅,鋼筋混凝土造,100年4月14日,七層,五層 陽台
RPSOMLLKLHGGFBG67EA,10,71.11,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、電梯機房、水箱等４項。,鋼筋混凝土造,100年4月14日,七層,
RPRNMLLKLHGGFAG37EA,13,201.39,住家用,鋼筋混凝土造,97年3月11日,三層,一層 二層 三層 陽台 見其他登記事項
RPWOMLTJLHGGFAG68EA,26,77.30,住家用,鋼筋混凝土造,84年5月24日,四層,二層 陽台 雨遮
RPWOMLTJLHGGFAG68EA,26,24.41,共同使用部份（防空避難室．停車場．門廳．梯間．通道．守衛室）,鋼筋混凝土造,84年5月24日,十二層,
RPWOMLTJLHGGFAG68EA,26,.75,屋頂突出物．梯間．通道．水箱．共同使用部份,鋼筋混凝土造,84年5月24日,十二層,
RPWOMLTJLHGGFAG68EA,26,.75,屋頂突出物．梯間．通道．水箱．共同使用部份,鋼筋混凝土造,84年5月24日,十二層,
RPROMLKKLHGGFBG37DA,5,60.25,集合住宅,鋼筋混凝土（ＲＣ）,104年11月26日,十二層,六層 陽台
RPROMLKKLHGGFBG37DA,5,34.00,本共有部分之項目有：停車空間、機械室、受電室、門廳、守衛室、樓梯間、電梯間、水箱等８項,鋼筋混凝土造,104年11月26日,十二層,
RPROMLKKLHGGFBG37DA,5,37.68,本共有部分之項目有：停車（塔、空間）等１項,鋼筋混凝土造,104年11月26日,十二層,
RPUOMLKKLHGGFBG67DA,4,259.32,住宅、機械室、樓梯間,鋼筋混凝土造,105年10月14日,三層,一層 二層 三層 陽台 見其他登記事項
RPUNMLPJLHGGFBG97DA,3,52.43,集合住宅,鋼骨鋼筋混凝土造,106年12月21日,二十九層,十八層 陽台 雨遮
RPUNMLPJLHGGFBG97DA,3,42.40,本共用部分之項目有：停車空間、大廳、供管委員會使用空間、中繼機房、機電梯間、機房、水箱等７項,鋼骨鋼筋混凝土造,106年12月21日,二十九層,
RPOOMLTJLHGGFBG87DA,1,211.48,騎樓、店舖、住宅,鋼筋混凝土造,108年10月7日,三層,一層 二層 三層 陽台 騎樓
RPSNMLKKLHGGFBG37DA,23,32.79,住家用,鋼筋混凝土造,86年9月2日,八層,八層 陽台 見其他登記事項
RPSNMLKKLHGGFBG37DA,23,21.34,共有部份,鋼筋混凝土造,86年9月2日,八層,
RPRNMLSJLHGGFBG97DA,25,117.61,住家用,鋼筋混凝土造,84年10月2日,七層,三層 陽台
RPRNMLSJLHGGFBG97DA,25,24.20,共有部份,鋼筋混凝土造,84年10月2日,八層,
RPRNMLSJLHGGFBG97DA,25,38.62,共有部份,鋼筋混凝土造,84年10月2日,八層,
RPVNMLPJLHGGFBG08DA,3,51.71,集合住宅,鋼骨鋼筋混凝土造,106年12月21日,二十九層,十八層 陽台 雨遮
RPVNMLPJLHGGFBG08DA,3,41.55,本共用部分之項目有：停車空間、大廳、供管委員會使用空間、中繼機房、機電梯間、機房、水箱等７項,鋼骨鋼筋混凝土造,106年12月21日,二十九層,
RPTOMLOJLHGGFBG87DA,,86.45,住宅、樓梯間,鋼筋混凝土造,109年12月29日,三層,一層 二層 三層 陽台 見其他登記事項
RPTOMLOJLHGGFBG87DA,,86.45,住宅、樓梯間,鋼筋混凝土造,109年12月29日,三層,一層 二層 三層 陽台 見其他登記事項
RPQOMLOJLHGGFAG47DA,1,104.71,店舖、住宅,鋼筋混凝土造,108年10月23日,三層,一層 二層 三層 陽台 見其他登記事項
RPROMLLKLHGGFBG47DA,14,29.95,住家用,鋼筋混凝土造,95年10月30日,十一層,七層 陽台 雨遮
RPQOMLOJLHGGFAG47DA,1,104.71,店舖、住宅,鋼筋混凝土造,108年10月23日,三層,一層 二層 三層 陽台 見其他登記事項
RPROMLLKLHGGFBG47DA,14,6.52,共有部份,鋼筋混凝土造,95年10月30日,十一層,
