編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRNMLRKNHHGFAX37EA,,1.29,住家用,造,,一層,一層
RPRNMLRKNHHGFAX37EA,,14.08,住家用,造,,一層,一層
RPQNMLKLNHHGFAX66EA,26,98.02,住家用,鋼筋加強磚及鋼鐵造,85年3月14日,一層,一層 電梯樓梯間
RPQPMLOLNHHGFAX17DA,,52.84,集合住宅,鋼筋混凝土造,110年12月7日,五層,二層 見其他登記事項
RPQPMLOLNHHGFAX17DA,,19.73,共用部份,鋼筋混凝土造,110年12月7日,五層,
RPTNMLLMNHHGFAX07DA,27,116.79,住家用,鋼筋混凝土造,84年8月4日,七層,五層 陽台
RPTNMLLMNHHGFAX07DA,27,39.92,,鋼筋混凝土造,84年8月4日,七層,
RPPNMLQLNHHGFAX07DA,42,16.75,通道及樓梯,鋼筋混凝土造,69年7月26日,四層,
RPPNMLQLNHHGFAX07DA,42,83.24,住家用,鋼筋混凝土造,69年7月26日,四層,四層
RPTNMLKMNHHGFAX96DA,19,174.63,住家用,鋼筋混凝土造,92年6月9日,三層,一層 二層 三層
RPRNMLRJOHHGFAX37EA,39,100.62,住家用,鋼筋混凝土造,72年1月18日,三層,一層 二層 三層
RPOOMLKLMHHGFAX98DA,,52.84,集合住宅,鋼筋混凝土造,110年12月7日,五層,二層 見其他登記事項
RPOOMLKLMHHGFAX98DA,,19.73,共用部份,鋼筋混凝土造,110年12月7日,五層,
RPPNMLPLMHHGFAX96EA,46,75.44,住家用,加強磚造,65年7月1日,二層,一層 二層
RPTNMLPJNHHGFAX17DA,,14.93,住家用,造,8年0月0日,一層,一層
RPWNMLLKMHHGFAX07DA,56,69.58,住家用,筋加強空心磚,55年9月19日,一層,一層
RPRNMLOJNHHGFAX96EA,3,52.61,住家用,鋼骨構造,107年12月17日,一層,一層
RPVNMLQKNHHGFAX57DA,3,51.99,集合住宅,鋼筋混凝土造,108年4月18日,六層,三層 見其他登記事項
RPVNMLQKNHHGFAX57DA,3,49.59,共用部份,鋼筋混凝土造,108年4月18日,六層,
RPXNMLSKNHHGFAX97DA,30,120.91,住家用,鋼筋混凝土造,81年8月27日,七層,四層
RPXNMLSKNHHGFAX97DA,30,14.06,電梯,鋼筋混凝土造,81年8月27日,七層,
RPXNMLQKNHHGFAX77DA,28,104.22,住家用,鋼筋混凝土造,83年5月9日,七層,六層 見其他登記事項
RPXNMLSKNHHGFAX97DA,30,1.12,汽車坡道,鋼筋混凝土造,81年8月27日,七層,
RPXNMLQKNHHGFAX77DA,28,2.25,梯間,鋼筋混凝土造,83年5月9日,七層,
RPXNMLSKNHHGFAX97DA,30,3.29,,鋼筋混凝土造,81年8月27日,七層,
RPXNMLQKNHHGFAX77DA,28,10.90,電梯間,鋼筋混凝土造,83年5月9日,七層,
RPXNMLSKNHHGFAX97DA,30,33.38,避難室,鋼筋混凝土造,81年8月27日,七層,
RPXNMLQKNHHGFAX77DA,28,23.28,機械室、避難室,鋼筋混凝土造,83年5月9日,七層,
RPXNMLKMNHHGFAX37DA,19,109.66,住家用,加強磚造,92年7月3日,二層,一層 二層 陽台
RPRNMLQLNHHGFAX27DA,3,241.06,住家用,鋼筋混凝土造,107年12月17日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPWNMLMJOHHGFAX27DA,2,57.75,集合住宅,鋼筋混凝土造,109年5月5日,五層,二層 見其他登記事項
RPWNMLMJOHHGFAX27DA,2,18.68,共用部份,鋼筋混凝土造,109年5月5日,五層,
RPXNMLQJOHHGFAX77DA,3,262.38,住家用,鋼筋混凝土造,108年8月15日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPUOMLOKLHHGFAX27EA,,345.25,住家用,鋼筋混凝土造,111年1月10日,五層,一層 二層 三層 四層 五層 見其他登記事項
RPWNMLMLLHHGFAX17DA,16,114.15,集合住宅,鋼筋混凝土造,95年7月10日,十四層,二層 陽台
RPWNMLMLLHHGFAX17DA,16,72.35,共用部份,鋼筋混凝土造,95年7月10日,十四層,
RPSNMLMLLHHGFAX76DA,31,92.92,住家用,鋼筋混凝土加強磚造,79年12月1日,二層,一層 二層
RPOOMLNLLHHGFAX56DA,40,153.70,住商用,鋼筋混凝土造,70年9月19日,四層,一層 二層 三層 四層 地下層
RPXNMLLLLHHGFAX17DA,24,83.50,住家用,鋼筋混凝土造,87年4月1日,五層,一層
RPXNMLLLLHHGFAX17DA,24,10.69,電樓梯間,鋼筋混凝土造,87年4月1日,五層,
RPPNMLOLLHHGFAX66DA,41,98.80,住家用,鋼筋混凝土加強磚造,69年12月15日,二層,一層 二層 電梯樓梯間
RPVNMLLJMHHGFAX86DA,49,61.26,零售市場、店舖住宅,鋼筋混凝土加強空心磚造,62年6月30日,二層,一層 二層
RPQOMLTLLHHGFAX37DA,45,79.54,住家用,鋼筋混凝土加強磚造,66年3月21日,二層,一層 二層
RPUNMLLJMHHGFAX76DA,24,188.97,住家用,鋼筋混凝土造,86年12月19日,三層,一層 二層 三層 電梯樓梯間 見其他登記事項
RPTNMLOKMHHGFAX07DA,40,89.74,住家用,鋼筋混凝土加強磚造,71年3月16日,二層,一層 二層 電梯樓梯間
RPTNMLLMLHHGFAX86DA,4,33.83,旅館,鋼筋混凝土造,107年6月20日,九層,八層 見其他登記事項
RPTNMLLMLHHGFAX86DA,4,19.73,共用部份,鋼筋混凝土造,107年6月20日,九層,
