編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLTKNHHGFCM09DA,28,163.68,集合住宅,鋼筋混凝土造,83年7月8日,十二層,八層 陽台 花台
RPQNMLTKNHHGFCM09DA,28,22.26,避難室兼停車場、樓梯、門廳、騎樓、梯間、機械房、水箱、平台、瞭望台,鋼筋混凝土造,83年7月8日,十二層,
RPRNMLSKNHHGFDM56DA,3,226.95,集合住宅、店舖、停車空間,鋼筋混凝土造,108年5月16日,四層,一層 二層 三層 四層 陽台
RPTNMLNLNHHGFCM88DA,39,117.80,住商用,鋼筋混凝土造,72年1月10日,三層,一層 二層 三層
RPPNMLRKNHHGFDM88DA,37,377.64,人行道、店舖、住宅,鋼筋混凝土造,74年4月1日,四層,一層 二層 三層 四層 陽台 屋頂突出物 騎樓
RPRNMLNLNHHGFCM68DA,10,102.94,店舖,鋼骨造有牆,101年6月5日,一層,一層
RPRNMLOLNHHGFDM88DA,43,70.46,住家用,鋼筋混凝土加強磚造,68年4月1日,一層,一層
RPSNMLNJNHHGFBM48DA,43,69.00,住家用,鋼筋混凝土加強磚造,68年7月28日,一層,一層
RPRNMLPLNHHGFDM98DA,21,176.16,住宅、停車空間,鋼筋混凝土造,90年4月12日,四層,一層 二層 三層 四層 陽台
RPUNMLOLNHHGFAM98EA,4,127.30,住宅、樓梯間,鋼筋混凝土造,106年12月8日,三層,一層 二層 三層 陽台 屋頂突出物
RPOOMLQLNHHGFCM78DA,32,133.56,住家用,鋼筋混凝土造,79年3月19日,二層,一層 二層 陽台 屋頂突出物
RPSNMLRLNHHGFCM56DA,40,128.06,住家用,加強磚造,71年7月26日,二層,一層 二層 陽台 騎樓
RPSNMLMKNHHGFAM38DA,42,114.76,住商用,鋼筋混凝土加強磚造,69年5月27日,二層,一層 二層 騎樓
RPPNMLOJNHHGFBM28DA,26,170.09,住商用,鋼筋混凝土造,84年12月15日,十二層,一層 二層 陽台 騎樓 花台
RPPNMLOJNHHGFBM28DA,26,16.96,防空避難室、停車空間、門廳、梯間、機房、水箱,鋼筋混凝土造,84年12月15日,十二層,
RPPNMLRLNHHGFDM98DA,,247.71,住宅、樓梯間,鋼筋混凝土造,110年11月30日,三層,一層 二層 三層 陽台 見其他登記事項
RPSOMLOLNHHGFAM78DA,38,136.63,住家用,鋼筋混凝土造,73年7月3日,三層,一層 二層 三層
RPTOMLOLNHHGFAM88DA,1,191.63,住宅、樓梯間,鋼筋混凝土造,110年9月3日,三層,一層 二層 三層 陽台 見其他登記事項
RPXNMLOLNHHGFBM66DA,6,230.42,住宅、樓梯間,鋼筋混凝土造,105年5月24日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPRNMLKLNHHGFAM18DA,30,92.82,住家用,鋼筋混凝土造,81年8月6日,五層,五層 陽台 露台
RPRNMLKLNHHGFAM18DA,30,6.61,公共設施,鋼筋混凝土造,81年8月6日,五層,
RPQNMLRLNHHGFDM09DA,,149.10,農舍,加強磚造,,一層,一層
RPTNMLKMNHHGFCM68DA,3,105.68,集合住宅,鋼筋混凝土造,108年7月19日,十三層,六層 陽台
