編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLTJOHHGFJE88DA,28,19.51,住家用,鋼筋混凝土造,83年6月30日,十三層,十層 陽台
RPPNMLTJOHHGFJE88DA,28,8.05,電樓梯間，機械室停車空間，走廊，水箱，防空避難室,鋼筋混凝土造,83年6月30日,十三層,
RPQNMLLJOHHGFLE38DA,41,66.09,住家用,鋼筋混凝土造,70年4月10日,五層,五層
RPQOMLQJOHHGFLE98DA,28,37.16,住家用,鋼筋混凝土造,83年7月21日,五層,二層 陽台
RPQOMLQJOHHGFLE98DA,28,3.75,共有部份,鋼筋混凝土造,83年7月21日,五層,
RPPNMLMJOHHGFAE27DA,41,49.22,,鋼筋混凝土造,70年7月13日,八層,四層
RPPNMLMJOHHGFAE27DA,41,12.15,,鋼筋混凝土造,70年7月13日,八層,
RPTNMLTJOHHGFJE66DA,28,19.51,住家用,鋼筋混凝土造,83年6月30日,十三層,十三層 陽台
RPTNMLTJOHHGFJE66DA,28,8.05,電樓梯間，機械室停車空間，走廊，水箱，防空避難室,鋼筋混凝土造,83年6月30日,十三層,
RPQOMLNJNHHGFLE58DA,42,87.55,住商用,加強磚造,68年11月25日,二層,一層 二層 騎樓
RPQNMLNJNHHGFEE77DA,1,43.60,集合住宅,鋼骨構造，鋼骨鋼筋混凝土構造，鋼筋混凝土造,110年3月17日,二十八層,十四層 陽台
RPQNMLNJNHHGFEE77DA,1,25.09,本共有部分之項目有法定防空避難室兼停車空間、門廳、門廊、緩衝空間、停車空間、機車車道、樓梯間、防災中心、台電配電場所、中繼水箱、機械室、水箱等１２項。,鋼骨構造，鋼骨鋼筋混凝土構造，鋼筋混凝土造,110年3月17日,二十八層,
RPWNMLKKNHHGFGE38DA,50,148.13,住家用,鋼筋混凝土加強磚造,61年10月30日,三層,一層 二層 三層 屋頂突出物
RPWNMLTJNHHGFCE78DA,41,77.69,,加強磚造,70年3月5日,二層,一層 二層 騎樓
