編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLLJNHHGFFD47DA,27,181.37,住家用,磚造,83年11月25日,一層,一層 走廊
RPVNMLTJNHHGFFD88DA,,62.93,住家用,加強磚造、木石磚造,,一層,一層
RPWNMLKKNHHGFAD67DA,41,29.33,住家用,鋼筋混凝土造,70年6月2日,七層,五層
RPWNMLKKNHHGFAD67DA,41,9.14,共有部份,鋼筋混凝土造,70年6月2日,七層,
RPUOMLPJNHHGFCD18DA,33,8.56,共有部份,鋼筋混凝土造,78年4月25日,七層,
RPUOMLPJNHHGFCD18DA,33,12.93,住家用,鋼筋混凝土造,78年4月25日,七層,六層
RPTNMLMKNHHGFGD28EA,1,212.64,Ｈ２集合住宅、Ｇ３店舖（＜５００㎡）,鋼筋混凝土造,110年7月1日,四層,一層 二層 三層 四層 陽台 騎樓
RPSNMLLKNHHGFDD77EA,46,71.72,住家用,鋼筋混凝土造,65年1月14日,三層,三層
RPWNMLQKNHHGFDD68EA,30,215.51,住商用,鋼筋混凝土造,81年6月19日,四層,一層 二層 三層 四層 陽台 騎樓
RPOPMLLKNHHGFKD18DA,30,23.44,住商用,鋼筋混凝土造,81年7月20日,五層,一層 二層 三層 四層 五層
RPRQMLMLKHHGFID38EA,29,173.38,住家用,鋼筋混凝土造,81年11月17日,三層,一層 二層 三層 陽台 電梯樓梯間
RPSNMLOJNHHGFAD57DA,28,153.98,住商用,鋼筋混凝土造,83年3月30日,九層,一層 二層 三層 陽台 平台 走廊
RPSNMLOJNHHGFAD57DA,28,55.78,共有部份,鋼筋混凝土造,83年3月30日,九層,
RPQOMLNKNHHGFAD47DA,7,86.68,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,十三層 陽台 雨遮
RPQOMLNKNHHGFAD47DA,7,36.77,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,
RPPNMLKKNHHGFAD96DA,15,138.24,集合住宅,鋼筋混凝土造,96年8月15日,二十一層,七層 陽台
RPPNMLKKNHHGFAD96DA,15,57.93,共有部份,鋼筋混凝土造,96年8月15日,二十一層,
RPVOMLLKNHHGFDD08DA,1,155.71,住宅,鋼筋混凝土造,110年11月3日,三層,一層 二層 三層 陽台
RPPNMLKKNHHGFAD96DA,15,20.70,共有部份,鋼筋混凝土造,96年8月15日,二十一層,
RPUOMLLKNHHGFDD97DA,1,155.71,住宅,鋼筋混凝土造,110年11月3日,三層,一層 二層 三層 陽台
RPXOMLNKNHHGFHD98EA,25,189.37,住家用,鋼筋混凝土造,86年4月12日,二層,一層 二層 屋頂突出物
RPUNMLMKNHHGFDD08EA,1,168.40,住宅,鋼筋混凝土造,110年11月3日,三層,一層 二層 三層 陽台
RPOOMLRKNHHGFBD87EA,21,157.60,住家用,鋼筋混凝土造,90年4月20日,三層,一層 二層 三層 陽台 屋頂突出物
RPXOMLLKNHHGFDD28DA,1,166.08,住宅,鋼筋混凝土造,110年11月3日,三層,一層 二層 三層 陽台
RPWOMLLKNHHGFDD18DA,1,158.01,住宅,鋼筋混凝土造,110年11月3日,三層,一層 二層 三層 陽台
RPOPMLLKNHHGFDD47DA,1,139.37,住宅,鋼筋混凝土造,110年11月3日,三層,一層 二層 三層 陽台
RPQPMLLKNHHGFDD67DA,1,166.08,住宅,鋼筋混凝土造,110年11月3日,三層,一層 二層 三層 陽台
RPWNMLQKOHHGFDD68DA,1,139.37,住宅,鋼筋混凝土造,110年11月3日,三層,一層 二層 三層 陽台
RPPPMLTJNHHGFCD18DA,32,198.39,住家用,鋼筋混凝土造,78年12月6日,二層,一層 二層 陽台 屋頂突出物 騎樓 花台 夾層
RPRNMLMLMHHGFCD57DA,27,5.13,共有部份,鋼筋混凝土造,83年11月28日,六層,
RPRNMLMLMHHGFCD57DA,27,8.08,共有部份,鋼筋混凝土造,83年11月28日,六層,
RPRNMLMLMHHGFCD57DA,27,31.06,住家用,鋼筋混凝土造,83年11月28日,六層,二層 陽台
RPTOMLPJNHHGFCD08DA,46,89.50,住家用,加強磚造,64年12月30日,二層,一層 二層
RPRPMLNKNHHGFAD67DA,32,9.66,共有部份,鋼筋混凝土造,79年7月9日,五層,
RPRPMLNKNHHGFAD67DA,32,10.30,住家用,鋼筋混凝土造,79年7月9日,五層,一層
