編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSPMLLKNHHGFAO78EA,25,100.11,住家用,鋼筋混凝土造,86年10月30日,七層,一層 陽台
RPSPMLLKNHHGFAO78EA,25,20.24,共有部分,鋼筋混凝土造,86年10月30日,七層,
RPSPMLLKNHHGFAO78EA,25,41.38,共有部分,鋼筋混凝土造,86年10月30日,七層,
RPOQMLTJNHHGFAO09DA,,139.64,住家用,鋼筋混凝土造,,五層,四層 陽台
RPOQMLTJNHHGFAO09DA,,15.56,共有部分,鋼筋混凝土造,,五層,
RPXPMLNKNHHGFAO76DA,,109.41,住家用,鋼筋混凝土造,,四層,二層 陽台
RPTOMLLKNHHGFAO68DA,,205.66,集合住宅,鋼筋混凝土造,111年1月5日,四層,一層 二層 三層 四層 陽台
RPXOMLSKNHHGFAO17DA,6,302.46,集合住宅、停車空間,鋼筋混凝土造,104年12月25日,五層,一層 二層 三層 四層 五層 陽台
RPSNMLRKNHHGFAO56EA,,62.56,住家用,鋼筋混凝土造,,八層,二層 陽台
RPSNMLRKNHHGFAO56EA,,19.21,共有部分,鋼筋混凝土造,,八層,
RPTPMLNKNHHGFAO98DA,7,56.53,集合住宅,鋼筋混凝土造,104年5月20日,十五層,二層 陽台
RPTPMLNKNHHGFAO98DA,7,13.94,共有部分,鋼筋混凝土造,104年5月20日,十五層,
RPTPMLNKNHHGFAO98DA,7,3.57,共有部分,鋼筋混凝土造,104年5月20日,十五層,
RPTPMLNKNHHGFAO98DA,7,36.72,共有部分,鋼筋混凝土造,104年5月20日,十五層,
RPQNMLTKNHHGFAO56EA,25,173.76,住家用,鋼筋混凝土造,85年11月14日,二十一層,七層 陽台 花台
RPQNMLTKNHHGFAO56EA,25,23.92,共有部分,鋼筋混凝土造,85年11月14日,二十一層,
RPQNMLTKNHHGFAO56EA,25,1.22,共有部分,鋼筋混凝土造,85年11月14日,二十一層,
RPQNMLTKNHHGFAO56EA,25,58.32,共有部分,鋼筋混凝土造,85年11月14日,二十一層,
RPVPMLSKNHHGFAO07DA,15,.02,管理室,鋼筋混凝土造,95年12月20日,十三層,一層
RPVPMLSKNHHGFAO07DA,15,118.74,集合住宅,鋼筋混凝土造,95年12月20日,十三層,三層 陽台 雨遮
RPVPMLSKNHHGFAO07DA,15,65.03,停車空間、開放空間、防空避難室,鋼筋混凝土造,95年12月20日,十三層,
RPVPMLSKNHHGFAO07DA,15,25.26,停車空間、開放空間、防空避難室,鋼筋混凝土造,95年12月20日,十三層,
RPVPMLSKNHHGFAO07DA,15,16.66,樓梯間,鋼筋混凝土造,95年12月20日,十三層,
RPRNMLTKNHHGFAO66EA,25,25.92,住家用,鋼筋混凝土造,86年7月7日,五層,四層 陽台
RPRNMLTKNHHGFAO66EA,25,6.60,共有部分,鋼筋混凝土造,86年7月7日,五層,
RPRNMLTKNHHGFAO66EA,25,.68,住家用,鋼筋混凝土造,86年7月7日,四層,一層
RPRNMLTKNHHGFAO66EA,25,.68,住家用,鋼筋混凝土造,86年7月7日,四層,三層
RPTNMLTKNHHGFAO86EA,15,83.25,集合住宅,鋼骨鋼筋混凝土造,96年7月3日,二十八層,二十三層 陽台 雨遮
RPTNMLTKNHHGFAO86EA,15,10.13,防空避難室兼停車空間、管理室、門廳、公共設施,鋼骨鋼筋混凝土造,96年7月3日,二十八層,
RPTNMLTKNHHGFAO86EA,15,18.93,梯間、機房、水箱,鋼骨鋼筋混凝土造,96年7月3日,二十八層,
RPTNMLTKNHHGFAO86EA,15,.35,Ｘ中繼水箱,鋼骨鋼筋混凝土造,96年7月3日,二十八層,
RPWOMLRKNHHGFAO96DA,25,90.33,住家用,鋼筋混凝土造,86年10月5日,七層,五層 陽台
RPWOMLRKNHHGFAO96DA,25,19.43,共有部分,鋼筋混凝土造,86年10月5日,七層,
RPWOMLRKNHHGFAO96DA,25,38.72,共有部分,鋼筋混凝土造,86年10月5日,七層,
RPOOMLRKNHHGFAO78DA,31,17.08,見使用執照,鋼筋混凝土造,80年1月15日,十六層,地下層
RPROMLSKNHHGFAO56DA,25,2.26,商業用,鋼筋混凝土造,85年11月14日,二十一層,地下二層
RPROMLSKNHHGFAO56DA,25,.02,共有部分,鋼筋混凝土造,85年11月14日,二十一層,
RPROMLSKNHHGFAO56DA,25,1.43,共有部分,鋼筋混凝土造,85年11月14日,二十一層,
RPPQMLKLNHHGFAO48DA,47,54.11,住家用,加強磚造,64年7月12日,二層,一層 二層
RPROMLSKNHHGFAO56DA,25,273.89,共有部分,鋼筋混凝土造,85年11月14日,二十一層,
RPROMLSKNHHGFAO56DA,25,.02,共有部分,鋼筋混凝土造,85年11月14日,二十一層,
RPROMLSKNHHGFAO56DA,25,.51,共有部分,鋼筋混凝土造,85年11月14日,二十一層,
RPSNMLNLNHHGFAO88EA,11,396.00,自用農舍,鋼骨造,100年6月25日,二層,一層 二層
RPSPMLQKNHHGFAO56DA,29,.56,住家用,鋼筋混凝土造,82年11月4日,九層,一層 二層
RPSPMLQKNHHGFAO56DA,29,36.79,住家用,鋼筋混凝土造,82年11月4日,九層,四層 陽台
RPSPMLQKNHHGFAO56DA,29,.04,共有部分,鋼筋混凝土造,82年11月4日,九層,
RPSPMLQKNHHGFAO56DA,29,15.47,共有部分,鋼筋混凝土造,82年11月4日,九層,
RPRPMLNLNHHGFAO88DA,24,33.58,旅館,鋼筋混凝土造,87年1月8日,九層,五層 陽台
RPRPMLNLNHHGFAO88DA,24,7.60,共有部分,鋼筋混凝土造,87年1月8日,九層,
RPRPMLNLNHHGFAO88DA,24,3.78,共有部分,鋼筋混凝土造,87年1月8日,九層,
RPRPMLNLNHHGFAO88DA,24,28.75,見使用執照,鋼筋混凝土造,87年1月8日,九層,
RPPOMLOLNHHGFAO68DA,,90.64,集合住宅,鋼筋混凝土造,110年12月30日,七層,六層 陽台
RPPOMLOLNHHGFAO68DA,,11.81,共有部分,鋼筋混凝土造,110年12月30日,七層,
RPPOMLOLNHHGFAO68DA,,42.91,共有部分,鋼筋混凝土造,110年12月30日,七層,
RPOOMLNKNHHGFAO38DA,15,25.79,集合住宅,鋼筋混凝土造,96年6月25日,七層,七層 陽台 雨遮
RPOOMLNKNHHGFAO38DA,15,9.09,樓梯間、水箱、機械室,鋼筋混凝土造,96年6月25日,七層,
RPOOMLNKNHHGFAO38DA,15,2.95,防空避難室兼停車空間,鋼筋混凝土造,96年6月25日,七層,
RPROMLNJNHHGFAO58DA,21,.08,警衛室,鋼筋混凝土造,90年5月15日,五層,一層
RPROMLNJNHHGFAO58DA,21,52.19,住家用,鋼筋混凝土造,90年5月15日,五層,四層 陽台
RPROMLNJNHHGFAO58DA,21,5.89,樓梯間、水塔,鋼筋混凝土造,90年5月15日,五層,
RPSOMLOLNHHGFAO98DA,25,24.48,辦公室,鋼筋混凝土造,86年7月15日,十二層,九層 陽台
RPSOMLOLNHHGFAO98DA,25,3.51,共有部分,鋼筋混凝土造,86年7月15日,十二層,
RPSOMLOLNHHGFAO98DA,25,.09,共有部分,鋼筋混凝土造,86年7月15日,十二層,
RPSOMLOLNHHGFAO98DA,25,7.17,共有部分,鋼筋混凝土造,86年7月15日,十二層,
RPOQMLOLNHHGFAO78DA,,34.05,住家用,鋼筋混凝土造,,五層,一層 平台
RPOQMLOLNHHGFAO78DA,,5.26,共有部分,鋼筋混凝土造,,五層,
RPTOMLOLNHHGFAO09DA,43,71.91,住家用,加強磚造,68年11月2日,三層,一層 二層 三層
RPPOMLPLNHHGFAO78DA,40,110.26,住家用,加強磚造,70年11月25日,二層,一層 二層
RPPQMLLKNHHGFAO48DA,30,23.97,住家用,鋼筋混凝土造,81年1月7日,七層,五層 陽台
RPPQMLLKNHHGFAO48DA,,8.68,共有部分,鋼筋混凝土造,,七層,
RPXPMLQKNHHGFAO07DA,40,94.72,住家用,加強磚造,71年10月5日,二層,一層 二層 陽台 平台
RPPOMLQLNHHGFAO88DA,27,198.30,住家用,鋼筋混凝土造,84年1月27日,四層,一層 二層 三層 四層 陽台 平台 屋頂突出物 雨遮
RPQOMLQLNHHGFAO98DA,15,.04,守衛室,鋼筋混凝土造,96年6月30日,六層,一層
RPQOMLQLNHHGFAO98DA,15,18.60,集合住宅,鋼筋混凝土造,96年6月30日,六層,五層 雨遮
RPQOMLQLNHHGFAO98DA,15,10.26,共同使用部份,鋼筋混凝土造,96年6月30日,六層,
RPSOMLPLNHHGFAO56EA,30,82.19,,鋼筋混凝土造,81年10月12日,五層,四層 陽台 雨遮
RPSOMLPLNHHGFAO56EA,30,6.60,共有部分,鋼筋混凝土造,81年10月12日,五層,
RPQQMLKLNHHGFAO58DA,7,48.95,集合住宅,鋼筋混凝土造,104年7月9日,十一層,三層 陽台
RPQQMLKLNHHGFAO58DA,7,30.26,共有部分,鋼筋混凝土造,104年7月9日,十一層,
RPXNMLQLNHHGFAO96DA,,84.00,住家用,加強磚造,,二層,一層 二層
RPRPMLPLNHHGFAO09DA,28,86.53,住家用,鋼筋混凝土造,83年10月26日,六層,六層 陽台
RPRPMLPLNHHGFAO09DA,28,11.69,,鋼筋混凝土造,83年10月26日,六層,
RPRPMLPLNHHGFAO09DA,28,27.17,共有部分,鋼筋混凝土造,83年10月26日,六層,
RPPNMLRLNHHGFAO88DA,31,37.08,見使用執照,鋼筋混凝土造,80年7月30日,十二層,十層 陽台
RPPNMLRLNHHGFAO88DA,31,14.32,共有部分,鋼筋混凝土造,80年7月30日,十二層,
RPPNMLRLNHHGFAO88DA,31,4.44,共有部分,鋼筋混凝土造,80年7月30日,000,
RPQPMLOLNHHGFAO88DA,29,35.32,住家用,鋼筋混凝土造,82年7月17日,七層,五層 陽台 花台
